# sky130 pfet_01v8 gm/ID Lookup Table
# Corner: ss
# Temperature: 75 C
# W = 2.0 um
# L = 3.78 um (3780 nm)
# VDS = -0.6 V  (VSD = 0.6 V)
# Columns: vgs [V]  vth [V]  gm [S]  id [A]  gds [S]  cgg [F]  cgs [F]  cgd [F]
#            vgs             vth              gm              id             gds             cgg             cgs             cgd
   -1.800000e+00    9.721146e-01    1.707164e-05   -8.954892e-06    4.245966e-06    4.438274e-14   -4.048001e-14   -4.421247e-15
   -1.795000e+00    9.721146e-01    1.707777e-05   -8.869519e-06    4.118372e-06    4.429601e-14   -4.048720e-14   -4.302355e-15
   -1.790000e+00    9.721146e-01    1.708284e-05   -8.784117e-06    3.991883e-06    4.421001e-14   -4.049350e-14   -4.185157e-15
   -1.785000e+00    9.721146e-01    1.708680e-05   -8.698692e-06    3.866572e-06    4.412477e-14   -4.049889e-14   -4.069710e-15
   -1.780000e+00    9.721146e-01    1.708960e-05   -8.613250e-06    3.742513e-06    4.404031e-14   -4.050337e-14   -3.956065e-15
   -1.775000e+00    9.721146e-01    1.709116e-05   -8.527798e-06    3.619784e-06    4.395669e-14   -4.050691e-14   -3.844269e-15
   -1.770000e+00    9.721146e-01    1.709142e-05   -8.442341e-06    3.498465e-06    4.387392e-14   -4.050952e-14   -3.734368e-15
   -1.765000e+00    9.721146e-01    1.709032e-05   -8.356886e-06    3.378637e-06    4.379204e-14   -4.051119e-14   -3.626403e-15
   -1.760000e+00    9.721146e-01    1.708779e-05   -8.271440e-06    3.260385e-06    4.371108e-14   -4.051191e-14   -3.520411e-15
   -1.755000e+00    9.721146e-01    1.708375e-05   -8.186011e-06    3.143795e-06    4.363106e-14   -4.051167e-14   -3.416426e-15
   -1.750000e+00    9.721146e-01    1.707813e-05   -8.100605e-06    3.028952e-06    4.355200e-14   -4.051049e-14   -3.314478e-15
   -1.745000e+00    9.721146e-01    1.707087e-05   -8.015232e-06    2.915944e-06    4.347392e-14   -4.050834e-14   -3.214593e-15
   -1.740000e+00    9.721146e-01    1.706188e-05   -7.929900e-06    2.804859e-06    4.339685e-14   -4.050524e-14   -3.116792e-15
   -1.735000e+00    9.721146e-01    1.705110e-05   -7.844616e-06    2.695784e-06    4.332079e-14   -4.050119e-14   -3.021094e-15
   -1.730000e+00    9.721146e-01    1.703844e-05   -7.759392e-06    2.588805e-06    4.324575e-14   -4.049617e-14   -2.927512e-15
   -1.725000e+00    9.721146e-01    1.702385e-05   -7.674235e-06    2.484007e-06    4.317176e-14   -4.049020e-14   -2.836059e-15
   -1.720000e+00    9.721146e-01    1.700725e-05   -7.589157e-06    2.381472e-06    4.309881e-14   -4.048328e-14   -2.746739e-15
   -1.715000e+00    9.721146e-01    1.698856e-05   -7.504166e-06    2.281279e-06    4.302692e-14   -4.047541e-14   -2.659556e-15
   -1.710000e+00    9.721146e-01    1.696773e-05   -7.419275e-06    2.183503e-06    4.295607e-14   -4.046659e-14   -2.574509e-15
   -1.705000e+00    9.721146e-01    1.694469e-05   -7.334493e-06    2.088214e-06    4.288628e-14   -4.045684e-14   -2.491594e-15
   -1.700000e+00    9.721146e-01    1.691939e-05   -7.249831e-06    1.995477e-06    4.281754e-14   -4.044615e-14   -2.410803e-15
   -1.695000e+00    9.721146e-01    1.689176e-05   -7.165303e-06    1.905351e-06    4.274985e-14   -4.043454e-14   -2.332126e-15
   -1.690000e+00    9.721146e-01    1.686176e-05   -7.080918e-06    1.817887e-06    4.268319e-14   -4.042200e-14   -2.255549e-15
   -1.685000e+00    9.721146e-01    1.682934e-05   -6.996689e-06    1.733131e-06    4.261757e-14   -4.040855e-14   -2.181055e-15
   -1.680000e+00    9.721146e-01    1.679448e-05   -6.912628e-06    1.651119e-06    4.255296e-14   -4.039419e-14   -2.108624e-15
   -1.675000e+00    9.721146e-01    1.675713e-05   -6.828748e-06    1.571878e-06    4.248936e-14   -4.037894e-14   -2.038234e-15
   -1.670000e+00    9.721146e-01    1.671728e-05   -6.745061e-06    1.495427e-06    4.242675e-14   -4.036279e-14   -1.969861e-15
   -1.665000e+00    9.721146e-01    1.667491e-05   -6.661580e-06    1.421776e-06    4.236511e-14   -4.034576e-14   -1.903478e-15
   -1.660000e+00    9.721146e-01    1.663001e-05   -6.578316e-06    1.350925e-06    4.230443e-14   -4.032785e-14   -1.839056e-15
   -1.655000e+00    9.721146e-01    1.658257e-05   -6.495284e-06    1.282867e-06    4.224468e-14   -4.030908e-14   -1.776564e-15
   -1.650000e+00    9.721146e-01    1.653261e-05   -6.412495e-06    1.217583e-06    4.218584e-14   -4.028944e-14   -1.715969e-15
   -1.645000e+00    9.721146e-01    1.648014e-05   -6.329962e-06    1.155047e-06    4.212790e-14   -4.026896e-14   -1.657239e-15
   -1.640000e+00    9.721146e-01    1.642518e-05   -6.247698e-06    1.095223e-06    4.207082e-14   -4.024762e-14   -1.600337e-15
   -1.635000e+00    9.721146e-01    1.636774e-05   -6.165714e-06    1.038069e-06    4.201458e-14   -4.022545e-14   -1.545227e-15
   -1.630000e+00    9.721146e-01    1.630788e-05   -6.084024e-06    9.835344e-07    4.195915e-14   -4.020245e-14   -1.491872e-15
   -1.625000e+00    9.721146e-01    1.624563e-05   -6.002639e-06    9.315615e-07    4.190450e-14   -4.017863e-14   -1.440233e-15
   -1.620000e+00    9.721146e-01    1.618102e-05   -5.921572e-06    8.820871e-07    4.185062e-14   -4.015398e-14   -1.390271e-15
   -1.615000e+00    9.721146e-01    1.611412e-05   -5.840833e-06    8.350424e-07    4.179746e-14   -4.012853e-14   -1.341947e-15
   -1.610000e+00    9.721146e-01    1.604497e-05   -5.760434e-06    7.903539e-07    4.174500e-14   -4.010226e-14   -1.295221e-15
   -1.605000e+00    9.721146e-01    1.597364e-05   -5.680387e-06    7.479447e-07    4.169320e-14   -4.007519e-14   -1.250052e-15
   -1.600000e+00    9.721146e-01    1.590017e-05   -5.600702e-06    7.077344e-07    4.164204e-14   -4.004733e-14   -1.206400e-15
   -1.595000e+00    9.721146e-01    1.582464e-05   -5.521389e-06    6.696406e-07    4.159149e-14   -4.001867e-14   -1.164224e-15
   -1.590000e+00    9.721146e-01    1.574711e-05   -5.442458e-06    6.335791e-07    4.154150e-14   -3.998921e-14   -1.123485e-15
   -1.585000e+00    9.721146e-01    1.566764e-05   -5.363921e-06    5.994651e-07    4.149206e-14   -3.995897e-14   -1.084141e-15
