# sky130 pfet_01v8 gm/ID Lookup Table
# Corner: ss
# Temperature: 75 C
# W = 2.0 um
# L = 5.94 um (5940 nm)
# VDS = -0.6 V  (VSD = 0.6 V)
# Columns: vgs [V]  vth [V]  gm [S]  id [A]  gds [S]  cgg [F]  cgs [F]  cgd [F]
#            vgs             vth              gm              id             gds             cgg             cgs             cgd
   -1.800000e+00    9.753522e-01    1.095018e-05   -5.639500e-06    2.516978e-06    6.942735e-14   -6.334689e-14   -7.347595e-15
   -1.795000e+00    9.753522e-01    1.095198e-05   -5.584744e-06    2.436350e-06    6.928393e-14   -6.335844e-14   -7.152520e-15
   -1.790000e+00    9.753522e-01    1.095304e-05   -5.529981e-06    2.356517e-06    6.914154e-14   -6.336860e-14   -6.959982e-15
   -1.785000e+00    9.753522e-01    1.095334e-05   -5.475215e-06    2.277528e-06    6.900026e-14   -6.337736e-14   -6.770081e-15
   -1.780000e+00    9.753522e-01    1.095283e-05   -5.420449e-06    2.199434e-06    6.886016e-14   -6.338469e-14   -6.582913e-15
   -1.775000e+00    9.753522e-01    1.095147e-05   -5.365688e-06    2.122288e-06    6.872128e-14   -6.339059e-14   -6.398570e-15
   -1.770000e+00    9.753522e-01    1.094921e-05   -5.310936e-06    2.046141e-06    6.858370e-14   -6.339503e-14   -6.217137e-15
   -1.765000e+00    9.753522e-01    1.094602e-05   -5.256198e-06    1.971051e-06    6.844747e-14   -6.339800e-14   -6.038694e-15
   -1.760000e+00    9.753522e-01    1.094184e-05   -5.201477e-06    1.897071e-06    6.831265e-14   -6.339949e-14   -5.863317e-15
   -1.755000e+00    9.753522e-01    1.093663e-05   -5.146781e-06    1.824258e-06    6.817927e-14   -6.339949e-14   -5.691072e-15
   -1.750000e+00    9.753522e-01    1.093035e-05   -5.092113e-06    1.752670e-06    6.804740e-14   -6.339799e-14   -5.522023e-15
   -1.745000e+00    9.753522e-01    1.092294e-05   -5.037479e-06    1.682362e-06    6.791707e-14   -6.339498e-14   -5.356225e-15
   -1.740000e+00    9.753522e-01    1.091436e-05   -4.982886e-06    1.613392e-06    6.778832e-14   -6.339046e-14   -5.193728e-15
   -1.735000e+00    9.753522e-01    1.090456e-05   -4.928338e-06    1.545815e-06    6.766119e-14   -6.338444e-14   -5.034574e-15
   -1.730000e+00    9.753522e-01    1.089350e-05   -4.873842e-06    1.479685e-06    6.753569e-14   -6.337689e-14   -4.878800e-15
   -1.725000e+00    9.753522e-01    1.088112e-05   -4.819405e-06    1.415056e-06    6.741187e-14   -6.336784e-14   -4.726435e-15
   -1.720000e+00    9.753522e-01    1.086740e-05   -4.765033e-06    1.351978e-06    6.728973e-14   -6.335727e-14   -4.577503e-15
   -1.715000e+00    9.753522e-01    1.085228e-05   -4.710733e-06    1.290499e-06    6.716929e-14   -6.334519e-14   -4.432021e-15
   -1.710000e+00    9.753522e-01    1.083572e-05   -4.656513e-06    1.230664e-06    6.705058e-14   -6.333161e-14   -4.289998e-15
   -1.705000e+00    9.753522e-01    1.081769e-05   -4.602379e-06    1.172513e-06    6.693358e-14   -6.331654e-14   -4.151440e-15
   -1.700000e+00    9.753522e-01    1.079816e-05   -4.548338e-06    1.116085e-06    6.681832e-14   -6.329997e-14   -4.016344e-15
   -1.695000e+00    9.753522e-01    1.077709e-05   -4.494399e-06    1.061410e-06    6.670478e-14   -6.328192e-14   -3.884703e-15
   -1.690000e+00    9.753522e-01    1.075446e-05   -4.440570e-06    1.008517e-06    6.659296e-14   -6.326239e-14   -3.756503e-15
   -1.685000e+00    9.753522e-01    1.073025e-05   -4.386858e-06    9.574275e-07    6.648286e-14   -6.324141e-14   -3.631727e-15
   -1.680000e+00    9.753522e-01    1.070443e-05   -4.333270e-06    9.081574e-07    6.637446e-14   -6.321896e-14   -3.510349e-15
   -1.675000e+00    9.753522e-01    1.067699e-05   -4.279816e-06    8.607170e-07    6.626774e-14   -6.319508e-14   -3.392342e-15
   -1.670000e+00    9.753522e-01    1.064794e-05   -4.226503e-06    8.151106e-07    6.616269e-14   -6.316976e-14   -3.277672e-15
   -1.665000e+00    9.753522e-01    1.061725e-05   -4.173339e-06    7.713362e-07    6.605927e-14   -6.314302e-14   -3.166302e-15
   -1.660000e+00    9.753522e-01    1.058494e-05   -4.120333e-06    7.293856e-07    6.595748e-14   -6.311488e-14   -3.058190e-15
   -1.655000e+00    9.753522e-01    1.055100e-05   -4.067493e-06    6.892447e-07    6.585727e-14   -6.308533e-14   -2.953292e-15
   -1.650000e+00    9.753522e-01    1.051546e-05   -4.014826e-06    6.508935e-07    6.575861e-14   -6.305441e-14   -2.851558e-15
   -1.645000e+00    9.753522e-01    1.047832e-05   -3.962341e-06    6.143063e-07    6.566147e-14   -6.302210e-14   -2.752938e-15
   -1.640000e+00    9.753522e-01    1.043961e-05   -3.910045e-06    5.794524e-07    6.556581e-14   -6.298844e-14   -2.657376e-15
   -1.635000e+00    9.753522e-01    1.039935e-05   -3.857947e-06    5.462959e-07    6.547160e-14   -6.295343e-14   -2.564816e-15
   -1.630000e+00    9.753522e-01    1.035757e-05   -3.806054e-06    5.147966e-07    6.537878e-14   -6.291708e-14   -2.475200e-15
