# sky130 nfet_01v8 gm/ID Lookup Table
# Corner: fs
# Temperature: 0 C
# W = 2.0 um
# L = 2.16 um (2160 nm)
# VDS = 0.6 V
# Columns: vgs [V]  vth [V]  gm [S]  id [A]  gds [S]  cgg [F]  cgs [F]  cgd [F]
#           vgs             vth              gm              id             gds             cgg             cgs             cgd
    0.000000e+00    6.078201e-01    1.834532e-13    6.250481e-15    1.217680e-15    9.153839e-15   -2.505581e-16   -8.122955e-20
    5.000000e-03    6.078201e-01    2.124491e-13    7.238465e-15    1.410153e-15    9.132291e-15   -2.597116e-16   -8.438502e-20
    1.000000e-02    6.078201e-01    2.460275e-13    8.382604e-15    1.633047e-15    9.111346e-15   -2.692949e-16   -8.766733e-20
    1.500000e-02    6.078201e-01    2.849126e-13    9.707578e-15    1.891170e-15    9.091017e-15   -2.793318e-16   -9.108206e-20
    2.000000e-02    6.078201e-01    3.299429e-13    1.124197e-14    2.190090e-15    9.071321e-15   -2.898470e-16   -9.463507e-20
    2.500000e-02    6.078201e-01    3.820893e-13    1.301886e-14    2.536253e-15    9.052270e-15   -3.008656e-16   -9.833249e-20
    3.000000e-02    6.078201e-01    4.424762e-13    1.507658e-14    2.937126e-15    9.033886e-15   -3.124166e-16   -1.021807e-19
    3.500000e-02    6.078201e-01    5.124055e-13    1.745951e-14    3.401354e-15    9.016187e-15   -3.245294e-16   -1.061866e-19
    4.000000e-02    6.078201e-01    5.933848e-13    2.021904e-14    3.938948e-15    8.999192e-15   -3.372348e-16   -1.103571e-19
    4.500000e-02    6.078201e-01    6.871599e-13    2.341467e-14    4.561501e-15    8.982924e-15   -3.505652e-16   -1.146996e-19
    5.000000e-02    6.078201e-01    7.957520e-13    2.711532e-14    5.282437e-15    8.967405e-15   -3.645546e-16   -1.192220e-19
    5.500000e-02    6.078201e-01    9.215018e-13    3.140077e-14    6.117302e-15    8.952660e-15   -3.792389e-16   -1.239324e-19
    6.000000e-02    6.078201e-01    1.067119e-12    3.636342e-14    7.084095e-15    8.938713e-15   -3.946558e-16   -1.288392e-19
    6.500000e-02    6.078201e-01    1.235743e-12    4.211028e-14    8.203661e-15    8.925594e-15   -4.108446e-16   -1.339515e-19
    7.000000e-02    6.078201e-01    1.431005e-12    4.876522e-14    9.500135e-15    8.913329e-15   -4.278469e-16   -1.392787e-19
    7.500000e-02    6.078201e-01    1.657114e-12    5.647171e-14    1.100146e-14    8.901951e-15   -4.457063e-16   -1.448306e-19
    8.000000e-02    6.078201e-01    1.918940e-12    6.539585e-14    1.274001e-14    8.891491e-15   -4.644684e-16   -1.506174e-19
    8.500000e-02    6.078201e-01    2.222123e-12    7.572999e-14    1.475324e-14    8.881982e-15   -4.841808e-16   -1.566500e-19
    9.000000e-02    6.078201e-01    2.573193e-12    8.769684e-14    1.708455e-14    8.873461e-15   -5.048938e-16   -1.629398e-19
    9.500000e-02    6.078201e-01    2.979708e-12    1.015543e-13    1.978416e-14    8.865966e-15   -5.266595e-16   -1.694985e-19
    1.000000e-01    6.078201e-01    3.450423e-12    1.176008e-13    2.291026e-14    8.859536e-15   -5.495328e-16   -1.763387e-19
    1.050000e-01    6.078201e-01    3.995469e-12    1.361823e-13    2.653017e-14    8.854212e-15   -5.735707e-16   -1.834733e-19
    1.100000e-01    6.078201e-01    4.626577e-12    1.576989e-13    3.072190e-14    8.850037e-15   -5.988329e-16   -1.909160e-19
    1.150000e-01    6.078201e-01    5.357328e-12    1.826140e-13    3.557570e-14    8.847059e-15   -6.253815e-16   -1.986810e-19
    1.200000e-01    6.078201e-01    6.203443e-12    2.114643e-13    4.119613e-14    8.845323e-15   -6.532814e-16   -2.067834e-19
    1.250000e-01    6.078201e-01    7.183121e-12    2.448709e-13    4.770418e-14    8.844880e-15   -6.825999e-16   -2.152389e-19
    1.300000e-01    6.078201e-01    8.317428e-12    2.835530e-13    5.523998e-14    8.845782e-15   -7.134071e-16   -2.240638e-19
    1.350000e-01    6.078201e-01    9.630749e-12    3.283433e-13    6.396573e-14    8.848083e-15   -7.457758e-16   -2.332753e-19
    1.400000e-01    6.078201e-01    1.115131e-11    3.802057e-13    7.406921e-14    8.851838e-15   -7.797815e-16   -2.428913e-19
    1.450000e-01    6.078201e-01    1.291178e-11    4.402560e-13    8.576780e-14    8.857108e-15   -8.155023e-16   -2.529308e-19
    1.500000e-01    6.078201e-01    1.494997e-11    5.097860e-13    9.931316e-14    8.863952e-15   -8.530192e-16   -2.634133e-19
    1.550000e-01    6.078201e-01    1.730964e-11    5.902911e-13    1.149966e-13    8.872433e-15   -8.924158e-16   -2.743595e-19
    1.600000e-01    6.078201e-01    2.004144e-11    6.835022e-13    1.331553e-13    8.882617e-15   -9.337783e-16   -2.857908e-19
    1.650000e-01    6.078201e-01    2.320396e-11    7.914228e-13    1.541797e-13    8.894571e-15   -9.771957e-16   -2.977297e-19
    1.700000e-01    6.078201e-01    2.686504e-11    9.163721e-13    1.785214e-13    8.908363e-15   -1.022759e-15   -3.101998e-19
    1.750000e-01    6.078201e-01    3.110312e-11    1.061034e-12    2.067033e-13    8.924066e-15   -1.070563e-15   -3.232256e-19
    1.800000e-01    6.078201e-01    3.600902e-11    1.228516e-12    2.393308e-13    8.941752e-15   -1.120703e-15   -3.368327e-19
    1.850000e-01    6.078201e-01    4.168776e-11    1.422412e-12    2.771040e-13    8.961498e-15   -1.173278e-15   -3.510479e-19
    1.900000e-01    6.078201e-01    4.826087e-11    1.646883e-12    3.208336e-13    8.983380e-15   -1.228389e-15   -3.658991e-19
