# sky130 nfet_01v8 gm/ID Lookup Table
# Corner: fs
# Temperature: 0 C
# W = 2.0 um
# L = 1.62 um (1620 nm)
# VDS = 0.6 V
# Columns: vgs [V]  vth [V]  gm [S]  id [A]  gds [S]  cgg [F]  cgs [F]  cgd [F]
#           vgs             vth              gm              id             gds             cgg             cgs             cgd
    0.000000e+00    6.195998e-01    2.094707e-13    7.120599e-15    1.409700e-15    6.837417e-15   -1.689365e-16   -5.537551e-20
    5.000000e-03    6.195998e-01    2.426606e-13    8.248894e-15    1.633075e-15    6.819861e-15   -1.749271e-16   -5.751768e-20
    1.000000e-02    6.195998e-01    2.811088e-13    9.555962e-15    1.891841e-15    6.802736e-15   -1.811938e-16   -5.974508e-20
    1.500000e-02    6.195998e-01    3.256483e-13    1.107013e-14    2.191608e-15    6.786052e-15   -1.877521e-16   -6.206143e-20
    2.000000e-02    6.195998e-01    3.772441e-13    1.282420e-14    2.538870e-15    6.769816e-15   -1.946184e-16   -6.447064e-20
    2.500000e-02    6.195998e-01    4.370138e-13    1.485618e-14    2.941152e-15    6.754040e-15   -2.018097e-16   -6.697678e-20
    3.000000e-02    6.195998e-01    5.062521e-13    1.721011e-14    3.407170e-15    6.738735e-15   -2.093442e-16   -6.958415e-20
    3.500000e-02    6.195998e-01    5.864587e-13    1.993697e-14    3.947021e-15    6.723911e-15   -2.172412e-16   -7.229723e-20
    4.000000e-02    6.195998e-01    6.793709e-13    2.309585e-14    4.572401e-15    6.709582e-15   -2.255209e-16   -7.512075e-20
    4.500000e-02    6.195998e-01    7.870007e-13    2.675519e-14    5.296858e-15    6.695761e-15   -2.342037e-16   -7.805964e-20
    5.000000e-02    6.195998e-01    9.116790e-13    3.099425e-14    6.136087e-15    6.682462e-15   -2.433126e-16   -8.111909e-20
    5.500000e-02    6.195998e-01    1.056106e-12    3.590487e-14    7.108266e-15    6.669702e-15   -2.528716e-16   -8.430453e-20
    6.000000e-02    6.195998e-01    1.223408e-12    4.159341e-14    8.234454e-15    6.657497e-15   -2.629056e-16   -8.762167e-20
    6.500000e-02    6.195998e-01    1.417207e-12    4.818308e-14    9.539043e-15    6.645865e-15   -2.734410e-16   -9.107650e-20
    7.000000e-02    6.195998e-01    1.641700e-12    5.581660e-14    1.105029e-14    6.634824e-15   -2.845054e-16   -9.467527e-20
    7.500000e-02    6.195998e-01    1.901745e-12    6.465929e-14    1.280092e-14    6.624394e-15   -2.961277e-16   -9.842458e-20
    8.000000e-02    6.195998e-01    2.202970e-12    7.490263e-14    1.482885e-14    6.614597e-15   -3.083385e-16   -1.023313e-19
    8.500000e-02    6.195998e-01    2.551895e-12    8.676843e-14    1.717798e-14    6.605455e-15   -3.211699e-16   -1.064027e-19
    9.000000e-02    6.195998e-01    2.956069e-12    1.005136e-13    1.989917e-14    6.596991e-15   -3.346555e-16   -1.106464e-19
    9.500000e-02    6.195998e-01    3.424237e-12    1.164357e-13    2.305135e-14    6.589231e-15   -3.488305e-16   -1.150703e-19
    1.000000e-01    6.195998e-01    3.966525e-12    1.348794e-13    2.670274e-14    6.582201e-15   -3.637319e-16   -1.196828e-19
    1.050000e-01    6.195998e-01    4.594663e-12    1.562439e-13    3.093238e-14    6.575928e-15   -3.793984e-16   -1.244925e-19
    1.100000e-01    6.195998e-01    5.322233e-12    1.809916e-13    3.583180e-14    6.570442e-15   -3.958706e-16   -1.295088e-19
    1.150000e-01    6.195998e-01    6.164966e-12    2.096581e-13    4.150703e-14    6.565774e-15   -4.131908e-16   -1.347411e-19
    1.200000e-01    6.195998e-01    7.141078e-12    2.428634e-13    4.808086e-14    6.561956e-15   -4.314033e-16   -1.401997e-19
    1.250000e-01    6.195998e-01    8.271663e-12    2.813261e-13    5.569550e-14    6.559021e-15   -4.505543e-16   -1.458949e-19
    1.300000e-01    6.195998e-01    9.581150e-12    3.258780e-13    6.451565e-14    6.557006e-15   -4.706919e-16   -1.518380e-19
