# sky130 pfet_01v8 gm/ID Lookup Table
# Corner: sf
# Temperature: 25 C
# W = 2.0 um
# L = 3.06 um (3060 nm)
# VDS = -0.6 V  (VSD = 0.6 V)
# Columns: vgs [V]  vth [V]  gm [S]  id [A]  gds [S]  cgg [F]  cgs [F]  cgd [F]
#            vgs             vth              gm              id             gds             cgg             cgs             cgd
   -1.800000e+00    1.051905e+00    2.472030e-05   -1.069286e-05    3.421122e-06    3.462181e-14   -3.217524e-14   -2.242595e-15
   -1.795000e+00    1.051905e+00    2.468142e-05   -1.056936e-05    3.277048e-06    3.456614e-14   -3.217255e-14   -2.171671e-15
   -1.790000e+00    1.051905e+00    2.463944e-05   -1.044606e-05    3.136497e-06    3.451134e-14   -3.216916e-14   -2.102449e-15
   -1.785000e+00    1.051905e+00    2.459427e-05   -1.032297e-05    2.999569e-06    3.445743e-14   -3.216506e-14   -2.034928e-15
   -1.780000e+00    1.051905e+00    2.454583e-05   -1.020012e-05    2.866356e-06    3.440441e-14   -3.216027e-14   -1.969105e-15
   -1.775000e+00    1.051905e+00    2.449404e-05   -1.007752e-05    2.736939e-06    3.435226e-14   -3.215479e-14   -1.904973e-15
   -1.770000e+00    1.051905e+00    2.443883e-05   -9.955184e-06    2.611392e-06    3.430100e-14   -3.214862e-14   -1.842524e-15
   -1.765000e+00    1.051905e+00    2.438015e-05   -9.833135e-06    2.489776e-06    3.425062e-14   -3.214178e-14   -1.781748e-15
   -1.760000e+00    1.051905e+00    2.431794e-05   -9.711388e-06    2.372139e-06    3.420111e-14   -3.213427e-14   -1.722629e-15
   -1.755000e+00    1.051905e+00    2.425216e-05   -9.589961e-06    2.258520e-06    3.415246e-14   -3.212609e-14   -1.665153e-15
   -1.750000e+00    1.051905e+00    2.418279e-05   -9.468873e-06    2.148941e-06    3.410466e-14   -3.211726e-14   -1.609302e-15
   -1.745000e+00    1.051905e+00    2.410981e-05   -9.348140e-06    2.043414e-06    3.405771e-14   -3.210779e-14   -1.555056e-15
   -1.740000e+00    1.051905e+00    2.403320e-05   -9.227781e-06    1.941936e-06    3.401158e-14   -3.209767e-14   -1.502393e-15
   -1.735000e+00    1.051905e+00    2.395298e-05   -9.107814e-06    1.844491e-06    3.396628e-14   -3.208693e-14   -1.451292e-15
   -1.730000e+00    1.051905e+00    2.386915e-05   -8.988257e-06    1.751049e-06    3.392177e-14   -3.207556e-14   -1.401726e-15
   -1.725000e+00    1.051905e+00    2.378174e-05   -8.869128e-06    1.661569e-06    3.387806e-14   -3.206357e-14   -1.353670e-15
   -1.720000e+00    1.051905e+00    2.369078e-05   -8.750445e-06    1.575996e-06    3.383511e-14   -3.205098e-14   -1.307097e-15
   -1.715000e+00    1.051905e+00    2.359632e-05   -8.632226e-06    1.494265e-06    3.379291e-14   -3.203779e-14   -1.261978e-15
   -1.710000e+00    1.051905e+00    2.349842e-05   -8.514488e-06    1.416300e-06    3.375144e-14   -3.202401e-14   -1.218285e-15
   -1.705000e+00    1.051905e+00    2.339712e-05   -8.397248e-06    1.342014e-06    3.371069e-14   -3.200965e-14   -1.175988e-15
   -1.700000e+00    1.051905e+00    2.329252e-05   -8.280522e-06    1.271315e-06    3.367063e-14   -3.199470e-14   -1.135055e-15
   -1.695000e+00    1.051905e+00    2.318467e-05   -8.164328e-06    1.204098e-06    3.363123e-14   -3.197919e-14   -1.095456e-15
   -1.690000e+00    1.051905e+00    2.307367e-05   -8.048681e-06    1.140257e-06    3.359249e-14   -3.196311e-14   -1.057159e-15
   -1.685000e+00    1.051905e+00    2.295960e-05   -7.933596e-06    1.079678e-06    3.355437e-14   -3.194648e-14   -1.020133e-15
   -1.680000e+00    1.051905e+00    2.284256e-05   -7.819090e-06    1.022243e-06    3.351685e-14   -3.192929e-14   -9.843443e-16
   -1.675000e+00    1.051905e+00    2.272263e-05   -7.705175e-06    9.678323e-07    3.347991e-14   -3.191156e-14   -9.497616e-16
   -1.670000e+00    1.051905e+00    2.259992e-05   -7.591868e-06    9.163230e-07    3.344353e-14   -3.189329e-14   -9.163523e-16
   -1.665000e+00    1.051905e+00    2.247452e-05   -7.479181e-06    8.675919e-07    3.340768e-14   -3.187447e-14   -8.840843e-16
