# sky130 pfet_01v8 gm/ID Lookup Table
# Corner: tt
# Temperature: 75 C
# W = 2.0 um
# L = 0.36 um (360 nm)
# VDS = -0.6 V  (VSD = 0.6 V)
# Columns: vgs [V]  vth [V]  gm [S]  id [A]  gds [S]  cgg [F]  cgs [F]  cgd [F]
#            vgs             vth              gm              id             gds             cgg             cgs             cgd
   -1.800000e+00    8.556191e-01    1.525163e-04   -1.105237e-04    8.881816e-05    4.678603e-15   -4.183073e-15   -3.784769e-16
   -1.795000e+00    8.556191e-01    1.528808e-04   -1.097602e-04    8.753067e-05    4.672406e-15   -4.184663e-15   -3.688239e-16
   -1.790000e+00    8.556191e-01    1.532424e-04   -1.089948e-04    8.624249e-05    4.666268e-15   -4.186172e-15   -3.593160e-16
   -1.785000e+00    8.556191e-01    1.536008e-04   -1.082277e-04    8.495372e-05    4.660190e-15   -4.187600e-15   -3.499556e-16
   -1.780000e+00    8.556191e-01    1.539562e-04   -1.074588e-04    8.366451e-05    4.654174e-15   -4.188947e-15   -3.407450e-16
   -1.775000e+00    8.556191e-01    1.543082e-04   -1.066882e-04    8.237497e-05    4.648220e-15   -4.190211e-15   -3.316864e-16
   -1.770000e+00    8.556191e-01    1.546568e-04   -1.059158e-04    8.108524e-05    4.642332e-15   -4.191394e-15   -3.227815e-16
   -1.765000e+00    8.556191e-01    1.550020e-04   -1.051416e-04    7.979549e-05    4.636508e-15   -4.192493e-15   -3.140321e-16
   -1.760000e+00    8.556191e-01    1.553434e-04   -1.043658e-04    7.850586e-05    4.630752e-15   -4.193510e-15   -3.054395e-16
   -1.755000e+00    8.556191e-01    1.556811e-04   -1.035882e-04    7.721652e-05    4.625063e-15   -4.194444e-15   -2.970050e-16
   -1.750000e+00    8.556191e-01    1.560149e-04   -1.028090e-04    7.592764e-05    4.619442e-15   -4.195294e-15   -2.887296e-16
   -1.745000e+00    8.556191e-01    1.563445e-04   -1.020280e-04    7.463941e-05    4.613890e-15   -4.196062e-15   -2.806141e-16
   -1.740000e+00    8.556191e-01    1.566700e-04   -1.012455e-04    7.335202e-05    4.608407e-15   -4.196747e-15   -2.726591e-16
   -1.735000e+00    8.556191e-01    1.569910e-04   -1.004614e-04    7.206568e-05    4.602995e-15   -4.197349e-15   -2.648649e-16
   -1.730000e+00    8.556191e-01    1.573074e-04   -9.967561e-05    7.078062e-05    4.597653e-15   -4.197869e-15   -2.572317e-16
   -1.725000e+00    8.556191e-01    1.576190e-04   -9.888829e-05    6.949705e-05    4.592381e-15   -4.198306e-15   -2.497594e-16
   -1.720000e+00    8.556191e-01    1.579256e-04   -9.809943e-05    6.821523e-05    4.587180e-15   -4.198662e-15   -2.424479e-16
   -1.715000e+00    8.556191e-01    1.582270e-04   -9.730905e-05    6.693541e-05    4.582049e-15   -4.198936e-15   -2.352967e-16
   -1.710000e+00    8.556191e-01    1.585230e-04   -9.651717e-05    6.565787e-05    4.576988e-15   -4.199129e-15   -2.283051e-16
   -1.705000e+00    8.556191e-01    1.588133e-04   -9.572382e-05    6.438289e-05    4.571998e-15   -4.199242e-15   -2.214725e-16
   -1.700000e+00    8.556191e-01    1.590977e-04   -9.492904e-05    6.311080e-05    4.567077e-15   -4.199275e-15   -2.147978e-16
   -1.695000e+00    8.556191e-01    1.593760e-04   -9.413286e-05    6.184190e-05    4.562225e-15   -4.199229e-15   -2.082800e-16
   -1.690000e+00    8.556191e-01    1.596477e-04   -9.333530e-05    6.057655e-05    4.557442e-15   -4.199104e-15   -2.019178e-16
   -1.685000e+00    8.556191e-01    1.599127e-04   -9.253639e-05    5.931509e-05    4.552727e-15   -4.198902e-15   -1.957097e-16
   -1.680000e+00    8.556191e-01    1.601707e-04   -9.173618e-05    5.805793e-05    4.548079e-15   -4.198623e-15   -1.896543e-16
   -1.675000e+00    8.556191e-01    1.604212e-04   -9.093470e-05    5.680545e-05    4.543498e-15   -4.198267e-15   -1.837498e-16
   -1.670000e+00    8.556191e-01    1.606640e-04   -9.013198e-05    5.555808e-05    4.538982e-15   -4.197835e-15   -1.779945e-16
   -1.665000e+00    8.556191e-01    1.608986e-04   -8.932807e-05    5.431628e-05    4.534530e-15   -4.197329e-15   -1.723865e-16
   -1.660000e+00    8.556191e-01    1.611248e-04   -8.852301e-05    5.308050e-05    4.530142e-15   -4.196748e-15   -1.669237e-16
   -1.655000e+00    8.556191e-01    1.613420e-04   -8.771684e-05    5.185124e-05    4.525815e-15   -4.196095e-15   -1.616041e-16
   -1.650000e+00    8.556191e-01    1.615499e-04   -8.690960e-05    5.062902e-05    4.521550e-15   -4.195369e-15   -1.564254e-16
