# sky130 pfet_01v8 gm/ID Lookup Table
# Corner: tt
# Temperature: 75 C
# W = 2.0 um
# L = 5.4 um (5400 nm)
# VDS = -0.6 V  (VSD = 0.6 V)
# Columns: vgs [V]  vth [V]  gm [S]  id [A]  gds [S]  cgg [F]  cgs [F]  cgd [F]
#            vgs             vth              gm              id             gds             cgg             cgs             cgd
   -1.800000e+00    9.511938e-01    1.298434e-05   -7.145291e-06    3.835246e-06    6.737882e-14   -6.014355e-14   -8.434615e-15
   -1.795000e+00    9.511938e-01    1.299347e-05   -7.080346e-06    3.732572e-06    6.723250e-14   -6.016893e-14   -8.230737e-15
   -1.790000e+00    9.511938e-01    1.300204e-05   -7.015357e-06    3.630426e-06    6.708670e-14   -6.019302e-14   -8.028557e-15
   -1.785000e+00    9.511938e-01    1.301002e-05   -6.950326e-06    3.528848e-06    6.694147e-14   -6.044303e-14   -7.828197e-15
   -1.780000e+00    9.511938e-01    1.301737e-05   -6.885258e-06    3.427881e-06    6.679690e-14   -6.045810e-14   -7.629777e-15
   -1.775000e+00    9.511938e-01    1.302406e-05   -6.820154e-06    3.327572e-06    6.665306e-14   -6.047191e-14   -7.433417e-15
   -1.770000e+00    9.511938e-01    1.303005e-05   -6.755018e-06    3.227968e-06    6.651004e-14   -6.048445e-14   -7.239231e-15
   -1.765000e+00    9.511938e-01    1.303530e-05   -6.689855e-06    3.129118e-06    6.636792e-14   -6.049569e-14   -7.047331e-15
   -1.760000e+00    9.511938e-01    1.303975e-05   -6.624667e-06    3.031077e-06    6.622675e-14   -6.050561e-14   -6.857825e-15
   -1.755000e+00    9.511938e-01    1.304338e-05   -6.559458e-06    2.933900e-06    6.608662e-14   -6.051419e-14   -6.670820e-15
   -1.750000e+00    9.511938e-01    1.304613e-05   -6.494234e-06    2.837643e-06    6.594759e-14   -6.052140e-14   -6.486413e-15
   -1.745000e+00    9.511938e-01    1.304795e-05   -6.428999e-06    2.742366e-06    6.580974e-14   -6.052723e-14   -6.304703e-15
   -1.740000e+00    9.511938e-01    1.304878e-05   -6.363756e-06    2.648133e-06    6.567312e-14   -6.053166e-14   -6.125777e-15
   -1.735000e+00    9.511938e-01    1.304859e-05   -6.298513e-06    2.555007e-06    6.553779e-14   -6.053467e-14   -5.949723e-15
   -1.730000e+00    9.511938e-01    1.304731e-05   -6.233272e-06    2.463055e-06    6.540382e-14   -6.053627e-14   -5.776619e-15
   -1.725000e+00    9.511938e-01    1.304488e-05   -6.168041e-06    2.372344e-06    6.527125e-14   -6.053642e-14   -5.606539e-15
   -1.720000e+00    9.511938e-01    1.304125e-05   -6.102826e-06    2.282944e-06    6.514013e-14   -6.053513e-14   -5.439550e-15
   -1.715000e+00    9.511938e-01    1.303636e-05   -6.037631e-06    2.194926e-06    6.501052e-14   -6.053239e-14   -5.275713e-15
   -1.710000e+00    9.511938e-01    1.303015e-05   -5.972464e-06    2.108360e-06    6.488245e-14   -6.052819e-14   -5.115084e-15
