# sky130 pfet_01v8 gm/ID Lookup Table
# Corner: ff
# Temperature: 25 C
# W = 2.0 um
# L = 5.94 um (5940 nm)
# VDS = -0.6 V  (VSD = 0.6 V)
# Columns: vgs [V]  vth [V]  gm [S]  id [A]  gds [S]  cgg [F]  cgs [F]  cgd [F]
#            vgs             vth              gm              id             gds             cgg             cgs             cgd
   -1.800000e+00    1.002719e+00    1.462352e-05   -7.288757e-06    3.180299e-06    7.741992e-14   -7.017066e-14   -8.418425e-15
   -1.795000e+00    1.002719e+00    1.462935e-05   -7.215625e-06    3.072254e-06    7.725073e-14   -7.018691e-14   -8.190032e-15
   -1.790000e+00    1.002719e+00    1.463403e-05   -7.142466e-06    2.965375e-06    7.708280e-14   -7.020165e-14   -7.964539e-15
   -1.785000e+00    1.002719e+00    1.463751e-05   -7.069287e-06    2.859737e-06    7.691622e-14   -7.021487e-14   -7.742079e-15
   -1.780000e+00    1.002719e+00    1.463973e-05   -6.996093e-06    2.755417e-06    7.675108e-14   -7.022653e-14   -7.522776e-15
   -1.775000e+00    1.002719e+00    1.464060e-05   -6.922891e-06    2.652495e-06    7.658747e-14   -7.023663e-14   -7.306751e-15
   -1.770000e+00    1.002719e+00    1.464007e-05   -6.849689e-06    2.551052e-06    7.642546e-14   -7.024514e-14   -7.094115e-15
   -1.765000e+00    1.002719e+00    1.463807e-05   -6.776493e-06    2.451173e-06    7.626514e-14   -7.025206e-14   -6.884976e-15
   -1.760000e+00    1.002719e+00    1.463452e-05   -6.703311e-06    2.352940e-06    7.610658e-14   -7.025737e-14   -6.679431e-15
   -1.755000e+00    1.002719e+00    1.462935e-05   -6.630151e-06    2.256438e-06    7.594985e-14   -7.026105e-14   -6.477573e-15
   -1.750000e+00    1.002719e+00    1.462248e-05   -6.557020e-06    2.161752e-06    7.579502e-14   -7.026311e-14   -6.279485e-15
   -1.745000e+00    1.002719e+00    1.461385e-05   -6.483929e-06    2.068965e-06    7.564215e-14   -7.026354e-14   -6.085243e-15
   -1.740000e+00    1.002719e+00    1.460339e-05   -6.410885e-06    1.978161e-06    7.549130e-14   -7.026233e-14   -5.894914e-15
   -1.735000e+00    1.002719e+00    1.459101e-05   -6.337898e-06    1.889418e-06    7.534250e-14   -7.025949e-14   -5.708557e-15
   -1.730000e+00    1.002719e+00    1.457666e-05   -6.264978e-06    1.802815e-06    7.519582e-14   -7.025501e-14   -5.526222e-15
   -1.725000e+00    1.002719e+00    1.456026e-05   -6.192135e-06    1.718425e-06    7.505127e-14   -7.024890e-14   -5.347952e-15
   -1.720000e+00    1.002719e+00    1.454176e-05   -6.119379e-06    1.636318e-06    7.490891e-14   -7.024117e-14   -5.173780e-15
