# sky130 nfet_01v8 gm/ID Lookup Table
# Corner: sf
# Temperature: 75 C
# W = 2.0 um
# L = 3.06 um (3060 nm)
# VDS = 0.6 V
# Columns: vgs [V]  vth [V]  gm [S]  id [A]  gds [S]  cgg [F]  cgs [F]  cgd [F]
#           vgs             vth              gm              id             gds             cgg             cgs             cgd
    0.000000e+00    4.635407e-01    9.476414e-11    4.191904e-12    5.607719e-13    1.414804e-14   -2.222347e-15   -9.306350e-19
    5.000000e-03    4.635407e-01    1.060876e-10    4.693502e-12    6.278719e-13    1.417778e-14   -2.308065e-15   -9.620186e-19
    1.000000e-02    4.635407e-01    1.187611e-10    5.255029e-12    7.029885e-13    1.421032e-14   -2.396933e-15   -9.945344e-19
    1.500000e-02    4.635407e-01    1.329449e-10    5.883629e-12    7.870771e-13    1.424573e-14   -2.489034e-15   -1.028224e-18
    2.000000e-02    4.635407e-01    1.488184e-10    6.587293e-12    8.812066e-13    1.428407e-14   -2.584455e-15   -1.063131e-18
    2.500000e-02    4.635407e-01    1.665820e-10    7.374962e-12    9.865729e-13    1.432540e-14   -2.683277e-15   -1.099299e-18
    3.000000e-02    4.635407e-01    1.864600e-10    8.256636e-12    1.104513e-12    1.436979e-14   -2.785587e-15   -1.136775e-18
    3.500000e-02    4.635407e-01    2.087028e-10    9.243502e-12    1.236524e-12    1.441731e-14   -2.891469e-15   -1.175606e-18
    4.000000e-02    4.635407e-01    2.335906e-10    1.034807e-11    1.384279e-12    1.446801e-14   -3.001005e-15   -1.215841e-18
    4.500000e-02    4.635407e-01    2.614363e-10    1.158434e-11    1.549649e-12    1.452197e-14   -3.114278e-15   -1.257531e-18
    5.000000e-02    4.635407e-01    2.925896e-10    1.296794e-11    1.734726e-12    1.457923e-14   -3.231366e-15   -1.300730e-18
    5.500000e-02    4.635407e-01    3.274414e-10    1.451639e-11    1.941850e-12    1.463986e-14   -3.352350e-15   -1.345490e-18
    6.000000e-02    4.635407e-01    3.664280e-10    1.624925e-11    2.173638e-12    1.470392e-14   -3.477304e-15   -1.391868e-18
    6.500000e-02    4.635407e-01    4.100373e-10    1.818837e-11    2.433014e-12    1.477147e-14   -3.606305e-15   -1.439922e-18
    7.000000e-02    4.635407e-01    4.588137e-10    2.035823e-11    2.723247e-12    1.484256e-14   -3.739423e-15   -1.489711e-18
    7.500000e-02    4.635407e-01    5.133654e-10    2.278613e-11    3.047989e-12    1.491726e-14   -3.876729e-15   -1.541298e-18
    8.000000e-02    4.635407e-01    5.743714e-10    2.550263e-11    3.411326e-12    1.499560e-14   -4.018288e-15   -1.594745e-18
    8.500000e-02    4.635407e-01    6.425894e-10    2.854186e-11    3.817818e-12    1.507764e-14   -4.164163e-15   -1.650118e-18
    9.000000e-02    4.635407e-01    7.188653e-10    3.194195e-11    4.272563e-12    1.516343e-14   -4.314414e-15   -1.707485e-18
    9.500000e-02    4.635407e-01    8.041431e-10    3.574551e-11    4.781256e-12    1.525301e-14   -4.469097e-15   -1.766916e-18
    1.000000e-01    4.635407e-01    8.994757e-10    4.000014e-11    5.350256e-12    1.534642e-14   -4.628263e-15   -1.828482e-18
    1.050000e-01    4.635407e-01    1.006038e-09    4.475898e-11    5.986667e-12    1.544371e-14   -4.791959e-15   -1.892257e-18
    1.100000e-01    4.635407e-01    1.125139e-09    5.008140e-11    6.698418e-12    1.554490e-14   -4.960227e-15   -1.958318e-18
    1.150000e-01    4.635407e-01    1.258239e-09    5.603369e-11    7.494362e-12    1.565003e-14   -5.133104e-15   -2.026743e-18
    1.200000e-01    4.635407e-01    1.406967e-09    6.268983e-11    8.384383e-12    1.575912e-14   -5.310623e-15   -2.097613e-18
    1.250000e-01    4.635407e-01    1.573135e-09    7.013241e-11    9.379506e-12    1.587220e-14   -5.492809e-15   -2.171012e-18
    1.300000e-01    4.635407e-01    1.758765e-09    7.845361e-11    1.049204e-11    1.598928e-14   -5.679684e-15   -2.247025e-18
    1.350000e-01    4.635407e-01    1.966107e-09    8.775624e-11    1.173569e-11    1.611038e-14   -5.871262e-15   -2.325740e-18
