# sky130 pfet_01v8 gm/ID Processed Lookup Table
# Corner: fs
# Temperature: 25C
# W = 2.0 um
# L = 0.18 um (180 nm)
# Columns: gm/id [1/V]  gm/gds [V/V]  id/W [A/m]  ft [Hz]  Cgg/W [F/m]  Cgd/W [F/m]  Cgs/W [F/m]  Vov [V]
#         gm/id          gm/gds            id/W              ft           Cgg/W           Cgd/W           Cgs/W             Vov
    1.056053e+00    1.196316e+00    1.365765e+02    2.090496e+10    1.098076e-09    1.911152e-11    8.500405e-10   -2.533690e+00
    1.066345e+00    1.213522e+00    1.358538e+02    2.101244e+10    1.097269e-09    1.768959e-11    8.504565e-10   -2.528690e+00
    1.076743e+00    1.231047e+00    1.351278e+02    2.111933e+10    1.096470e-09    1.629229e-11    8.508585e-10   -2.523690e+00
    1.087249e+00    1.248896e+00    1.343988e+02    2.122559e+10    1.095682e-09    1.491963e-11    8.512450e-10   -2.518690e+00
    1.097863e+00    1.267076e+00    1.336666e+02    2.133119e+10    1.094904e-09    1.357157e-11    8.516175e-10   -2.513690e+00
    1.108586e+00    1.285595e+00    1.329313e+02    2.143612e+10    1.094135e-09    1.224807e-11    8.519755e-10   -2.508690e+00
    1.119420e+00    1.304458e+00    1.321929e+02    2.154033e+10    1.093375e-09    1.094909e-11    8.523190e-10   -2.503690e+00
    1.130367e+00    1.323676e+00    1.314515e+02    2.164382e+10    1.092625e-09    9.674525e-12    8.526480e-10   -2.498690e+00
    1.141426e+00    1.343253e+00    1.307071e+02    2.174655e+10    1.091885e-09    8.424295e-12    8.529625e-10   -2.493690e+00
    1.152601e+00    1.363198e+00    1.299596e+02    2.184849e+10    1.091153e-09    7.198285e-12    8.532630e-10   -2.488690e+00
    1.163890e+00    1.383517e+00    1.292091e+02    2.194962e+10    1.090432e-09    5.996350e-12    8.535495e-10   -2.483690e+00
    1.175297e+00    1.404219e+00    1.284557e+02    2.204989e+10    1.089720e-09    4.818351e-12    8.538220e-10   -2.478690e+00
    1.186822e+00    1.425311e+00    1.276994e+02    2.214930e+10    1.089018e-09    3.664118e-12    8.540805e-10   -2.473690e+00
    1.198467e+00    1.446801e+00    1.269402e+02    2.224780e+10    1.088325e-09    2.533471e-12    8.543250e-10   -2.468690e+00
    1.210232e+00    1.468696e+00    1.261781e+02    2.234536e+10    1.087640e-09    1.426216e-12    8.545565e-10   -2.463690e+00
    1.222120e+00    1.491004e+00    1.254132e+02    2.244197e+10    1.086966e-09    3.421452e-13    8.547740e-10   -2.458690e+00
    1.234130e+00    1.513732e+00    1.246454e+02    2.253760e+10    1.086300e-09    7.189630e-13    8.549780e-10   -2.453690e+00
    1.246265e+00    1.536889e+00    1.238749e+02    2.263219e+10    1.085644e-09    1.757342e-12    8.551695e-10   -2.448690e+00
    1.258526e+00    1.560481e+00    1.231016e+02    2.272573e+10    1.084996e-09    2.773236e-12    8.553475e-10   -2.443690e+00
    1.270913e+00    1.584517e+00    1.223257e+02    2.281819e+10    1.084357e-09    3.766899e-12    8.555125e-10   -2.438690e+00
