# sky130 pfet_01v8 gm/ID Processed Lookup Table
# Corner: ff
# Temperature: 75C
# W = 2.0 um
# L = 0.72 um (720 nm)
# Columns: gm/id [1/V]  gm/gds [V/V]  id/W [A/m]  ft [Hz]  Cgg/W [F/m]  Cgd/W [F/m]  Cgs/W [F/m]  Vov [V]
#         gm/id          gm/gds            id/W              ft           Cgg/W           Cgd/W           Cgs/W             Vov
    1.459286e+00    1.902210e+00    3.198148e+01    1.577408e+09    4.708853e-09    4.639712e-10    4.271261e-09   -2.678706e+00
    1.473470e+00    1.938483e+00    3.174786e+01    1.583655e+09    4.701269e-09    4.525891e-10    4.273085e-09   -2.673706e+00
    1.487859e+00    1.975961e+00    3.151369e+01    1.589872e+09    4.693740e-09    4.413495e-10    4.274827e-09   -2.668706e+00
    1.502458e+00    2.014701e+00    3.127898e+01    1.596055e+09    4.686269e-09    4.302568e-10    4.276485e-09   -2.663706e+00
    1.517270e+00    2.054764e+00    3.104374e+01    1.602202e+09    4.678859e-09    4.193153e-10    4.278060e-09   -2.658706e+00
    1.532301e+00    2.096216e+00    3.080796e+01    1.608310e+09    4.671512e-09    4.085293e-10    4.279549e-09   -2.653706e+00
    1.547553e+00    2.139126e+00    3.057167e+01    1.614376e+09    4.664231e-09    3.979025e-10    4.280951e-09   -2.648706e+00
    1.563031e+00    2.183565e+00    3.033486e+01    1.620398e+09    4.657019e-09    3.874386e-10    4.282267e-09   -2.643706e+00
    1.578740e+00    2.229614e+00    3.009753e+01    1.626373e+09    4.649876e-09    3.771409e-10    4.283494e-09   -2.638706e+00
    1.594682e+00    2.277353e+00    2.985970e+01    1.632297e+09    4.642807e-09    3.670125e-10    4.284633e-09   -2.633706e+00
    1.610863e+00    2.326872e+00    2.962137e+01    1.638167e+09    4.635811e-09    3.570563e-10    4.285682e-09   -2.628706e+00
    1.627286e+00    2.378262e+00    2.938254e+01    1.643979e+09    4.628892e-09    3.472747e-10    4.286642e-09   -2.623706e+00
    1.643957e+00    2.431624e+00    2.914323e+01    1.649732e+09    4.622051e-09    3.376702e-10    4.287511e-09   -2.618706e+00
    1.660878e+00    2.487064e+00    2.890344e+01    1.655421e+09    4.615290e-09    3.282446e-10    4.288290e-09   -2.613706e+00
    1.678054e+00    2.544694e+00    2.866318e+01    1.661042e+09    4.608609e-09    3.189997e-10    4.288978e-09   -2.608706e+00
    1.695490e+00    2.604633e+00    2.842246e+01    1.666593e+09    4.602009e-09    3.099368e-10    4.289576e-09   -2.603706e+00
    1.713189e+00    2.667010e+00    2.818129e+01    1.672069e+09    4.595493e-09    3.010570e-10    4.290082e-09   -2.598706e+00
    1.731155e+00    2.731961e+00    2.793967e+01    1.677466e+09    4.589059e-09    2.923614e-10    4.290498e-09   -2.593706e+00
    1.749393e+00    2.799630e+00    2.769761e+01    1.682780e+09    4.582710e-09    2.838504e-10    4.290824e-09   -2.588706e+00
    1.767906e+00    2.870173e+00    2.745512e+01    1.688008e+09    4.576445e-09    2.755244e-10    4.291059e-09   -2.583706e+00
    1.786698e+00    2.943753e+00    2.721223e+01    1.693144e+09    4.570265e-09    2.673835e-10    4.291205e-09   -2.578706e+00
    1.805772e+00    3.020546e+00    2.696893e+01    1.698185e+09    4.564171e-09    2.594273e-10    4.291261e-09   -2.573706e+00
    1.825133e+00    3.100739e+00    2.672524e+01    1.703125e+09    4.558161e-09    2.516555e-10    4.291227e-09   -2.568706e+00
    1.844782e+00    3.184531e+00    2.648116e+01    1.707959e+09    4.552236e-09    2.440673e-10    4.291105e-09   -2.563706e+00
    1.864724e+00    3.272132e+00    2.623672e+01    1.712683e+09    4.546395e-09    2.366619e-10    4.290896e-09   -2.558706e+00
    1.884960e+00    3.363771e+00    2.599193e+01    1.717291e+09    4.540638e-09    2.294381e-10    4.290599e-09   -2.553706e+00
    1.905494e+00    3.459686e+00    2.574679e+01    1.721777e+09    4.534964e-09    2.223945e-10    4.290215e-09   -2.548706e+00
    1.926328e+00    3.560133e+00    2.550133e+01    1.726136e+09    4.529373e-09    2.155296e-10    4.289746e-09   -2.543706e+00
    1.947463e+00    3.665381e+00    2.525556e+01    1.730361e+09    4.523863e-09    2.088417e-10    4.289192e-09   -2.538706e+00
    1.968901e+00    3.775721e+00    2.500949e+01    1.734446e+09    4.518434e-09    2.023289e-10    4.288552e-09   -2.533706e+00
    1.990643e+00    3.891457e+00    2.476315e+01    1.738385e+09    4.513084e-09    1.959890e-10    4.287830e-09   -2.528706e+00
    2.012689e+00    4.012911e+00    2.451655e+01    1.742169e+09    4.507812e-09    1.898197e-10    4.287024e-09   -2.523706e+00
