# sky130 pfet_01v8 gm/ID Processed Lookup Table
# Corner: tt
# Temperature: 25C
# W = 2.0 um
# L = 5.94 um (5940 nm)
# Columns: gm/id [1/V]  gm/gds [V/V]  id/W [A/m]  ft [Hz]  Cgg/W [F/m]  Cgd/W [F/m]  Cgs/W [F/m]  Vov [V]
#         gm/id          gm/gds            id/W              ft           Cgg/W           Cgd/W           Cgs/W             Vov
    2.144669e+00    5.851890e+00    3.209596e+00    3.019493e+07    3.628246e-08    3.301326e-09    3.336751e-08   -2.825801e+00
    2.167078e+00    6.089247e+00    3.175184e+00    3.024457e+07    3.620896e-08    3.204502e-09    3.337092e-08   -2.820801e+00
    2.189736e+00    6.341584e+00    3.140788e+00    3.029054e+07    3.613628e-08    3.109363e-09    3.337356e-08   -2.815801e+00
    2.212639e+00    6.610022e+00    3.106410e+00    3.033264e+07    3.606445e-08    3.015946e-09    3.337544e-08   -2.810801e+00
    2.235783e+00    6.895757e+00    3.072056e+00    3.037070e+07    3.599351e-08    2.924290e-09    3.337656e-08   -2.805801e+00
    2.259159e+00    7.200077e+00    3.037727e+00    3.040448e+07    3.592347e-08    2.834425e-09    3.337691e-08   -2.800801e+00
    2.282762e+00    7.524353e+00    3.003430e+00    3.043381e+07    3.585436e-08    2.746382e-09    3.337650e-08   -2.795801e+00
    2.306586e+00    7.870073e+00    2.969168e+00    3.045853e+07    3.578620e-08    2.660184e-09    3.337531e-08   -2.790801e+00
    2.330623e+00    8.238803e+00    2.934945e+00    3.047844e+07    3.571901e-08    2.575853e-09    3.337336e-08   -2.785801e+00
    2.354866e+00    8.632228e+00    2.900767e+00    3.049337e+07    3.565279e-08    2.493406e-09    3.337064e-08   -2.780801e+00
    2.379309e+00    9.052145e+00    2.866637e+00    3.050318e+07    3.558759e-08    2.412857e-09    3.336715e-08   -2.775801e+00
    2.403942e+00    9.500451e+00    2.832562e+00    3.050768e+07    3.552339e-08    2.334216e-09    3.336290e-08   -2.770801e+00
    2.428759e+00    9.979174e+00    2.798546e+00    3.050674e+07    3.546021e-08    2.257488e-09    3.335791e-08   -2.765801e+00
    2.453756e+00    1.049047e+01    2.764594e+00    3.050026e+07    3.539806e-08    2.182677e-09    3.335215e-08   -2.760801e+00
    2.478924e+00    1.103658e+01    2.730712e+00    3.048810e+07    3.533693e-08    2.109781e-09    3.334566e-08   -2.755801e+00
    2.504257e+00    1.161992e+01    2.696903e+00    3.047018e+07    3.527682e-08    2.038795e-09    3.333843e-08   -2.750801e+00
