# sky130 nfet_01v8 gm/ID Processed Lookup Table
# Corner: fs
# Temperature: 0C
# W = 2.0 um
# L = 5.58 um (5580 nm)
# Columns: gm/id [1/V]  gm/gds [V/V]  id/W [A/m]  ft [Hz]  Cgg/W [F/m]  Cgd/W [F/m]  Cgs/W [F/m]  Vov [V]
#         gm/id          gm/gds            id/W              ft           Cgg/W           Cgd/W           Cgs/W             Vov
    3.047325e+01    2.541496e+02    1.222019e-09    5.145384e-01    1.151859e-08    1.054121e-13    3.058302e-10   -5.936896e-01
    3.047299e+01    2.541474e+02    1.423146e-09    6.006516e-01    1.149111e-08    1.096431e-13    3.171902e-10   -5.886896e-01
    3.047270e+01    2.541450e+02    1.657373e-09    7.011323e-01    1.146441e-08    1.140493e-13    3.290990e-10   -5.836896e-01
    3.047238e+01    2.541423e+02    1.930148e-09    8.183675e-01    1.143849e-08    1.186387e-13    3.415883e-10   -5.786896e-01
    3.047203e+01    2.541395e+02    2.247814e-09    9.551408e-01    1.141339e-08    1.234199e-13    3.546917e-10   -5.736896e-01
    3.047168e+01    2.541365e+02    2.617756e-09    1.114693e+00    1.138912e-08    1.284014e-13    3.684451e-10   -5.686896e-01
    3.047128e+01    2.541331e+02    3.048576e-09    1.300803e+00    1.136571e-08    1.335925e-13    3.828849e-10   -5.636896e-01
    3.047085e+01    2.541295e+02    3.550292e-09    1.517868e+00    1.134318e-08    1.390031e-13    3.980511e-10   -5.586896e-01
    3.047037e+01    2.541256e+02    4.134569e-09    1.771013e+00    1.132157e-08    1.446432e-13    4.139867e-10   -5.536896e-01
    3.046987e+01    2.541214e+02    4.814988e-09    2.066204e+00    1.130089e-08    1.505236e-13    4.307361e-10   -5.486896e-01
    3.046932e+01    2.541168e+02    5.607370e-09    2.410388e+00    1.128119e-08    1.566555e-13    4.483463e-10   -5.436896e-01
    3.046874e+01    2.541120e+02    6.530130e-09    2.811652e+00    1.126251e-08    1.630508e-13    4.668666e-10   -5.386896e-01
    3.046811e+01    2.541068e+02    7.604720e-09    3.279403e+00    1.124486e-08    1.697219e-13    4.863493e-10   -5.336896e-01
    3.046744e+01    2.541011e+02    8.856110e-09    3.824594e+00    1.122830e-08    1.766817e-13    5.068490e-10   -5.286896e-01
    3.046670e+01    2.540950e+02    1.031339e-08    4.459959e+00    1.121286e-08    1.839441e-13    5.284240e-10   -5.236896e-01
    3.046591e+01    2.540884e+02    1.201042e-08    5.200314e+00    1.119858e-08    1.915234e-13    5.511345e-10   -5.186896e-01
    3.046505e+01    2.540813e+02    1.398664e-08    6.062882e+00    1.118552e-08    1.994348e-13    5.750445e-10   -5.136896e-01
    3.046413e+01    2.540736e+02    1.628795e-08    7.067692e+00    1.117371e-08    2.076941e-13    6.002215e-10   -5.086896e-01
