# sky130 nfet_01v8 gm/ID Processed Lookup Table
# Corner: ss
# Temperature: 25C
# W = 2.0 um
# L = 2.7 um (2700 nm)
# Columns: gm/id [1/V]  gm/gds [V/V]  id/W [A/m]  ft [Hz]  Cgg/W [F/m]  Cgd/W [F/m]  Cgs/W [F/m]  Vov [V]
#         gm/id          gm/gds            id/W              ft           Cgg/W           Cgd/W           Cgs/W             Vov
    2.723108e+01    1.681857e+02    2.195040e-08    1.672158e+01    5.689185e-09    9.419765e-14    2.514701e-10   -5.699943e-01
    2.723050e+01    1.681822e+02    2.515205e-08    1.919238e+01    5.679635e-09    9.767335e-14    2.612936e-10   -5.649943e-01
    2.722992e+01    1.681785e+02    2.882060e-08    2.202620e+01    5.670610e-09    1.012857e-13    2.715843e-10   -5.599943e-01
    2.722927e+01    1.681746e+02    3.302413e-08    2.527603e+01    5.662115e-09    1.050405e-13    2.823652e-10   -5.549943e-01
    2.722858e+01    1.681703e+02    3.784062e-08    2.900239e+01    5.654180e-09    1.089439e-13    2.936608e-10   -5.499943e-01
    2.722785e+01    1.681659e+02    4.335943e-08    3.327468e+01    5.646810e-09    1.130023e-13    3.054962e-10   -5.449943e-01
    2.722705e+01    1.681609e+02    4.968293e-08    3.817218e+01    5.640025e-09    1.172223e-13    3.178970e-10   -5.399943e-01
    2.722622e+01    1.681557e+02    5.692840e-08    4.378558e+01    5.633850e-09    1.216110e-13    3.308916e-10   -5.349943e-01
    2.722531e+01    1.681501e+02    6.523025e-08    5.021857e+01    5.628305e-09    1.261757e-13    3.445089e-10   -5.299943e-01
    2.722433e+01    1.681441e+02    7.474240e-08    5.758973e+01    5.623405e-09    1.309239e-13    3.587786e-10   -5.249943e-01
    2.722330e+01    1.681378e+02    8.564120e-08    6.603447e+01    5.619180e-09    1.358636e-13    3.737318e-10   -5.199943e-01
    2.722218e+01    1.681309e+02    9.812875e-08    7.570763e+01    5.615645e-09    1.410031e-13    3.894007e-10   -5.149943e-01
    2.722100e+01    1.681236e+02    1.124364e-07    8.678603e+01    5.612825e-09    1.463511e-13    4.058189e-10   -5.099943e-01
    2.721973e+01    1.681158e+02    1.288296e-07    9.947136e+01    5.610755e-09    1.519167e-13    4.230211e-10   -5.049943e-01
