# sky130 nfet_01v8 gm/ID Lookup Table
# Corner: ff
# Temperature: 25 C
# W = 2.0 um
# L = 1.44 um (1440 nm)
# VDS = 0.6 V
# Columns: vgs [V]  vth [V]  gm [S]  id [A]  gds [S]  cgg [F]  cgs [F]  cgd [F]
#           vgs             vth              gm              id             gds             cgg             cgs             cgd
    0.000000e+00    5.558180e-01    4.053440e-12    1.457580e-13    2.670202e-14    6.155963e-15   -2.855759e-16   -1.087964e-19
    5.000000e-03    5.558180e-01    4.657996e-12    1.675016e-13    3.068532e-14    6.145056e-15   -2.969945e-16   -1.128437e-19
    1.000000e-02    5.558180e-01    5.352690e-12    1.924881e-13    3.526270e-14    6.134803e-15   -3.089872e-16   -1.170533e-19
    1.500000e-02    5.558180e-01    6.150953e-12    2.212010e-13    4.052274e-14    6.125223e-15   -3.215848e-16   -1.214324e-19
    2.000000e-02    5.558180e-01    7.068218e-12    2.541958e-13    4.656720e-14    6.116340e-15   -3.348195e-16   -1.259886e-19
    2.500000e-02    5.558180e-01    8.122216e-12    2.921109e-13    5.351302e-14    6.108178e-15   -3.487251e-16   -1.307298e-19
    3.000000e-02    5.558180e-01    9.333314e-12    3.356796e-13    6.149455e-14    6.100760e-15   -3.633366e-16   -1.356645e-19
    3.500000e-02    5.558180e-01    1.072491e-11    3.857447e-13    7.066617e-14    6.094114e-15   -3.786911e-16   -1.408013e-19
    4.000000e-02    5.558180e-01    1.232390e-11    4.432742e-13    8.120524e-14    6.088266e-15   -3.948268e-16   -1.461492e-19
    4.500000e-02    5.558180e-01    1.416115e-11    5.093805e-13    9.331552e-14    6.083247e-15   -4.117840e-16   -1.517180e-19
    5.000000e-02    5.558180e-01    1.627214e-11    5.853416e-13    1.072311e-13    6.079086e-15   -4.296045e-16   -1.575176e-19
    5.500000e-02    5.558180e-01    1.869762e-11    6.726257e-13    1.232211e-13    6.075816e-15   -4.483317e-16   -1.635585e-19
    6.000000e-02    5.558180e-01    2.148439e-11    7.729196e-13    1.415943e-13    6.073468e-15   -4.680097e-16   -1.698516e-19
    6.500000e-02    5.558180e-01    2.468622e-11    8.881610e-13    1.627058e-13    6.072078e-15   -4.886869e-16   -1.764084e-19
    7.000000e-02    5.558180e-01    2.836485e-11    1.020576e-12    1.869634e-13    6.071684e-15   -5.104120e-16   -1.832410e-19
    7.500000e-02    5.558180e-01    3.259121e-11    1.172722e-12    2.148355e-13    6.072321e-15   -5.332356e-16   -1.903618e-19
    8.000000e-02    5.558180e-01    3.744675e-11    1.347536e-12    2.468604e-13    6.074031e-15   -5.572102e-16   -1.977841e-19
    8.500000e-02    5.558180e-01    4.302500e-11    1.548393e-12    2.836561e-13    6.076852e-15   -5.823898e-16   -2.055215e-19
    9.000000e-02    5.558180e-01    4.943338e-11    1.779169e-12    3.259326e-13    6.080829e-15   -6.088305e-16   -2.135885e-19
    9.500000e-02    5.558180e-01    5.679524e-11    2.044315e-12    3.745056e-13    6.086004e-15   -6.365898e-16   -2.220000e-19
    1.000000e-01    5.558180e-01    6.525220e-11    2.348945e-12    4.303117e-13    6.092423e-15   -6.657270e-16   -2.307717e-19
    1.050000e-01    5.558180e-01    7.496686e-11    2.698932e-12    4.944268e-13    6.100131e-15   -6.963032e-16   -2.399201e-19
    1.100000e-01    5.558180e-01    8.612593e-11    3.101020e-12    5.680863e-13    6.109178e-15   -7.283809e-16   -2.494621e-19
    1.150000e-01    5.558180e-01    9.894370e-11    3.562954e-12    6.527091e-13    6.119611e-15   -7.620241e-16   -2.594158e-19
    1.200000e-01    5.558180e-01    1.136662e-10    4.093629e-12    7.499246e-13    6.131482e-15   -7.972985e-16   -2.697996e-19
    1.250000e-01    5.558180e-01    1.305758e-10    4.703259e-12    8.616038e-13    6.144843e-15   -8.342707e-16   -2.806331e-19
    1.300000e-01    5.558180e-01    1.499966e-10    5.403570e-12    9.898947e-13    6.159744e-15   -8.730089e-16   -2.919365e-19
    1.350000e-01    5.558180e-01    1.723005e-10    6.208027e-12    1.137264e-12    6.176242e-15   -9.135822e-16   -3.037310e-19
    1.400000e-01    5.558180e-01    1.979142e-10    7.132087e-12    1.306543e-12    6.194389e-15   -9.560607e-16   -3.160386e-19
    1.450000e-01    5.558180e-01    2.273275e-10    8.193497e-12    1.500983e-12    6.214241e-15   -1.000515e-15   -3.288822e-19
    1.500000e-01    5.558180e-01    2.611021e-10    9.412627e-12    1.724314e-12    6.235854e-15   -1.047017e-15   -3.422858e-19
    1.550000e-01    5.558180e-01    2.998824e-10    1.081286e-11    1.980820e-12    6.259284e-15   -1.095638e-15   -3.562742e-19
    1.600000e-01    5.558180e-01    3.444075e-10    1.242102e-11    2.275416e-12    6.284588e-15   -1.146451e-15   -3.708732e-19
    1.650000e-01    5.558180e-01    3.955248e-10    1.426791e-11    2.613742e-12    6.311823e-15   -1.199527e-15   -3.861099e-19
    1.700000e-01    5.558180e-01    4.542061e-10    1.638887e-11    3.002270e-12    6.341045e-15   -1.254938e-15   -4.020121e-19
    1.750000e-01    5.558180e-01    5.215657e-10    1.882443e-11    3.448427e-12    6.372311e-15   -1.312756e-15   -4.186089e-19
    1.800000e-01    5.558180e-01    5.988803e-10    2.162110e-11    3.960730e-12    6.405676e-15   -1.373050e-15   -4.359305e-19
    1.850000e-01    5.558180e-01    6.876135e-10    2.483225e-11    4.548951e-12    6.441196e-15   -1.435891e-15   -4.540082e-19
    1.900000e-01    5.558180e-01    7.894419e-10    2.851905e-11    5.224296e-12    6.478925e-15   -1.501346e-15   -4.728746e-19
    1.950000e-01    5.558180e-01    9.062865e-10    3.275168e-11    5.999616e-12    6.518916e-15   -1.569480e-15   -4.925634e-19
    2.000000e-01    5.558180e-01    1.040347e-09    3.761059e-11    6.889644e-12    6.561220e-15   -1.640359e-15   -5.131094e-19
    2.050000e-01    5.558180e-01    1.194143e-09    4.318802e-11    7.911270e-12    6.605887e-15   -1.714044e-15   -5.345490e-19
    2.100000e-01    5.558180e-01    1.370557e-09    4.958969e-11    9.083851e-12    6.652965e-15   -1.790593e-15   -5.569196e-19
    2.150000e-01    5.558180e-01    1.572889e-09    5.693676e-11    1.042957e-11    6.702499e-15   -1.870063e-15   -5.802600e-19
    2.200000e-01    5.558180e-01    1.804915e-09    6.536804e-11    1.197384e-11    6.754532e-15   -1.952505e-15   -6.046103e-19
    2.250000e-01    5.558180e-01    2.070952e-09    7.504256e-11    1.374577e-11    6.809103e-15   -2.037968e-15   -6.300122e-19
    2.300000e-01    5.558180e-01    2.375938e-09    8.614244e-11    1.577870e-11    6.866249e-15   -2.126496e-15   -6.565084e-19
    2.350000e-01    5.558180e-01    2.725516e-09    9.887621e-11    1.811079e-11    6.926004e-15   -2.218129e-15   -6.841433e-19
    2.400000e-01    5.558180e-01    3.126133e-09    1.134826e-10    2.078572e-11    6.988396e-15   -2.312901e-15   -7.129628e-19
    2.450000e-01    5.558180e-01    3.585153e-09    1.302348e-10    2.385347e-11    7.053450e-15   -2.410840e-15   -7.430139e-19
    2.500000e-01    5.558180e-01    4.110981e-09    1.494454e-10    2.737122e-11    7.121187e-15   -2.511972e-15   -7.743455e-19
    2.550000e-01    5.558180e-01    4.713212e-09    1.714719e-10    3.140434e-11    7.191624e-15   -2.616312e-15   -8.070077e-19
    2.600000e-01    5.558180e-01    5.402787e-09    1.967230e-10    3.602757e-11    7.264770e-15   -2.723872e-15   -8.410524e-19
    2.650000e-01    5.558180e-01    6.192179e-09    2.256660e-10    4.132630e-11    7.340633e-15   -2.834657e-15   -8.765329e-19
    2.700000e-01    5.558180e-01    7.095602e-09    2.588348e-10    4.739807e-11    7.419212e-15   -2.948664e-15   -9.135040e-19
    2.750000e-01    5.558180e-01    8.129243e-09    2.968390e-10    5.435425e-11    7.500503e-15   -3.065883e-15   -9.520223e-19
    2.800000e-01    5.558180e-01    9.311526e-09    3.403748e-10    6.232191e-11    7.584494e-15   -3.186298e-15   -9.921459e-19
    2.850000e-01    5.558180e-01    1.066341e-08    3.902367e-10    7.144603e-11    7.671168e-15   -3.309883e-15   -1.033935e-18
    2.900000e-01    5.558180e-01    1.220870e-08    4.473310e-10    8.189185e-11    7.760503e-15   -3.436606e-15   -1.077450e-18
    2.950000e-01    5.558180e-01    1.397448e-08    5.126910e-10    9.384769e-11    7.852469e-15   -3.566428e-15   -1.122755e-18
    3.000000e-01    5.558180e-01    1.599146e-08    5.874943e-10    1.075280e-10    7.947030e-15   -3.699299e-15   -1.169915e-18
    3.050000e-01    5.558180e-01    1.829449e-08    6.730821e-10    1.231767e-10    8.044144e-15   -3.835165e-15   -1.218995e-18
    3.100000e-01    5.558180e-01    2.092307e-08    7.709815e-10    1.410714e-10    8.143763e-15   -3.973961e-15   -1.270066e-18
    3.150000e-01    5.558180e-01    2.392193e-08    8.829296e-10    1.615274e-10    8.245832e-15   -4.115614e-15   -1.323196e-18
    3.200000e-01    5.558180e-01    2.734171e-08    1.010902e-09    1.849029e-10    8.350290e-15   -4.260046e-15   -1.378458e-18
    3.250000e-01    5.558180e-01    3.123966e-08    1.157143e-09    2.116041e-10    8.457071e-15   -4.407169e-15   -1.435925e-18
    3.300000e-01    5.558180e-01    3.568044e-08    1.324203e-09    2.420918e-10    8.566100e-15   -4.556888e-15   -1.495674e-18
    3.350000e-01    5.558180e-01    4.073707e-08    1.514974e-09    2.768876e-10    8.677298e-15   -4.709101e-15   -1.557781e-18
    3.400000e-01    5.558180e-01    4.649187e-08    1.732737e-09    3.165819e-10    8.790580e-15   -4.863699e-15   -1.622327e-18
    3.450000e-01    5.558180e-01    5.303758e-08    1.981210e-09    3.618420e-10    8.905857e-15   -5.020566e-15   -1.689392e-18
