# sky130 pfet_01v8 gm/ID Processed Lookup Table
# Corner: ss
# Temperature: 0C
# W = 2.0 um
# L = 5.76 um (5760 nm)
# Columns: gm/id [1/V]  gm/gds [V/V]  id/W [A/m]  ft [Hz]  Cgg/W [F/m]  Cgd/W [F/m]  Cgs/W [F/m]  Vov [V]
#         gm/id          gm/gds            id/W              ft           Cgg/W           Cgd/W           Cgs/W             Vov
    2.473670e+00    1.190408e+01    2.834632e+00    3.402003e+07    3.280378e-08    1.947742e-09    3.087227e-08   -2.885928e+00
    2.498165e+00    1.253361e+01    2.799617e+00    3.398720e+07    3.275100e-08    1.883134e-09    3.086771e-08   -2.880928e+00
    2.522801e+00    1.320472e+01    2.764695e+00    3.394799e+07    3.269914e-08    1.820228e-09    3.086250e-08   -2.875928e+00
    2.547578e+00    1.392004e+01    2.729871e+00    3.390240e+07    3.264821e-08    1.759014e-09    3.085665e-08   -2.870928e+00
    2.572492e+00    1.468226e+01    2.695151e+00    3.385040e+07    3.259819e-08    1.699481e-09    3.085016e-08   -2.865928e+00
    2.597544e+00    1.549420e+01    2.660541e+00    3.379200e+07    3.254910e-08    1.641615e-09    3.084304e-08   -2.860928e+00
    2.622732e+00    1.635878e+01    2.626044e+00    3.372723e+07    3.250090e-08    1.585399e-09    3.083531e-08   -2.855928e+00
    2.648059e+00    1.727902e+01    2.591668e+00    3.365614e+07    3.245360e-08    1.530815e-09    3.082696e-08   -2.850928e+00
    2.673528e+00    1.825804e+01    2.557417e+00    3.357880e+07    3.240718e-08    1.477842e-09    3.081801e-08   -2.845928e+00
    2.699140e+00    1.929905e+01    2.523297e+00    3.349526e+07    3.236164e-08    1.426460e-09    3.080845e-08   -2.840928e+00
    2.724900e+00    2.040535e+01    2.489311e+00    3.340563e+07    3.231695e-08    1.376641e-09    3.079832e-08   -2.835928e+00
    2.750815e+00    2.158032e+01    2.455467e+00    3.331002e+07    3.227310e-08    1.328363e-09    3.078760e-08   -2.830928e+00
    2.776889e+00    2.282741e+01    2.421768e+00    3.320854e+07    3.223008e-08    1.281597e-09    3.077632e-08   -2.825928e+00
    2.803129e+00    2.415016e+01    2.388219e+00    3.310131e+07    3.218787e-08    1.236315e-09    3.076446e-08   -2.820928e+00
    2.829544e+00    2.555217e+01    2.354824e+00    3.298848e+07    3.214644e-08    1.192488e-09    3.075206e-08   -2.815928e+00
    2.856145e+00    2.703711e+01    2.321589e+00    3.287021e+07    3.210579e-08    1.150086e-09    3.073911e-08   -2.810928e+00
    2.882941e+00    2.860868e+01    2.288518e+00    3.274666e+07    3.206588e-08    1.109077e-09    3.072562e-08   -2.805928e+00
    2.909939e+00    3.027065e+01    2.255614e+00    3.261796e+07    3.202669e-08    1.069429e-09    3.071161e-08   -2.800928e+00
    2.937155e+00    3.202682e+01    2.222882e+00    3.248430e+07    3.198822e-08    1.031112e-09    3.069706e-08   -2.795928e+00
    2.964600e+00    3.388107e+01    2.190326e+00    3.234584e+07    3.195042e-08    9.940900e-10    3.068200e-08   -2.790928e+00
    2.992283e+00    3.583720e+01    2.157949e+00    3.220272e+07    3.191329e-08    9.583325e-10    3.066643e-08   -2.785928e+00
    3.020223e+00    3.789920e+01    2.125755e+00    3.205516e+07    3.187678e-08    9.238050e-10    3.065035e-08   -2.780928e+00
    3.048429e+00    4.007093e+01    2.093748e+00    3.190328e+07    3.184089e-08    8.904745e-10    3.063377e-08   -2.775928e+00
    3.076917e+00    4.235637e+01    2.061930e+00    3.174726e+07    3.180558e-08    8.583075e-10    3.061671e-08   -2.770928e+00
    3.105702e+00    4.475947e+01    2.030305e+00    3.158729e+07    3.177084e-08    8.272710e-10    3.059914e-08   -2.765928e+00
