# sky130 nfet_01v8 gm/ID Processed Lookup Table
# Corner: sf
# Temperature: 25C
# W = 2.0 um
# L = 1.98 um (1980 nm)
# Columns: gm/id [1/V]  gm/gds [V/V]  id/W [A/m]  ft [Hz]  Cgg/W [F/m]  Cgd/W [F/m]  Cgs/W [F/m]  Vov [V]
#         gm/id          gm/gds            id/W              ft           Cgg/W           Cgd/W           Cgs/W             Vov
    2.723726e+01    1.443321e+02    9.958895e-08    9.844028e+01    4.385529e-09    1.007868e-13    2.771680e-10   -5.281825e-01
    2.723636e+01    1.443274e+02    1.141182e-07    1.129048e+02    4.381390e-09    1.045534e-13    2.887494e-10   -5.231825e-01
    2.723539e+01    1.443222e+02    1.307667e-07    1.294769e+02    4.377826e-09    1.084725e-13    3.009013e-10   -5.181825e-01
    2.723436e+01    1.443168e+02    1.498432e-07    1.484603e+02    4.374856e-09    1.125510e-13    3.136515e-10   -5.131825e-01
    2.723325e+01    1.443109e+02    1.717016e-07    1.702017e+02    4.372502e-09    1.167956e-13    3.270289e-10   -5.081825e-01
    2.723205e+01    1.443046e+02    1.967475e-07    1.950969e+02    4.370785e-09    1.212139e-13    3.410630e-10   -5.031825e-01
    2.723079e+01    1.442979e+02    2.254455e-07    2.235978e+02    4.369729e-09    1.258136e-13    3.557860e-10   -4.981825e-01
    2.722942e+01    1.442907e+02    2.583278e-07    2.562194e+02    4.369357e-09    1.306027e-13    3.712300e-10   -4.931825e-01
    2.722795e+01    1.442829e+02    2.960039e-07    2.935495e+02    4.369696e-09    1.355895e-13    3.874288e-10   -4.881825e-01
    2.722639e+01    1.442747e+02    3.391724e-07    3.362582e+02    4.370769e-09    1.407830e-13    4.044169e-10   -4.831825e-01
    2.722472e+01    1.442658e+02    3.886334e-07    3.851088e+02    4.372605e-09    1.461921e-13    4.222301e-10   -4.781825e-01
    2.722294e+01    1.442565e+02    4.453033e-07    4.409712e+02    4.375229e-09    1.518267e-13    4.409054e-10   -4.731825e-01
    2.722103e+01    1.442463e+02    5.102320e-07    5.048354e+02    4.378674e-09    1.576964e-13    4.604809e-10   -4.681825e-01
    2.721899e+01    1.442356e+02    5.846220e-07    5.778289e+02    4.382966e-09    1.638119e-13    4.809956e-10   -4.631825e-01
    2.721679e+01    1.442240e+02    6.698510e-07    6.612340e+02    4.388136e-09    1.701841e-13    5.024895e-10   -4.581825e-01
    2.721446e+01    1.442118e+02    7.674960e-07    7.565098e+02    4.394216e-09    1.768241e-13    5.250040e-10   -4.531825e-01
    2.721196e+01    1.441986e+02    8.793645e-07    8.653143e+02    4.401239e-09    1.837439e-13    5.485815e-10   -4.481825e-01
    2.720928e+01    1.441845e+02    1.007526e-06    9.895319e+02    4.409237e-09    1.909559e-13    5.732645e-10   -4.431825e-01
    2.720643e+01    1.441694e+02    1.154349e-06    1.131303e+03    4.418244e-09    1.984728e-13    5.990975e-10   -4.381825e-01
    2.720336e+01    1.441533e+02    1.322550e-06    1.293058e+03    4.428294e-09    2.063080e-13    6.261245e-10   -4.331825e-01
    2.720009e+01    1.441361e+02    1.515234e-06    1.477555e+03    4.439422e-09    2.144756e-13    6.543920e-10   -4.281825e-01
    2.719659e+01    1.441177e+02    1.735962e-06    1.687922e+03    4.451664e-09    2.229899e-13    6.839450e-10   -4.231825e-01
    2.719285e+01    1.440981e+02    1.988808e-06    1.927705e+03    4.465057e-09    2.318662e-13    7.148310e-10   -4.181825e-01
    2.718884e+01    1.440770e+02    2.278437e-06    2.200924e+03    4.479637e-09    2.411202e-13    7.470965e-10   -4.131825e-01
    2.718456e+01    1.440546e+02    2.610191e-06    2.512133e+03    4.495440e-09    2.507680e-13    7.807890e-10   -4.081825e-01
    2.717998e+01    1.440306e+02    2.990184e-06    2.866484e+03    4.512504e-09    2.608270e-13    8.159565e-10   -4.031825e-01
    2.717510e+01    1.440050e+02    3.425416e-06    3.269815e+03    4.530868e-09    2.713146e-13    8.526455e-10   -3.981825e-01
    2.716986e+01    1.439777e+02    3.923897e-06    3.728721e+03    4.550566e-09    2.822491e-13    8.909040e-10   -3.931825e-01
    2.716429e+01    1.439485e+02    4.494798e-06    4.250666e+03    4.571637e-09    2.936497e-13    9.307795e-10   -3.881825e-01
    2.715830e+01    1.439173e+02    5.148615e-06    4.844077e+03    4.594118e-09    3.055361e-13    9.723180e-10   -3.831825e-01
    2.715194e+01    1.438840e+02    5.897350e-06    5.518483e+03    4.618046e-09    3.179287e-13    1.015566e-09   -3.781825e-01
    2.714512e+01    1.438485e+02    6.754750e-06    6.284633e+03    4.643455e-09    3.308491e-13    1.060569e-09   -3.731825e-01
    2.713783e+01    1.438106e+02    7.736535e-06    7.154664e+03    4.670383e-09    3.443190e-13    1.107371e-09   -3.681825e-01
    2.713006e+01    1.437702e+02    8.860680e-06    8.142264e+03    4.698862e-09    3.583613e-13    1.156014e-09   -3.631825e-01
    2.712174e+01    1.437271e+02    1.014776e-05    9.262868e+03    4.728927e-09    3.729997e-13    1.206542e-09   -3.581825e-01
    2.711288e+01    1.436811e+02    1.162131e-05    1.053387e+04    4.760610e-09    3.882588e-13    1.258992e-09   -3.531825e-01
    2.710340e+01    1.436321e+02    1.330821e-05    1.197487e+04    4.793941e-09    4.041637e-13    1.313404e-09   -3.481825e-01
    2.709329e+01    1.435798e+02    1.523923e-05    1.360793e+04    4.828950e-09    4.207407e-13    1.369814e-09   -3.431825e-01
    2.708250e+01    1.435242e+02    1.744953e-05    1.545790e+04    4.865665e-09    4.380169e-13    1.428255e-09   -3.381825e-01
    2.707099e+01    1.434650e+02    1.997931e-05    1.755272e+04    4.904110e-09    4.560203e-13    1.488757e-09   -3.331825e-01
    2.705870e+01    1.434019e+02    2.287447e-05    1.992382e+04    4.944310e-09    4.747797e-13    1.551350e-09   -3.281825e-01
    2.704559e+01    1.433347e+02    2.618750e-05    2.260651e+04    4.986285e-09    4.943249e-13    1.616057e-09   -3.231825e-01
    2.703163e+01    1.432635e+02    2.997837e-05    2.564056e+04    5.030055e-09    5.146870e-13    1.682902e-09   -3.181825e-01
    2.701673e+01    1.431875e+02    3.431550e-05    2.907052e+04    5.075635e-09    5.358970e-13    1.751902e-09   -3.131825e-01
    2.700085e+01    1.431068e+02    3.927710e-05    3.294653e+04    5.123035e-09    5.579885e-13    1.823072e-09   -3.081825e-01
    2.698395e+01    1.430212e+02    4.495239e-05    3.732478e+04    5.172270e-09    5.809945e-13    1.896421e-09   -3.031825e-01
    2.696593e+01    1.429303e+02    5.144325e-05    4.226834e+04    5.223345e-09    6.049500e-13    1.971958e-09   -2.981825e-01
    2.694677e+01    1.428339e+02    5.886585e-05    4.784803e+04    5.276260e-09    6.298910e-13    2.049684e-09   -2.931825e-01
    2.692636e+01    1.427316e+02    6.735280e-05    5.414311e+04    5.331020e-09    6.558540e-13    2.129596e-09   -2.881825e-01
    2.690466e+01    1.426233e+02    7.705525e-05    6.124249e+04    5.387620e-09    6.828765e-13    2.211687e-09   -2.831825e-01
    2.688158e+01    1.425087e+02    8.814550e-05    6.924579e+04    5.446050e-09    7.109980e-13    2.295945e-09   -2.781825e-01
    2.685705e+01    1.423876e+02    1.008200e-04    7.826453e+04    5.506300e-09    7.402585e-13    2.382354e-09   -2.731825e-01
    2.683099e+01    1.422595e+02    1.153023e-04    8.842358e+04    5.568350e-09    7.706985e-13    2.470891e-09   -2.681825e-01
    2.680333e+01    1.421243e+02    1.318472e-04    9.986249e+04    5.632190e-09    8.023610e-13    2.561531e-09   -2.631825e-01
    2.677398e+01    1.419818e+02    1.507446e-04    1.127375e+05    5.697790e-09    8.352885e-13    2.654240e-09   -2.581825e-01
    2.674285e+01    1.418317e+02    1.723246e-04    1.272234e+05    5.765120e-09    8.695260e-13    2.748982e-09   -2.531825e-01
    2.670987e+01    1.416739e+02    1.969624e-04    1.435150e+05    5.834155e-09    9.051190e-13    2.845713e-09   -2.481825e-01
    2.667494e+01    1.415080e+02    2.250845e-04    1.618303e+05    5.904855e-09    9.421145e-13    2.944386e-09   -2.431825e-01
    2.663799e+01    1.413342e+02    2.571756e-04    1.824128e+05    5.977175e-09    9.805605e-13    3.044948e-09   -2.381825e-01
    2.659891e+01    1.411521e+02    2.937861e-04    2.055332e+05    6.051085e-09    1.020506e-12    3.147342e-09   -2.331825e-01
    2.655764e+01    1.409618e+02    3.355410e-04    2.314949e+05    6.126520e-09    1.062002e-12    3.251506e-09   -2.281825e-01
    2.651408e+01    1.407632e+02    3.831492e-04    2.606346e+05    6.203440e-09    1.105100e-12    3.357372e-09   -2.231825e-01
    2.646815e+01    1.405564e+02    4.374145e-04    2.933281e+05    6.281785e-09    1.149852e-12    3.464867e-09   -2.181825e-01
    2.641977e+01    1.403417e+02    4.992475e-04    3.299939e+05    6.361495e-09    1.196314e-12    3.573916e-09   -2.131825e-01
    2.636888e+01    1.401194e+02    5.696800e-04    3.710972e+05    6.442510e-09    1.244540e-12    3.684437e-09   -2.081825e-01
    2.631542e+01    1.398897e+02    6.498790e-04    4.171559e+05    6.524760e-09    1.294588e-12    3.796348e-09   -2.031825e-01
    2.625929e+01    1.396531e+02    7.411660e-04    4.687455e+05    6.608175e-09    1.346516e-12    3.909558e-09   -1.981825e-01
    2.620050e+01    1.394104e+02    8.450325e-04    5.265048e+05    6.692690e-09    1.400384e-12    4.023978e-09   -1.931825e-01
    2.613896e+01    1.391624e+02    9.631650e-04    5.911439e+05    6.778225e-09    1.456253e-12    4.139512e-09   -1.881825e-01
    2.607467e+01    1.389099e+02    1.097467e-03    6.634506e+05    6.864705e-09    1.514185e-12    4.256064e-09   -1.831825e-01
    2.600762e+01    1.386544e+02    1.250085e-03    7.442985e+05    6.952055e-09    1.574244e-12    4.373533e-09   -1.781825e-01
    2.593780e+01    1.383971e+02    1.423440e-03    8.346576e+05    7.040185e-09    1.636498e-12    4.491818e-09   -1.731825e-01
    2.586524e+01    1.381398e+02    1.620258e-03    9.356022e+05    7.129015e-09    1.701011e-12    4.610816e-09   -1.681825e-01
    2.578999e+01    1.378844e+02    1.843608e-03    1.048322e+06    7.218470e-09    1.767854e-12    4.730422e-09   -1.631825e-01
    2.571210e+01    1.376333e+02    2.096943e-03    1.174136e+06    7.308460e-09    1.837095e-12    4.850529e-09   -1.581825e-01
    2.563165e+01    1.373889e+02    2.384146e-03    1.314506e+06    7.398895e-09    1.908809e-12    4.971033e-09   -1.531825e-01
    2.554876e+01    1.371540e+02    2.709578e-03    1.471050e+06    7.489695e-09    1.983067e-12    5.091825e-09   -1.481825e-01
    2.546356e+01    1.369322e+02    3.078138e-03    1.645560e+06    7.580775e-09    2.059947e-12    5.212800e-09   -1.431825e-01
    2.537622e+01    1.367270e+02    3.495320e-03    1.840020e+06    7.672050e-09    2.139524e-12    5.333855e-09   -1.381825e-01
    2.528691e+01    1.365426e+02    3.967292e-03    2.056631e+06    7.763430e-09    2.221879e-12    5.454880e-09   -1.331825e-01
