# sky130 nfet_01v8 gm/ID Lookup Table
# Corner: tt
# Temperature: 75 C
# W = 2.0 um
# L = 3.42 um (3420 nm)
# VDS = 0.6 V
# Columns: vgs [V]  vth [V]  gm [S]  id [A]  gds [S]  cgg [F]  cgs [F]  cgd [F]
#           vgs             vth              gm              id             gds             cgg             cgs             cgd
    0.000000e+00    4.938808e-01    3.535962e-11    1.529756e-12    1.948659e-13    1.499082e-14   -1.766555e-15   -7.601222e-19
    5.000000e-03    4.938808e-01    3.968739e-11    1.717165e-12    2.187386e-13    1.500354e-14   -1.835175e-15   -7.857656e-19
    1.000000e-02    4.938808e-01    4.454402e-11    1.927511e-12    2.455328e-13    1.501869e-14   -1.906475e-15   -8.123361e-19
    1.500000e-02    4.938808e-01    4.999399e-11    2.163594e-12    2.756056e-13    1.503634e-14   -1.980541e-15   -8.398687e-19
    2.000000e-02    4.938808e-01    5.610960e-11    2.428560e-12    3.093574e-13    1.505657e-14   -2.057461e-15   -8.683992e-19
    2.500000e-02    4.938808e-01    6.297194e-11    2.725934e-12    3.472374e-13    1.507943e-14   -2.137324e-15   -8.979649e-19
    3.000000e-02    4.938808e-01    7.067191e-11    3.059674e-12    3.897495e-13    1.510498e-14   -2.220217e-15   -9.286046e-19
    3.500000e-02    4.938808e-01    7.931145e-11    3.434218e-12    4.374592e-13    1.513330e-14   -2.306231e-15   -9.603582e-19
    4.000000e-02    4.938808e-01    8.900486e-11    3.854545e-12    4.910003e-13    1.516446e-14   -2.395459e-15   -9.932671e-19
    4.500000e-02    4.938808e-01    9.988024e-11    4.326236e-12    5.510842e-13    1.519852e-14   -2.487991e-15   -1.027374e-18
    5.000000e-02    4.938808e-01    1.120812e-10    4.855555e-12    6.185082e-13    1.523555e-14   -2.583919e-15   -1.062724e-18
    5.500000e-02    4.938808e-01    1.257688e-10    5.449525e-12    6.941670e-13    1.527562e-14   -2.683336e-15   -1.099362e-18
    6.000000e-02    4.938808e-01    1.411233e-10    6.116020e-12    7.790634e-13    1.531880e-14   -2.786331e-15   -1.137337e-18
    6.500000e-02    4.938808e-01    1.583469e-10    6.863871e-12    8.743221e-13    1.536515e-14   -2.892998e-15   -1.176696e-18
    7.000000e-02    4.938808e-01    1.776661e-10    7.702980e-12    9.812040e-13    1.541475e-14   -3.003425e-15   -1.217492e-18
    7.500000e-02    4.938808e-01    1.993347e-10    8.644446e-12    1.101123e-12    1.546767e-14   -3.117702e-15   -1.259776e-18
    8.000000e-02    4.938808e-01    2.236371e-10    9.700715e-12    1.235663e-12    1.552397e-14   -3.235920e-15   -1.303604e-18
    8.500000e-02    4.938808e-01    2.508915e-10    1.088574e-11    1.386601e-12    1.558371e-14   -3.358163e-15   -1.349030e-18
    9.000000e-02    4.938808e-01    2.814546e-10    1.221514e-11    1.555928e-12    1.564697e-14   -3.484519e-15   -1.396114e-18
    9.500000e-02    4.938808e-01    3.157258e-10    1.370646e-11    1.745875e-12    1.571381e-14   -3.615070e-15   -1.444914e-18
    1.000000e-01    4.938808e-01    3.541520e-10    1.537932e-11    1.958942e-12    1.578430e-14   -3.749899e-15   -1.495494e-18
    1.050000e-01    4.938808e-01    3.972338e-10    1.725573e-11    2.197930e-12    1.585848e-14   -3.889084e-15   -1.547916e-18
    1.100000e-01    4.938808e-01    4.455312e-10    1.936035e-11    2.465977e-12    1.593643e-14   -4.032701e-15   -1.602247e-18
