# sky130 pfet_01v8 gm/ID Processed Lookup Table
# Corner: sf
# Temperature: 0C
# W = 2.0 um
# L = 3.78 um (3780 nm)
# Columns: gm/id [1/V]  gm/gds [V/V]  id/W [A/m]  ft [Hz]  Cgg/W [F/m]  Cgd/W [F/m]  Cgs/W [F/m]  Vov [V]
#         gm/id          gm/gds            id/W              ft           Cgg/W           Cgd/W           Cgs/W             Vov
    2.527872e+00    1.112550e+01    4.325529e+00    8.227996e+07    2.115049e-08    1.130426e-09    1.986272e-08   -2.890501e+00
    2.552697e+00    1.167487e+01    4.270936e+00    8.215989e+07    2.111945e-08    1.092732e-09    1.985899e-08   -2.885501e+00
    2.577674e+00    1.225755e+01    4.216507e+00    8.202487e+07    2.108897e-08    1.056078e-09    1.985485e-08   -2.880501e+00
    2.602802e+00    1.287531e+01    4.162251e+00    8.187489e+07    2.105905e-08    1.020454e-09    1.985033e-08   -2.875501e+00
    2.628081e+00    1.353000e+01    4.108175e+00    8.170998e+07    2.102968e-08    9.858480e-10    1.984541e-08   -2.870501e+00
    2.653506e+00    1.422344e+01    4.054288e+00    8.153003e+07    2.100086e-08    9.522490e-10    1.984010e-08   -2.865501e+00
    2.679080e+00    1.495754e+01    4.000597e+00    8.133527e+07    2.097258e-08    9.196420e-10    1.983441e-08   -2.860501e+00
    2.704804e+00    1.573420e+01    3.947111e+00    8.112572e+07    2.094482e-08    8.880130e-10    1.982835e-08   -2.855501e+00
    2.730677e+00    1.655538e+01    3.893838e+00    8.090153e+07    2.091759e-08    8.573455e-10    1.982192e-08   -2.850501e+00
    2.756707e+00    1.742301e+01    3.840786e+00    8.066298e+07    2.089087e-08    8.276235e-10    1.981513e-08   -2.845501e+00
    2.782895e+00    1.833906e+01    3.787962e+00    8.041027e+07    2.086465e-08    7.988290e-10    1.980798e-08   -2.840501e+00
    2.809247e+00    1.930545e+01    3.735373e+00    8.014361e+07    2.083892e-08    7.709450e-10    1.980047e-08   -2.835501e+00
    2.835769e+00    2.032421e+01    3.683028e+00    7.986334e+07    2.081366e-08    7.439525e-10    1.979262e-08   -2.830501e+00
    2.862468e+00    2.139723e+01    3.630933e+00    7.956978e+07    2.078887e-08    7.178320e-10    1.978442e-08   -2.825501e+00
    2.889351e+00    2.252646e+01    3.579096e+00    7.926322e+07    2.076453e-08    6.925640e-10    1.977589e-08   -2.820501e+00
    2.916430e+00    2.371384e+01    3.527523e+00    7.894409e+07    2.074063e-08    6.681295e-10    1.976702e-08   -2.815501e+00
    2.943711e+00    2.496124e+01    3.476221e+00    7.861267e+07    2.071716e-08    6.445080e-10    1.975783e-08   -2.810501e+00
    2.971209e+00    2.627055e+01    3.425195e+00    7.826943e+07    2.069410e-08    6.216790e-10    1.974831e-08   -2.805501e+00
    2.998931e+00    2.764359e+01    3.374453e+00    7.791470e+07    2.067143e-08    5.996225e-10    1.973847e-08   -2.800501e+00
    3.026890e+00    2.908217e+01    3.324000e+00    7.754889e+07    2.064915e-08    5.783175e-10    1.972832e-08   -2.795501e+00
    3.055099e+00    3.058808e+01    3.273841e+00    7.717245e+07    2.062723e-08    5.577440e-10    1.971785e-08   -2.790501e+00
    3.083572e+00    3.216303e+01    3.223982e+00    7.678567e+07    2.060567e-08    5.378815e-10    1.970707e-08   -2.785501e+00
    3.112322e+00    3.380876e+01    3.174429e+00    7.638909e+07    2.058444e-08    5.187095e-10    1.969600e-08   -2.780501e+00
    3.141362e+00    3.552689e+01    3.125186e+00    7.598298e+07    2.056353e-08    5.002075e-10    1.968461e-08   -2.775501e+00
    3.170707e+00    3.731906e+01    3.076257e+00    7.556773e+07    2.054293e-08    4.823563e-10    1.967292e-08   -2.770501e+00
    3.200374e+00    3.918688e+01    3.027648e+00    7.514381e+07    2.052263e-08    4.651356e-10    1.966094e-08   -2.765501e+00
    3.230374e+00    4.113186e+01    2.979362e+00    7.471150e+07    2.050260e-08    4.485261e-10    1.964865e-08   -2.760501e+00
    3.260727e+00    4.315558e+01    2.931404e+00    7.427121e+07    2.048283e-08    4.325084e-10    1.963607e-08   -2.755501e+00
    3.291447e+00    4.525949e+01    2.883779e+00    7.382327e+07    2.046330e-08    4.170638e-10    1.962319e-08   -2.750501e+00
    3.322551e+00    4.744508e+01    2.836488e+00    7.336801e+07    2.044401e-08    4.021735e-10    1.961001e-08   -2.745501e+00
    3.354055e+00    4.971375e+01    2.789536e+00    7.290576e+07    2.042492e-08    3.878194e-10    1.959655e-08   -2.740501e+00
    3.385975e+00    5.206696e+01    2.742926e+00    7.243682e+07    2.040603e-08    3.739837e-10    1.958278e-08   -2.735501e+00
    3.418332e+00    5.450611e+01    2.696662e+00    7.196153e+07    2.038734e-08    3.606489e-10    1.956872e-08   -2.730501e+00
    3.451139e+00    5.703255e+01    2.650747e+00    7.148013e+07    2.036880e-08    3.477980e-10    1.955436e-08   -2.725501e+00
    3.484417e+00    5.964769e+01    2.605182e+00    7.099292e+07    2.035042e-08    3.354143e-10    1.953970e-08   -2.720501e+00
    3.518186e+00    6.235294e+01    2.559972e+00    7.050019e+07    2.033217e-08    3.234817e-10    1.952474e-08   -2.715501e+00
    3.552459e+00    6.514958e+01    2.515119e+00    7.000214e+07    2.031404e-08    3.119843e-10    1.950948e-08   -2.710501e+00
    3.587260e+00    6.803908e+01    2.470624e+00    6.949903e+07    2.029602e-08    3.009067e-10    1.949391e-08   -2.705501e+00
    3.622607e+00    7.102279e+01    2.426492e+00    6.899112e+07    2.027809e-08    2.902341e-10    1.947803e-08   -2.700501e+00
    3.658519e+00    7.410211e+01    2.382722e+00    6.847854e+07    2.026023e-08    2.799521e-10    1.946184e-08   -2.695501e+00
    3.695017e+00    7.727847e+01    2.339320e+00    6.796158e+07    2.024243e-08    2.700463e-10    1.944533e-08   -2.690501e+00
    3.732124e+00    8.055340e+01    2.296285e+00    6.744044e+07    2.022467e-08    2.605034e-10    1.942849e-08   -2.685501e+00
    3.769857e+00    8.392824e+01    2.253620e+00    6.691524e+07    2.020695e-08    2.513100e-10    1.941133e-08   -2.680501e+00
    3.808240e+00    8.740462e+01    2.211328e+00    6.638617e+07    2.018923e-08    2.424532e-10    1.939384e-08   -2.675501e+00
    3.847298e+00    9.098412e+01    2.169408e+00    6.585348e+07    2.017152e-08    2.339209e-10    1.937601e-08   -2.670501e+00
    3.887051e+00    9.466822e+01    2.127864e+00    6.531722e+07    2.015378e-08    2.257009e-10    1.935784e-08   -2.665501e+00
    3.927522e+00    9.845865e+01    2.086698e+00    6.477758e+07    2.013602e-08    2.177818e-10    1.933931e-08   -2.660501e+00
    3.968740e+00    1.023571e+02    2.045909e+00    6.423475e+07    2.011820e-08    2.101523e-10    1.932042e-08   -2.655501e+00
    4.010724e+00    1.063655e+02    2.005501e+00    6.368877e+07    2.010032e-08    2.028015e-10    1.930116e-08   -2.650501e+00
    4.053505e+00    1.104854e+02    1.965475e+00    6.313985e+07    2.008236e-08    1.957191e-10    1.928153e-08   -2.645501e+00
    4.097104e+00    1.147189e+02    1.925831e+00    6.258805e+07    2.006430e-08    1.888950e-10    1.926152e-08   -2.640501e+00
    4.141555e+00    1.190680e+02    1.886572e+00    6.203352e+07    2.004613e-08    1.823195e-10    1.924111e-08   -2.635501e+00
    4.186883e+00    1.235348e+02    1.847698e+00    6.147636e+07    2.002783e-08    1.759832e-10    1.922029e-08   -2.630501e+00
    4.233119e+00    1.281213e+02    1.809211e+00    6.091666e+07    2.000939e-08    1.698772e-10    1.919905e-08   -2.625501e+00
    4.280290e+00    1.328299e+02    1.771113e+00    6.035451e+07    1.999078e-08    1.639927e-10    1.917740e-08   -2.620501e+00
    4.328428e+00    1.376629e+02    1.733403e+00    5.978997e+07    1.997200e-08    1.583213e-10    1.915530e-08   -2.615501e+00
    4.377570e+00    1.426227e+02    1.696084e+00    5.922318e+07    1.995303e-08    1.528551e-10    1.913275e-08   -2.610501e+00
    4.427748e+00    1.477122e+02    1.659156e+00    5.865423e+07    1.993384e-08    1.475862e-10    1.910974e-08   -2.605501e+00
    4.478991e+00    1.529335e+02    1.622621e+00    5.808308e+07    1.991442e-08    1.425072e-10    1.908625e-08   -2.600501e+00
    4.531346e+00    1.582898e+02    1.586479e+00    5.750993e+07    1.989477e-08    1.376108e-10    1.906227e-08   -2.595501e+00
    4.584841e+00    1.637840e+02    1.550732e+00    5.693477e+07    1.987484e-08    1.328902e-10    1.903779e-08   -2.590501e+00
    4.639516e+00    1.694190e+02    1.515381e+00    5.635764e+07    1.985464e-08    1.283388e-10    1.901278e-08   -2.585501e+00
    4.695415e+00    1.751979e+02    1.480426e+00    5.577861e+07    1.983413e-08    1.239500e-10    1.898723e-08   -2.580501e+00
    4.752581e+00    1.811245e+02    1.445869e+00    5.519779e+07    1.981331e-08    1.197179e-10    1.896113e-08   -2.575501e+00
    4.811050e+00    1.872016e+02    1.411711e+00    5.461512e+07    1.979214e-08    1.156364e-10    1.893445e-08   -2.570501e+00
    4.870875e+00    1.934334e+02    1.377951e+00    5.403072e+07    1.977062e-08    1.116999e-10    1.890719e-08   -2.565501e+00
    4.932100e+00    1.998234e+02    1.344593e+00    5.344458e+07    1.974873e-08    1.079029e-10    1.887931e-08   -2.560501e+00
    4.994770e+00    2.063753e+02    1.311635e+00    5.285671e+07    1.972643e-08    1.042401e-10    1.885080e-08   -2.555501e+00
    5.058943e+00    2.130938e+02    1.279079e+00    5.226721e+07    1.970372e-08    1.007066e-10    1.882165e-08   -2.550501e+00
    5.124664e+00    2.199826e+02    1.246928e+00    5.167605e+07    1.968056e-08    9.729740e-11    1.879182e-08   -2.545501e+00
    5.191996e+00    2.270466e+02    1.215179e+00    5.108328e+07    1.965695e-08    9.400790e-11    1.876129e-08   -2.540501e+00
    5.260989e+00    2.342900e+02    1.183836e+00    5.048885e+07    1.963285e-08    9.083365e-11    1.873005e-08   -2.535501e+00
    5.331703e+00    2.417180e+02    1.152898e+00    4.989284e+07    1.960825e-08    8.777030e-11    1.869807e-08   -2.530501e+00
    5.404206e+00    2.493354e+02    1.122367e+00    4.929524e+07    1.958312e-08    8.481370e-11    1.866532e-08   -2.525501e+00
    5.478552e+00    2.571473e+02    1.092243e+00    4.869601e+07    1.955743e-08    8.195995e-11    1.863178e-08   -2.520501e+00
    5.554809e+00    2.651592e+02    1.062528e+00    4.809517e+07    1.953117e-08    7.920515e-11    1.859743e-08   -2.515501e+00
    5.633054e+00    2.733768e+02    1.033222e+00    4.749274e+07    1.950431e-08    7.654570e-11    1.856223e-08   -2.510501e+00
    5.713346e+00    2.818055e+02    1.004327e+00    4.688865e+07    1.947681e-08    7.397805e-11    1.852615e-08   -2.505501e+00
    5.795772e+00    2.904518e+02    9.758415e-01    4.628293e+07    1.944867e-08    7.149880e-11    1.848918e-08   -2.500501e+00
    5.880404e+00    2.993218e+02    9.477690e-01    4.567558e+07    1.941985e-08    6.910470e-11    1.845127e-08   -2.495501e+00
    5.967317e+00    3.084214e+02    9.201095e-01    4.506652e+07    1.939031e-08    6.679265e-11    1.841239e-08   -2.490501e+00
    6.056598e+00    3.177575e+02    8.928635e-01    4.445571e+07    1.936005e-08    6.455960e-11    1.837253e-08   -2.485501e+00
    6.148337e+00    3.273372e+02    8.660325e-01    4.384320e+07    1.932901e-08    6.240270e-11    1.833163e-08   -2.480501e+00
    6.242616e+00    3.371671e+02    8.396175e-01    4.322890e+07    1.929719e-08    6.031920e-11    1.828967e-08   -2.475501e+00
    6.339534e+00    3.472546e+02    8.136190e-01    4.261277e+07    1.926455e-08    5.830640e-11    1.824661e-08   -2.470501e+00
    6.439182e+00    3.576066e+02    7.880380e-01    4.199476e+07    1.923104e-08    5.636175e-11    1.820241e-08   -2.465501e+00
    6.541654e+00    3.682309e+02    7.628760e-01    4.137481e+07    1.919666e-08    5.448280e-11    1.815704e-08   -2.460501e+00
    6.647062e+00    3.791352e+02    7.381335e-01    4.075291e+07    1.916135e-08    5.266715e-11    1.811047e-08   -2.455501e+00
    6.755506e+00    3.903274e+02    7.138120e-01    4.012897e+07    1.912511e-08    5.091260e-11    1.806264e-08   -2.450501e+00
    6.867090e+00    4.018151e+02    6.899125e-01    3.950295e+07    1.908787e-08    4.921687e-11    1.801352e-08   -2.445501e+00
    6.981934e+00    4.136063e+02    6.664355e-01    3.887477e+07    1.904962e-08    4.757794e-11    1.796308e-08   -2.440501e+00
    7.100147e+00    4.257092e+02    6.433825e-01    3.824437e+07    1.901031e-08    4.599375e-11    1.791126e-08   -2.435501e+00
    7.221841e+00    4.381315e+02    6.207550e-01    3.761169e+07    1.896991e-08    4.446237e-11    1.785803e-08   -2.430501e+00
    7.347147e+00    4.508813e+02    5.985530e-01    3.697665e+07    1.892840e-08    4.298194e-11    1.780333e-08   -2.425501e+00
    7.476178e+00    4.639666e+02    5.767785e-01    3.633919e+07    1.888572e-08    4.155067e-11    1.774714e-08   -2.420501e+00
    7.609058e+00    4.773950e+02    5.554325e-01    3.569923e+07    1.884185e-08    4.016682e-11    1.768939e-08   -2.415501e+00
    7.745913e+00    4.911743e+02    5.345160e-01    3.505670e+07    1.879674e-08    3.882874e-11    1.763004e-08   -2.410501e+00
    7.886879e+00    5.053111e+02    5.140295e-01    3.441153e+07    1.875035e-08    3.753484e-11    1.756905e-08   -2.405501e+00
    8.032068e+00    5.198128e+02    4.939752e-01    3.376366e+07    1.870266e-08    3.628356e-11    1.750636e-08   -2.400501e+00
    8.181617e+00    5.346858e+02    4.743536e-01    3.311302e+07    1.865360e-08    3.507347e-11    1.744193e-08   -2.395501e+00
    8.335652e+00    5.499354e+02    4.551658e-01    3.245956e+07    1.860316e-08    3.390310e-11    1.737571e-08   -2.390501e+00
    8.494294e+00    5.655673e+02    4.364129e-01    3.180322e+07    1.855128e-08    3.277111e-11    1.730765e-08   -2.385501e+00
    8.657669e+00    5.815847e+02    4.180959e-01    3.114397e+07    1.849793e-08    3.167620e-11    1.723769e-08   -2.380501e+00
    8.825896e+00    5.979919e+02    4.002159e-01    3.048177e+07    1.844306e-08    3.061706e-11    1.716578e-08   -2.375501e+00
    8.999086e+00    6.147899e+02    3.827736e-01    2.981659e+07    1.838665e-08    2.959251e-11    1.709188e-08   -2.370501e+00
    9.177348e+00    6.319792e+02    3.657700e-01    2.914845e+07    1.832863e-08    2.860136e-11    1.701592e-08   -2.365501e+00
    9.360781e+00    6.495594e+02    3.492059e-01    2.847735e+07    1.826897e-08    2.764250e-11    1.693786e-08   -2.360501e+00
    9.549474e+00    6.675277e+02    3.330818e-01    2.780333e+07    1.820764e-08    2.671482e-11    1.685765e-08   -2.355501e+00
    9.743504e+00    6.858785e+02    3.173985e-01    2.712646e+07    1.814458e-08    2.581728e-11    1.677523e-08   -2.350501e+00
    9.942932e+00    7.046047e+02    3.021562e-01    2.644681e+07    1.807976e-08    2.494887e-11    1.669055e-08   -2.345501e+00
    1.014780e+01    7.236963e+02    2.873554e-01    2.576450e+07    1.801315e-08    2.410864e-11    1.660355e-08   -2.340501e+00
    1.035815e+01    7.431405e+02    2.729959e-01    2.507970e+07    1.794469e-08    2.329563e-11    1.651419e-08   -2.335501e+00
    1.057396e+01    7.629211e+02    2.590780e-01    2.439260e+07    1.787435e-08    2.250895e-11    1.642242e-08   -2.330501e+00
    1.079522e+01    7.830187e+02    2.456010e-01    2.370342e+07    1.780209e-08    2.174773e-11    1.632819e-08   -2.325501e+00
    1.102188e+01    8.034093e+02    2.325646e-01    2.301245e+07    1.772788e-08    2.101113e-11    1.623143e-08   -2.320501e+00
    1.125385e+01    8.240655e+02    2.199677e-01    2.232002e+07    1.765167e-08    2.029835e-11    1.613212e-08   -2.315501e+00
    1.149101e+01    8.449549e+02    2.078093e-01    2.162652e+07    1.757343e-08    1.960861e-11    1.603020e-08   -2.310501e+00
    1.173320e+01    8.660407e+02    1.960877e-01    2.093241e+07    1.749313e-08    1.894116e-11    1.592562e-08   -2.305501e+00
    1.198019e+01    8.872804e+02    1.848012e-01    2.023818e+07    1.741074e-08    1.829528e-11    1.581836e-08   -2.300501e+00
    1.223175e+01    9.086268e+02    1.739474e-01    1.954441e+07    1.732622e-08    1.767027e-11    1.570835e-08   -2.295501e+00
    1.248755e+01    9.300271e+02    1.635234e-01    1.885173e+07    1.723956e-08    1.706547e-11    1.559557e-08   -2.290501e+00
    1.274724e+01    9.514231e+02    1.535261e-01    1.816087e+07    1.715071e-08    1.648021e-11    1.547997e-08   -2.285501e+00
    1.301039e+01    9.727502e+02    1.439517e-01    1.747258e+07    1.705966e-08    1.591388e-11    1.536153e-08   -2.280501e+00
    1.327651e+01    9.939398e+02    1.347959e-01    1.678771e+07    1.696639e-08    1.536587e-11    1.524023e-08   -2.275501e+00
    1.354505e+01    1.014917e+03    1.260538e-01    1.610717e+07    1.687087e-08    1.483560e-11    1.511602e-08   -2.270501e+00
    1.381540e+01    1.035602e+03    1.177199e-01    1.543193e+07    1.677310e-08    1.432251e-11    1.498888e-08   -2.265501e+00
    1.408688e+01    1.055911e+03    1.097882e-01    1.476301e+07    1.667307e-08    1.382605e-11    1.485881e-08   -2.260501e+00
    1.435874e+01    1.075756e+03    1.022519e-01    1.410150e+07    1.657075e-08    1.334570e-11    1.472578e-08   -2.255501e+00
    1.463017e+01    1.095047e+03    9.510355e-02    1.344851e+07    1.646615e-08    1.288095e-11    1.458978e-08   -2.250501e+00
    1.490033e+01    1.113691e+03    8.833525e-02    1.280519e+07    1.635928e-08    1.243131e-11    1.445082e-08   -2.245501e+00
    1.516829e+01    1.131595e+03    8.193830e-02    1.217270e+07    1.625013e-08    1.199631e-11    1.430889e-08   -2.240501e+00
    1.543310e+01    1.148667e+03    7.590340e-02    1.155222e+07    1.613871e-08    1.157550e-11    1.416399e-08   -2.235501e+00
