# sky130 nfet_01v8 gm/ID Processed Lookup Table
# Corner: ss
# Temperature: 0C
# W = 2.0 um
# L = 1.26 um (1260 nm)
# Columns: gm/id [1/V]  gm/gds [V/V]  id/W [A/m]  ft [Hz]  Cgg/W [F/m]  Cgd/W [F/m]  Cgs/W [F/m]  Vov [V]
#         gm/id          gm/gds            id/W              ft           Cgg/W           Cgd/W           Cgs/W             Vov
    2.992450e+01    1.556475e+02    4.135917e-09    7.491764e+00    2.629267e-09    1.945575e-14    5.791035e-11   -6.267884e-01
    2.992427e+01    1.556462e+02    4.803434e-09    8.725893e+00    2.621716e-09    2.021231e-14    5.989365e-11   -6.217884e-01
    2.992403e+01    1.556449e+02    5.578675e-09    1.016275e+01    2.614329e-09    2.099885e-14    6.196665e-11   -6.167884e-01
    2.992377e+01    1.556436e+02    6.479030e-09    1.183551e+01    2.607110e-09    2.181668e-14    6.413445e-11   -6.117884e-01
    2.992348e+01    1.556420e+02    7.524685e-09    1.378279e+01    2.600061e-09    2.266717e-14    6.640265e-11   -6.067884e-01
    2.992316e+01    1.556404e+02    8.739090e-09    1.604945e+01    2.593185e-09    2.355174e-14    6.877695e-11   -6.017884e-01
    2.992283e+01    1.556387e+02    1.014946e-08    1.868770e+01    2.586486e-09    2.447193e-14    7.126365e-11   -5.967884e-01
    2.992247e+01    1.556368e+02    1.178744e-08    2.175818e+01    2.579968e-09    2.542930e-14    7.386925e-11   -5.917884e-01
    2.992209e+01    1.556348e+02    1.368973e-08    2.533144e+01    2.573634e-09    2.642553e-14    7.660070e-11   -5.867884e-01
    2.992167e+01    1.556327e+02    1.589898e-08    2.948945e+01    2.567489e-09    2.746235e-14    7.946530e-11   -5.817884e-01
    2.992121e+01    1.556303e+02    1.846472e-08    3.432744e+01    2.561538e-09    2.854161e-14    8.247090e-11   -5.767884e-01
    2.992074e+01    1.556278e+02    2.144448e-08    3.995613e+01    2.555786e-09    2.966523e-14    8.562575e-11   -5.717884e-01
    2.992023e+01    1.556252e+02    2.490503e-08    4.650411e+01    2.550238e-09    3.083523e-14    8.893850e-11   -5.667884e-01
    2.991965e+01    1.556222e+02    2.892393e-08    5.412069e+01    2.544900e-09    3.205376e-14    9.241835e-11   -5.617884e-01
    2.991906e+01    1.556191e+02    3.359127e-08    6.297938e+01    2.539780e-09    3.332303e-14    9.607515e-11   -5.567884e-01
    2.991840e+01    1.556157e+02    3.901163e-08    7.328157e+01    2.534882e-09    3.464539e-14    9.991905e-11   -5.517884e-01
    2.991770e+01    1.556120e+02    4.530648e-08    8.526111e+01    2.530216e-09    3.602332e-14    1.039607e-10   -5.467884e-01
    2.991694e+01    1.556081e+02    5.261685e-08    9.918937e+01    2.525789e-09    3.745940e-14    1.082116e-10   -5.417884e-01
    2.991612e+01    1.556038e+02    6.110655e-08    1.153814e+02    2.521608e-09    3.895634e-14    1.126841e-10   -5.367884e-01
    2.991524e+01    1.555992e+02    7.096575e-08    1.342024e+02    2.517684e-09    4.051702e-14    1.173908e-10   -5.317884e-01
    2.991427e+01    1.555943e+02    8.241535e-08    1.560763e+02    2.514025e-09    4.214442e-14    1.223452e-10   -5.267884e-01
    2.991325e+01    1.555890e+02    9.571170e-08    1.814947e+02    2.510642e-09    4.384171e-14    1.275613e-10   -5.217884e-01
    2.991215e+01    1.555832e+02    1.111526e-07    2.110273e+02    2.507545e-09    4.561221e-14    1.330540e-10   -5.167884e-01
    2.991096e+01    1.555771e+02    1.290838e-07    2.453346e+02    2.504745e-09    4.745939e-14    1.388389e-10   -5.117884e-01
