# sky130 pfet_01v8 gm/ID Processed Lookup Table
# Corner: sf
# Temperature: 25C
# W = 2.0 um
# L = 3.06 um (3060 nm)
# Columns: gm/id [1/V]  gm/gds [V/V]  id/W [A/m]  ft [Hz]  Cgg/W [F/m]  Cgd/W [F/m]  Cgs/W [F/m]  Vov [V]
#         gm/id          gm/gds            id/W              ft           Cgg/W           Cgd/W           Cgs/W             Vov
    2.311851e+00    7.225787e+00    5.346430e+00    1.136381e+08    1.731090e-08    1.121298e-09    1.608762e-08   -2.851905e+00
    2.335186e+00    7.531602e+00    5.284680e+00    1.136421e+08    1.728307e-08    1.085836e-09    1.608628e-08   -2.846905e+00
    2.358730e+00    7.855719e+00    5.223030e+00    1.136290e+08    1.725567e-08    1.051225e-09    1.608458e-08   -2.841905e+00
    2.382480e+00    8.199268e+00    5.161485e+00    1.135981e+08    1.722872e-08    1.017464e-09    1.608253e-08   -2.836905e+00
    2.406426e+00    8.563427e+00    5.100060e+00    1.135491e+08    1.720220e-08    9.845525e-10    1.608014e-08   -2.831905e+00
    2.430562e+00    8.949429e+00    5.038760e+00    1.134815e+08    1.717613e-08    9.524865e-10    1.607740e-08   -2.826905e+00
    2.454885e+00    9.358545e+00    4.977592e+00    1.133950e+08    1.715050e-08    9.212620e-10    1.607431e-08   -2.821905e+00
    2.479387e+00    9.792106e+00    4.916568e+00    1.132891e+08    1.712531e-08    8.908740e-10    1.607089e-08   -2.816905e+00
    2.504064e+00    1.025148e+01    4.855694e+00    1.131636e+08    1.710055e-08    8.613145e-10    1.606714e-08   -2.811905e+00
    2.528911e+00    1.073808e+01    4.794981e+00    1.130182e+08    1.707623e-08    8.325765e-10    1.606305e-08   -2.806905e+00
    2.553925e+00    1.125335e+01    4.734437e+00    1.128529e+08    1.705233e-08    8.046510e-10    1.605863e-08   -2.801905e+00
    2.579102e+00    1.179879e+01    4.674070e+00    1.126675e+08    1.702885e-08    7.775280e-10    1.605390e-08   -2.796905e+00
    2.604440e+00    1.237590e+01    4.613891e+00    1.124618e+08    1.700579e-08    7.511965e-10    1.604884e-08   -2.791905e+00
    2.629937e+00    1.298623e+01    4.553907e+00    1.122359e+08    1.698314e-08    7.256460e-10    1.604347e-08   -2.786905e+00
    2.655593e+00    1.363134e+01    4.494129e+00    1.119898e+08    1.696089e-08    7.008630e-10    1.603778e-08   -2.781905e+00
    2.681407e+00    1.431282e+01    4.434564e+00    1.117237e+08    1.693903e-08    6.768350e-10    1.603178e-08   -2.776905e+00
    2.707380e+00    1.503226e+01    4.375223e+00    1.114376e+08    1.691756e-08    6.535485e-10    1.602549e-08   -2.771905e+00
    2.733515e+00    1.579126e+01    4.316113e+00    1.111319e+08    1.689646e-08    6.309890e-10    1.601890e-08   -2.766905e+00
    2.759816e+00    1.659141e+01    4.257244e+00    1.108068e+08    1.687572e-08    6.091425e-10    1.601201e-08   -2.761905e+00
    2.786284e+00    1.743433e+01    4.198624e+00    1.104625e+08    1.685534e-08    5.879940e-10    1.600483e-08   -2.756905e+00
    2.812929e+00    1.832160e+01    4.140261e+00    1.100995e+08    1.683531e-08    5.675275e-10    1.599735e-08   -2.751905e+00
    2.839752e+00    1.925480e+01    4.082164e+00    1.097181e+08    1.681561e-08    5.477280e-10    1.598959e-08   -2.746905e+00
    2.866764e+00    2.023550e+01    4.024341e+00    1.093187e+08    1.679624e-08    5.285795e-10    1.598156e-08   -2.741905e+00
    2.893971e+00    2.126523e+01    3.966798e+00    1.089019e+08    1.677719e-08    5.100665e-10    1.597324e-08   -2.736905e+00
    2.921383e+00    2.234553e+01    3.909545e+00    1.084680e+08    1.675843e-08    4.921722e-10    1.596465e-08   -2.731905e+00
    2.949009e+00    2.347786e+01    3.852588e+00    1.080176e+08    1.673995e-08    4.748808e-10    1.595578e-08   -2.726905e+00
    2.976859e+00    2.466370e+01    3.795934e+00    1.075511e+08    1.672177e-08    4.581762e-10    1.594664e-08   -2.721905e+00
    3.004944e+00    2.590448e+01    3.739591e+00    1.070691e+08    1.670384e-08    4.420422e-10    1.593723e-08   -2.716905e+00
    3.033277e+00    2.720161e+01    3.683563e+00    1.065722e+08    1.668617e-08    4.264627e-10    1.592757e-08   -2.711905e+00
    3.061872e+00    2.855645e+01    3.627860e+00    1.060608e+08    1.666874e-08    4.114218e-10    1.591763e-08   -2.706905e+00
    3.090737e+00    2.997032e+01    3.572485e+00    1.055355e+08    1.665153e-08    3.969037e-10    1.590743e-08   -2.701905e+00
    3.119889e+00    3.144453e+01    3.517446e+00    1.049967e+08    1.663455e-08    3.828927e-10    1.589696e-08   -2.696905e+00
    3.149343e+00    3.298035e+01    3.462747e+00    1.044451e+08    1.661776e-08    3.693735e-10    1.588623e-08   -2.691905e+00
    3.179111e+00    3.457901e+01    3.408394e+00    1.038812e+08    1.660117e-08    3.563306e-10    1.587525e-08   -2.686905e+00
    3.209209e+00    3.624173e+01    3.354392e+00    1.033054e+08    1.658476e-08    3.437492e-10    1.586400e-08   -2.681905e+00
    3.239653e+00    3.796968e+01    3.300746e+00    1.027182e+08    1.656851e-08    3.316145e-10    1.585249e-08   -2.676905e+00
    3.270455e+00    3.976400e+01    3.247461e+00    1.021200e+08    1.655241e-08    3.199119e-10    1.584072e-08   -2.671905e+00
    3.301638e+00    4.162587e+01    3.194541e+00    1.015116e+08    1.653645e-08    3.086275e-10    1.582868e-08   -2.666905e+00
    3.333213e+00    4.355637e+01    3.141990e+00    1.008931e+08    1.652062e-08    2.977472e-10    1.581639e-08   -2.661905e+00
    3.365196e+00    4.555659e+01    3.089813e+00    1.002650e+08    1.650491e-08    2.872575e-10    1.580383e-08   -2.656905e+00
    3.397609e+00    4.762768e+01    3.038013e+00    9.962789e+07    1.648930e-08    2.771452e-10    1.579100e-08   -2.651905e+00
    3.430465e+00    4.977065e+01    2.986594e+00    9.898195e+07    1.647378e-08    2.673973e-10    1.577790e-08   -2.646905e+00
    3.463784e+00    5.198663e+01    2.935560e+00    9.832772e+07    1.645834e-08    2.580013e-10    1.576454e-08   -2.641905e+00
    3.497583e+00    5.427667e+01    2.884914e+00    9.766549e+07    1.644295e-08    2.489449e-10    1.575089e-08   -2.636905e+00
    3.531882e+00    5.664189e+01    2.834659e+00    9.699563e+07    1.642763e-08    2.402161e-10    1.573698e-08   -2.631905e+00
    3.566697e+00    5.908332e+01    2.784798e+00    9.631846e+07    1.641234e-08    2.318036e-10    1.572278e-08   -2.626905e+00
    3.602050e+00    6.160212e+01    2.735334e+00    9.563431e+07    1.639708e-08    2.236958e-10    1.570830e-08   -2.621905e+00
    3.637960e+00    6.419942e+01    2.686271e+00    9.494351e+07    1.638184e-08    2.158820e-10    1.569354e-08   -2.616905e+00
    3.674447e+00    6.687633e+01    2.637610e+00    9.424631e+07    1.636659e-08    2.083515e-10    1.567849e-08   -2.611905e+00
    3.711528e+00    6.963403e+01    2.589354e+00    9.354296e+07    1.635134e-08    2.010941e-10    1.566313e-08   -2.606905e+00
    3.749230e+00    7.247376e+01    2.541506e+00    9.283377e+07    1.633606e-08    1.940999e-10    1.564748e-08   -2.601905e+00
    3.787571e+00    7.539673e+01    2.494068e+00    9.211901e+07    1.632074e-08    1.873593e-10    1.563151e-08   -2.596905e+00
    3.826573e+00    7.840416e+01    2.447042e+00    9.139883e+07    1.630538e-08    1.808630e-10    1.561523e-08   -2.591905e+00
    3.866261e+00    8.149749e+01    2.400431e+00    9.067350e+07    1.628996e-08    1.746020e-10    1.559864e-08   -2.586905e+00
    3.906654e+00    8.467798e+01    2.354236e+00    8.994323e+07    1.627446e-08    1.685675e-10    1.558171e-08   -2.581905e+00
    3.947780e+00    8.794710e+01    2.308460e+00    8.920821e+07    1.625888e-08    1.627514e-10    1.556446e-08   -2.576905e+00
    3.989661e+00    9.130634e+01    2.263104e+00    8.846861e+07    1.624319e-08    1.571453e-10    1.554687e-08   -2.571905e+00
    4.032324e+00    9.475722e+01    2.218170e+00    8.772463e+07    1.622740e-08    1.517416e-10    1.552892e-08   -2.566905e+00
    4.075793e+00    9.830130e+01    2.173660e+00    8.697640e+07    1.621148e-08    1.465327e-10    1.551062e-08   -2.561905e+00
    4.120096e+00    1.019403e+02    2.129577e+00    8.622410e+07    1.619542e-08    1.415113e-10    1.549195e-08   -2.556905e+00
    4.165260e+00    1.056759e+02    2.085920e+00    8.546785e+07    1.617921e-08    1.366704e-10    1.547291e-08   -2.551905e+00
    4.211311e+00    1.095099e+02    2.042693e+00    8.470777e+07    1.616283e-08    1.320033e-10    1.545348e-08   -2.546905e+00
    4.258283e+00    1.134443e+02    1.999897e+00    8.394406e+07    1.614627e-08    1.275035e-10    1.543366e-08   -2.541905e+00
    4.306204e+00    1.174810e+02    1.957533e+00    8.317679e+07    1.612953e-08    1.231647e-10    1.541343e-08   -2.536905e+00
    4.355105e+00    1.216221e+02    1.915601e+00    8.240605e+07    1.611257e-08    1.189808e-10    1.539279e-08   -2.531905e+00
    4.405016e+00    1.258698e+02    1.874107e+00    8.163195e+07    1.609540e-08    1.149461e-10    1.537171e-08   -2.526905e+00
    4.455976e+00    1.302261e+02    1.833048e+00    8.085461e+07    1.607800e-08    1.110549e-10    1.535021e-08   -2.521905e+00
    4.508015e+00    1.346936e+02    1.792427e+00    8.007410e+07    1.606034e-08    1.073020e-10    1.532825e-08   -2.516905e+00
    4.561169e+00    1.392747e+02    1.752245e+00    7.929051e+07    1.604242e-08    1.036821e-10    1.530582e-08   -2.511905e+00
    4.615474e+00    1.439717e+02    1.712505e+00    7.850388e+07    1.602423e-08    1.001902e-10    1.528292e-08   -2.506905e+00
    4.670971e+00    1.487876e+02    1.673206e+00    7.771429e+07    1.600574e-08    9.682150e-11    1.525952e-08   -2.501905e+00
    4.727701e+00    1.537252e+02    1.634350e+00    7.692182e+07    1.598695e-08    9.357145e-11    1.523562e-08   -2.496905e+00
    4.785698e+00    1.587871e+02    1.595938e+00    7.612649e+07    1.596783e-08    9.043565e-11    1.521120e-08   -2.491905e+00
    4.845009e+00    1.639765e+02    1.557974e+00    7.532835e+07    1.594837e-08    8.740975e-11    1.518624e-08   -2.486905e+00
    4.905680e+00    1.692965e+02    1.520455e+00    7.452747e+07    1.592856e-08    8.448970e-11    1.516074e-08   -2.481905e+00
    4.967749e+00    1.747503e+02    1.483385e+00    7.372383e+07    1.590838e-08    8.167155e-11    1.513467e-08   -2.476905e+00
    5.031272e+00    1.803414e+02    1.446765e+00    7.291749e+07    1.588781e-08    7.895150e-11    1.510801e-08   -2.471905e+00
    5.096289e+00    1.860732e+02    1.410595e+00    7.210846e+07    1.586684e-08    7.632590e-11    1.508074e-08   -2.466905e+00
    5.162855e+00    1.919494e+02    1.374877e+00    7.129672e+07    1.584544e-08    7.379130e-11    1.505286e-08   -2.461905e+00
    5.231020e+00    1.979738e+02    1.339613e+00    7.048234e+07    1.582360e-08    7.134430e-11    1.502434e-08   -2.456905e+00
    5.300843e+00    2.041504e+02    1.304802e+00    6.966529e+07    1.580132e-08    6.898170e-11    1.499516e-08   -2.451905e+00
    5.372375e+00    2.104833e+02    1.270448e+00    6.884558e+07    1.577855e-08    6.670035e-11    1.496531e-08   -2.446905e+00
    5.445674e+00    2.169766e+02    1.236549e+00    6.802315e+07    1.575529e-08    6.449725e-11    1.493476e-08   -2.441905e+00
    5.520805e+00    2.236348e+02    1.203109e+00    6.719805e+07    1.573152e-08    6.236960e-11    1.490348e-08   -2.436905e+00
    5.597821e+00    2.304623e+02    1.170129e+00    6.637022e+07    1.570723e-08    6.031460e-11    1.487147e-08   -2.431905e+00
    5.676793e+00    2.374639e+02    1.137608e+00    6.553965e+07    1.568237e-08    5.832955e-11    1.483870e-08   -2.426905e+00
    5.757782e+00    2.446441e+02    1.105549e+00    6.470624e+07    1.565695e-08    5.641195e-11    1.480514e-08   -2.421905e+00
