# sky130 nfet_01v8 gm/ID Processed Lookup Table
# Corner: fs
# Temperature: 25C
# W = 2.0 um
# L = 3.6 um (3600 nm)
# Columns: gm/id [1/V]  gm/gds [V/V]  id/W [A/m]  ft [Hz]  Cgg/W [F/m]  Cgd/W [F/m]  Cgs/W [F/m]  Vov [V]
#         gm/id          gm/gds            id/W              ft           Cgg/W           Cgd/W           Cgs/W             Vov
    2.802199e+01    1.972077e+02    9.812950e-09    5.865240e+00    7.461615e-09    1.070166e-13    2.830678e-10   -5.770741e-01
    2.802151e+01    1.972043e+02    1.128881e-08    6.760124e+00    7.447405e-09    1.110443e-13    2.939993e-10   -5.720741e-01
    2.802099e+01    1.972007e+02    1.298660e-08    7.790899e+00    7.433810e-09    1.152324e-13    3.054569e-10   -5.670741e-01
    2.802044e+01    1.971968e+02    1.493969e-08    8.978072e+00    7.420850e-09    1.195878e-13    3.174680e-10   -5.620741e-01
    2.801985e+01    1.971927e+02    1.718647e-08    1.034522e+01    7.408545e-09    1.241180e-13    3.300613e-10   -5.570741e-01
    2.801921e+01    1.971882e+02    1.977107e-08    1.191943e+01    7.396920e-09    1.288306e-13    3.432666e-10   -5.520741e-01
    2.801854e+01    1.971835e+02    2.274429e-08    1.373186e+01    7.385990e-09    1.337335e-13    3.571156e-10   -5.470741e-01
    2.801780e+01    1.971783e+02    2.616455e-08    1.581830e+01    7.375775e-09    1.388351e-13    3.716400e-10   -5.420741e-01
    2.801702e+01    1.971728e+02    3.009901e-08    1.821983e+01    7.366310e-09    1.441442e-13    3.868748e-10   -5.370741e-01
    2.801618e+01    1.971669e+02    3.462498e-08    2.098368e+01    7.357610e-09    1.496699e-13    4.028564e-10   -5.320741e-01
    2.801527e+01    1.971604e+02    3.983133e-08    2.416406e+01    7.349705e-09    1.554219e-13    4.196222e-10   -5.270741e-01
    2.801430e+01    1.971537e+02    4.582033e-08    2.782318e+01    7.342625e-09    1.614102e-13    4.372114e-10   -5.220741e-01
    2.801326e+01    1.971464e+02    5.270955e-08    3.203247e+01    7.336395e-09    1.676452e-13    4.556645e-10   -5.170741e-01
    2.801215e+01    1.971385e+02    6.063425e-08    3.687387e+01    7.331045e-09    1.741379e-13    4.750243e-10   -5.120741e-01
    2.801095e+01    1.971302e+02    6.975005e-08    4.244137e+01    7.326610e-09    1.808998e-13    4.953349e-10   -5.070741e-01
    2.800967e+01    1.971211e+02    8.023580e-08    4.884272e+01    7.323125e-09    1.879429e-13    5.166425e-10   -5.020741e-01
    2.800829e+01    1.971116e+02    9.229730e-08    5.620150e+01    7.320620e-09    1.952796e-13    5.389945e-10   -4.970741e-01
    2.800683e+01    1.971012e+02    1.061712e-07    6.465928e+01    7.319135e-09    2.029231e-13    5.624405e-10   -4.920741e-01
    2.800525e+01    1.970902e+02    1.221296e-07    7.437827e+01    7.318710e-09    2.108872e-13    5.870325e-10   -4.870741e-01
    2.800356e+01    1.970784e+02    1.404856e-07    8.554432e+01    7.319375e-09    2.191859e-13    6.128240e-10   -4.820741e-01
    2.800175e+01    1.970656e+02    1.615991e-07    9.837014e+01    7.321175e-09    2.278344e-13    6.398695e-10   -4.770741e-01
    2.799982e+01    1.970521e+02    1.858839e-07    1.130992e+02    7.324155e-09    2.368482e-13    6.682260e-10   -4.720741e-01
    2.799773e+01    1.970375e+02    2.138161e-07    1.300099e+02    7.328360e-09    2.462435e-13    6.979530e-10   -4.670741e-01
    2.799551e+01    1.970219e+02    2.459429e-07    1.494211e+02    7.333830e-09    2.560375e-13    7.291115e-10   -4.620741e-01
    2.799310e+01    1.970051e+02    2.828936e-07    1.716967e+02    7.340615e-09    2.662478e-13    7.617630e-10   -4.570741e-01
    2.799055e+01    1.969872e+02    3.253918e-07    1.972532e+02    7.348760e-09    2.768931e-13    7.959730e-10   -4.520741e-01
    2.798780e+01    1.969679e+02    3.742695e-07    2.265660e+02    7.358320e-09    2.879925e-13    8.318070e-10   -4.470741e-01
    2.798486e+01    1.969474e+02    4.304829e-07    2.601779e+02    7.369345e-09    2.995664e-13    8.693330e-10   -4.420741e-01
    2.798171e+01    1.969254e+02    4.951319e-07    2.987088e+02    7.381885e-09    3.116356e-13    9.086205e-10   -4.370741e-01
    2.797832e+01    1.969017e+02    5.694805e-07    3.428660e+02    7.395990e-09    3.242222e-13    9.497400e-10   -4.320741e-01
    2.797471e+01    1.968764e+02    6.549815e-07    3.934553e+02    7.411725e-09    3.373491e-13    9.927635e-10   -4.270741e-01
    2.797083e+01    1.968494e+02    7.533055e-07    4.513964e+02    7.429140e-09    3.510399e-13    1.037766e-09   -4.220741e-01
    2.796667e+01    1.968204e+02    8.663725e-07    5.177366e+02    7.448290e-09    3.653196e-13    1.084820e-09   -4.170741e-01
    2.796222e+01    1.967894e+02    9.963885e-07    5.936689e+02    7.469235e-09    3.802139e-13    1.134003e-09   -4.120741e-01
    2.795745e+01    1.967561e+02    1.145890e-06    6.805504e+02    7.492040e-09    3.957497e-13    1.185391e-09   -4.070741e-01
    2.795234e+01    1.967205e+02    1.317790e-06    7.799275e+02    7.516750e-09    4.119550e-13    1.239062e-09   -4.020741e-01
    2.794687e+01    1.966825e+02    1.515437e-06    8.935558e+02    7.543440e-09    4.288589e-13    1.295091e-09   -3.970741e-01
    2.794100e+01    1.966417e+02    1.742680e-06    1.023434e+03    7.572160e-09    4.464917e-13    1.353558e-09   -3.920741e-01
    2.793472e+01    1.965981e+02    2.003936e-06    1.171831e+03    7.602975e-09    4.648849e-13    1.414542e-09   -3.870741e-01
    2.792800e+01    1.965515e+02    2.304285e-06    1.341323e+03    7.635945e-09    4.840710e-13    1.478117e-09   -3.820741e-01
    2.792082e+01    1.965018e+02    2.649557e-06    1.534838e+03    7.671125e-09    5.040840e-13    1.544363e-09   -3.770741e-01
    2.791311e+01    1.964484e+02    3.046452e-06    1.755692e+03    7.708580e-09    5.249595e-13    1.613354e-09   -3.720741e-01
    2.790486e+01    1.963914e+02    3.502660e-06    2.007650e+03    7.748365e-09    5.467335e-13    1.685166e-09   -3.670741e-01
    2.789604e+01    1.963305e+02    4.027015e-06    2.294978e+03    7.790535e-09    5.694440e-13    1.759871e-09   -3.620741e-01
    2.788660e+01    1.962655e+02    4.629654e-06    2.622507e+03    7.835155e-09    5.931310e-13    1.837542e-09   -3.570741e-01
    2.787650e+01    1.961961e+02    5.322220e-06    2.995711e+03    7.882270e-09    6.178345e-13    1.918247e-09   -3.520741e-01
    2.786571e+01    1.961218e+02    6.118065e-06    3.420780e+03    7.931935e-09    6.435975e-13    2.002052e-09   -3.470741e-01
    2.785415e+01    1.960426e+02    7.032525e-06    3.904718e+03    7.984205e-09    6.704630e-13    2.089020e-09   -3.420741e-01
    2.784180e+01    1.959581e+02    8.083185e-06    4.455446e+03    8.039125e-09    6.984765e-13    2.179213e-09   -3.370741e-01
    2.782860e+01    1.958679e+02    9.290220e-06    5.081917e+03    8.096735e-09    7.276850e-13    2.272685e-09   -3.320741e-01
    2.781449e+01    1.957717e+02    1.067677e-05    5.794235e+03    8.157085e-09    7.581370e-13    2.369489e-09   -3.270741e-01
