# sky130 nfet_01v8 gm/ID Processed Lookup Table
# Corner: fs
# Temperature: 25C
# W = 2.0 um
# L = 3.42 um (3420 nm)
# Columns: gm/id [1/V]  gm/gds [V/V]  id/W [A/m]  ft [Hz]  Cgg/W [F/m]  Cgd/W [F/m]  Cgs/W [F/m]  Vov [V]
#         gm/id          gm/gds            id/W              ft           Cgg/W           Cgd/W           Cgs/W             Vov
    2.792856e+01    1.922674e+02    1.061107e-08    6.643936e+00    7.099085e-09    1.023707e-13    2.718972e-10   -5.774033e-01
    2.792808e+01    1.922641e+02    1.220126e-08    7.653950e+00    7.085660e-09    1.062137e-13    2.823930e-10   -5.724033e-01
    2.792757e+01    1.922606e+02    1.402973e-08    8.816771e+00    7.072825e-09    1.102093e-13    2.933927e-10   -5.674033e-01
    2.792702e+01    1.922567e+02    1.613216e-08    1.015537e+01    7.060595e-09    1.143643e-13    3.049223e-10   -5.624033e-01
    2.792642e+01    1.922527e+02    1.854961e-08    1.169615e+01    7.048995e-09    1.186857e-13    3.170091e-10   -5.574033e-01
    2.792580e+01    1.922483e+02    2.132924e-08    1.346944e+01    7.038035e-09    1.231804e-13    3.296816e-10   -5.524033e-01
    2.792511e+01    1.922437e+02    2.452533e-08    1.551007e+01    7.027745e-09    1.278564e-13    3.429697e-10   -5.474033e-01
    2.792437e+01    1.922385e+02    2.820022e-08    1.785805e+01    7.018140e-09    1.327214e-13    3.569038e-10   -5.424033e-01
    2.792358e+01    1.922332e+02    3.242566e-08    2.055934e+01    7.009240e-09    1.377838e-13    3.715172e-10   -5.374033e-01
    2.792274e+01    1.922274e+02    3.728406e-08    2.366662e+01    7.001080e-09    1.430523e-13    3.868445e-10   -5.324033e-01
    2.792184e+01    1.922212e+02    4.287021e-08    2.724045e+01    6.993675e-09    1.485360e-13    4.029211e-10   -5.274033e-01
    2.792087e+01    1.922145e+02    4.929310e-08    3.135027e+01    6.987050e-09    1.542443e-13    4.197843e-10   -5.224033e-01
    2.791982e+01    1.922074e+02    5.667800e-08    3.607567e+01    6.981245e-09    1.601873e-13    4.374727e-10   -5.174033e-01
    2.791871e+01    1.921997e+02    6.516890e-08    4.150804e+01    6.976275e-09    1.663752e-13    4.560268e-10   -5.124033e-01
    2.791752e+01    1.921915e+02    7.493140e-08    4.775206e+01    6.972180e-09    1.728190e-13    4.754885e-10   -5.074033e-01
    2.791625e+01    1.921828e+02    8.615580e-08    5.492775e+01    6.968990e-09    1.795300e-13    4.959014e-10   -5.024033e-01
    2.791487e+01    1.921733e+02    9.906095e-08    6.317267e+01    6.966730e-09    1.865201e-13    5.173110e-10   -4.974033e-01
    2.791340e+01    1.921632e+02    1.138983e-07    7.264425e+01    6.965445e-09    1.938017e-13    5.397640e-10   -4.924033e-01
    2.791183e+01    1.921524e+02    1.309570e-07    8.352294e+01    6.965165e-09    2.013878e-13    5.633100e-10   -4.874033e-01
    2.791014e+01    1.921409e+02    1.505694e-07    9.601523e+01    6.965925e-09    2.092918e-13    5.879985e-10   -4.824033e-01
    2.790834e+01    1.921285e+02    1.731174e-07    1.103573e+02    6.967770e-09    2.175279e-13    6.138825e-10   -4.774033e-01
    2.790642e+01    1.921153e+02    1.990402e-07    1.268196e+02    6.970735e-09    2.261109e-13    6.410155e-10   -4.724033e-01
    2.790432e+01    1.921010e+02    2.288425e-07    1.457111e+02    6.974865e-09    2.350561e-13    6.694540e-10   -4.674033e-01
    2.790210e+01    1.920857e+02    2.631042e-07    1.673852e+02    6.980200e-09    2.443798e-13    6.992550e-10   -4.624033e-01
    2.789971e+01    1.920694e+02    3.024920e-07    1.922456e+02    6.986785e-09    2.540986e-13    7.304780e-10   -4.574033e-01
    2.789717e+01    1.920521e+02    3.477720e-07    2.207535e+02    6.994670e-09    2.642301e-13    7.631840e-10   -4.524033e-01
    2.789442e+01    1.920333e+02    3.998247e-07    2.534356e+02    7.003895e-09    2.747925e-13    7.974345e-10   -4.474033e-01
    2.789150e+01    1.920133e+02    4.596619e-07    2.908929e+02    7.014510e-09    2.858050e-13    8.332945e-10   -4.424033e-01
