# sky130 nfet_01v8 gm/ID Lookup Table
# Corner: ss
# Temperature: 0 C
# W = 2.0 um
# L = 5.04 um (5040 nm)
# VDS = 0.6 V
# Columns: vgs [V]  vth [V]  gm [S]  id [A]  gds [S]  cgg [F]  cgs [F]  cgd [F]
#           vgs             vth              gm              id             gds             cgg             cgs             cgd
    0.000000e+00    5.869735e-01    1.145989e-13    3.796666e-15    4.820377e-16    2.101577e-14   -6.037613e-16   -2.137492e-19
    5.000000e-03    5.869735e-01    1.332660e-13    4.415155e-15    5.605632e-16    2.096701e-14   -6.264707e-16   -2.222538e-19
    1.000000e-02    5.869735e-01    1.549736e-13    5.134390e-15    6.518797e-16    2.091974e-14   -6.502925e-16   -2.311101e-19
    1.500000e-02    5.869735e-01    1.802166e-13    5.970779e-15    7.580705e-16    2.087402e-14   -6.752911e-16   -2.403340e-19
    2.000000e-02    5.869735e-01    2.095707e-13    6.943402e-15    8.815581e-16    2.082989e-14   -7.015348e-16   -2.499423e-19
    2.500000e-02    5.869735e-01    2.437054e-13    8.074447e-15    1.025159e-15    2.078738e-14   -7.290953e-16   -2.599528e-19
    3.000000e-02    5.869735e-01    2.833989e-13    9.389713e-15    1.192150e-15    2.074655e-14   -7.580470e-16   -2.703840e-19
    3.500000e-02    5.869735e-01    3.295564e-13    1.091920e-14    1.386339e-15    2.070746e-14   -7.884697e-16   -2.812555e-19
    4.000000e-02    5.869735e-01    3.832302e-13    1.269780e-14    1.612155e-15    2.067015e-14   -8.204503e-16   -2.925876e-19
    4.500000e-02    5.869735e-01    4.456438e-13    1.476606e-14    1.874749e-15    2.063470e-14   -8.540781e-16   -3.044019e-19
    5.000000e-02    5.869735e-01    5.182199e-13    1.717116e-14    2.180109e-15    2.060117e-14   -8.894471e-16   -3.167210e-19
    5.500000e-02    5.869735e-01    6.026128e-13    1.996794e-14    2.535197e-15    2.056962e-14   -9.266565e-16   -3.295686e-19
    6.000000e-02    5.869735e-01    7.007455e-13    2.322017e-14    2.948112e-15    2.054013e-14   -9.658107e-16   -3.429698e-19
    6.500000e-02    5.869735e-01    8.148544e-13    2.700200e-14    3.428266e-15    2.051278e-14   -1.007019e-15   -3.569505e-19
    7.000000e-02    5.869735e-01    9.475390e-13    3.139965e-14    3.986606e-15    2.048765e-14   -1.050398e-15   -3.715384e-19
    7.500000e-02    5.869735e-01    1.101822e-12    3.651336e-14    4.635860e-15    2.046482e-14   -1.096068e-15   -3.867624e-19
    8.000000e-02    5.869735e-01    1.281217e-12    4.245969e-14    5.390826e-15    2.044439e-14   -1.144156e-15   -4.026526e-19
    8.500000e-02    5.869735e-01    1.489810e-12    4.937416e-14    6.268710e-15    2.042645e-14   -1.194796e-15   -4.192411e-19
    9.000000e-02    5.869735e-01    1.732350e-12    5.741433e-14    7.289516e-15    2.041111e-14   -1.248127e-15   -4.365613e-19
    9.500000e-02    5.869735e-01    2.014358e-12    6.676339e-14    8.476504e-15    2.039847e-14   -1.304297e-15   -4.546481e-19
    1.000000e-01    5.869735e-01    2.342252e-12    7.763432e-14    9.856713e-15    2.038864e-14   -1.363457e-15   -4.735386e-19
    1.050000e-01    5.869735e-01    2.723493e-12    9.027475e-14    1.146158e-14    2.038175e-14   -1.425769e-15   -4.932712e-19
    1.100000e-01    5.869735e-01    3.166753e-12    1.049725e-13    1.332766e-14    2.037791e-14   -1.491399e-15   -5.138868e-19
    1.150000e-01    5.869735e-01    3.682113e-12    1.220624e-13    1.549744e-14    2.037725e-14   -1.560522e-15   -5.354277e-19
    1.200000e-01    5.869735e-01    4.281291e-12    1.419333e-13    1.802031e-14    2.037992e-14   -1.633318e-15   -5.579386e-19
    1.250000e-01    5.869735e-01    4.977903e-12    1.650375e-13    2.095370e-14    2.038605e-14   -1.709977e-15   -5.814665e-19
    1.300000e-01    5.869735e-01    5.787778e-12    1.919009e-13    2.436436e-14    2.039578e-14   -1.790694e-15   -6.060604e-19
    1.350000e-01    5.869735e-01    6.729310e-12    2.231346e-13    2.832988e-14    2.040928e-14   -1.875673e-15   -6.317717e-19
    1.400000e-01    5.869735e-01    7.823875e-12    2.594489e-13    3.294045e-14    2.042670e-14   -1.965125e-15   -6.586546e-19
    1.450000e-01    5.869735e-01    9.096314e-12    3.016696e-13    3.830090e-14    2.044820e-14   -2.059267e-15   -6.867654e-19
    1.500000e-01    5.869735e-01    1.057549e-11    3.507563e-13    4.453309e-14    2.047396e-14   -2.158324e-15   -7.161635e-19
    1.550000e-01    5.869735e-01    1.229494e-11    4.078246e-13    5.177863e-14    2.050415e-14   -2.262529e-15   -7.469108e-19
    1.600000e-01    5.869735e-01    1.429363e-11    4.741708e-13    6.020210e-14    2.053895e-14   -2.372120e-15   -7.790724e-19
    1.650000e-01    5.869735e-01    1.661682e-11    5.513013e-13    6.999477e-14    2.057856e-14   -2.487343e-15   -8.127160e-19
    1.700000e-01    5.869735e-01    1.931710e-11    6.409670e-13    8.137891e-14    2.062316e-14   -2.608449e-15   -8.479130e-19
    1.750000e-01    5.869735e-01    2.245555e-11    7.452021e-13    9.461280e-14    2.067295e-14   -2.735696e-15   -8.847375e-19
    1.800000e-01    5.869735e-01    2.610311e-11    8.663703e-13    1.099965e-13    2.072814e-14   -2.869345e-15   -9.232673e-19
    1.850000e-01    5.869735e-01    3.034216e-11    1.007218e-12    1.278788e-13    2.078892e-14   -3.009665e-15   -9.635838e-19
    1.900000e-01    5.869735e-01    3.526836e-11    1.170936e-12    1.486646e-13    2.085551e-14   -3.156927e-15   -1.005772e-18
    1.950000e-01    5.869735e-01    4.099281e-11    1.361231e-12    1.728246e-13    2.092813e-14   -3.311406e-15   -1.049919e-18
    2.000000e-01    5.869735e-01    4.764443e-11    1.582409e-12    2.009053e-13    2.100698e-14   -3.473379e-15   -1.096120e-18
    2.050000e-01    5.869735e-01    5.537293e-11    1.839469e-12    2.335416e-13    2.109228e-14   -3.643126e-15   -1.144469e-18
    2.100000e-01    5.869735e-01    6.435202e-11    2.138221e-12    2.714708e-13    2.118426e-14   -3.820929e-15   -1.195068e-18
    2.150000e-01    5.869735e-01    7.478331e-11    2.485408e-12    3.155491e-13    2.128313e-14   -4.007066e-15   -1.248021e-18
    2.200000e-01    5.869735e-01    8.690069e-11    2.888862e-12    3.667706e-13    2.138911e-14   -4.201817e-15   -1.303438e-18
    2.250000e-01    5.869735e-01    1.009755e-10    3.357675e-12    4.262895e-13    2.150242e-14   -4.405460e-15   -1.361432e-18
    2.300000e-01    5.869735e-01    1.173225e-10    3.902401e-12    4.954455e-13    2.162326e-14   -4.618266e-15   -1.422122e-18
    2.350000e-01    5.869735e-01    1.363065e-10    4.535291e-12    5.757935e-13    2.175186e-14   -4.840505e-15   -1.485631e-18
    2.400000e-01    5.869735e-01    1.583507e-10    5.270563e-12    6.691381e-13    2.188842e-14   -5.072436e-15   -1.552086e-18
    2.450000e-01    5.869735e-01    1.839454e-10    6.124711e-12    7.775731e-13    2.203315e-14   -5.314314e-15   -1.621621e-18
    2.500000e-01    5.869735e-01    2.136588e-10    7.116876e-12    9.035272e-13    2.218622e-14   -5.566382e-15   -1.694373e-18
    2.550000e-01    5.869735e-01    2.481492e-10    8.269255e-12    1.049818e-12    2.234784e-14   -5.828874e-15   -1.770486e-18
    2.600000e-01    5.869735e-01    2.881790e-10    9.607594e-12    1.219711e-12    2.251817e-14   -6.102008e-15   -1.850109e-18
    2.650000e-01    5.869735e-01    3.346308e-10    1.116174e-11    1.416996e-12    2.269739e-14   -6.385989e-15   -1.933396e-18
    2.700000e-01    5.869735e-01    3.885260e-10    1.296630e-11    1.646061e-12    2.288564e-14   -6.681007e-15   -2.020505e-18
    2.750000e-01    5.869735e-01    4.510467e-10    1.506137e-11    1.911993e-12    2.308307e-14   -6.987233e-15   -2.111603e-18
    2.800000e-01    5.869735e-01    5.235596e-10    1.749341e-11    2.220686e-12    2.328980e-14   -7.304816e-15   -2.206860e-18
    2.850000e-01    5.869735e-01    6.076449e-10    2.031624e-11    2.578965e-12    2.350595e-14   -7.633887e-15   -2.306453e-18
    2.900000e-01    5.869735e-01    7.051286e-10    2.359217e-11    2.994731e-12    2.373159e-14   -7.974552e-15   -2.410564e-18
    2.950000e-01    5.869735e-01    8.181198e-10    2.739335e-11    3.477128e-12    2.396681e-14   -8.326892e-15   -2.519383e-18
    3.000000e-01    5.869735e-01    9.490533e-10    3.180325e-11    4.036737e-12    2.421165e-14   -8.690963e-15   -2.633105e-18
    3.050000e-01    5.869735e-01    1.100738e-09    3.691845e-11    4.685793e-12    2.446615e-14   -9.066791e-15   -2.751930e-18
    3.100000e-01    5.869735e-01    1.276415e-09    4.285059e-11    5.438438e-12    2.473031e-14   -9.454376e-15   -2.876066e-18
    3.150000e-01    5.869735e-01    1.479816e-09    4.972877e-11    6.311015e-12    2.500413e-14   -9.853685e-15   -3.005726e-18
    3.200000e-01    5.869735e-01    1.715244e-09    5.770210e-11    7.322394e-12    2.528755e-14   -1.026465e-14   -3.141131e-18
    3.250000e-01    5.869735e-01    1.987647e-09    6.694279e-11    8.494359e-12    2.558052e-14   -1.068719e-14   -3.282508e-18
    3.300000e-01    5.869735e-01    2.302719e-09    7.764964e-11    9.852035e-12    2.588294e-14   -1.112116e-14   -3.430089e-18
    3.350000e-01    5.869735e-01    2.667005e-09    9.005195e-11    1.142439e-11    2.619471e-14   -1.156640e-14   -3.584115e-18
    3.400000e-01    5.869735e-01    3.088019e-09    1.044142e-10    1.324480e-11    2.651566e-14   -1.202271e-14   -3.744832e-18
    3.450000e-01    5.869735e-01    3.574385e-09    1.210410e-10    1.535168e-11    2.684564e-14   -1.248987e-14   -3.912494e-18
    3.500000e-01    5.869735e-01    4.135989e-09    1.402833e-10    1.778924e-11    2.718445e-14   -1.296761e-14   -4.087361e-18
    3.550000e-01    5.869735e-01    4.784156e-09    1.625451e-10    2.060828e-11    2.753185e-14   -1.345563e-14   -4.269700e-18
    3.600000e-01    5.869735e-01    5.531847e-09    1.882907e-10    2.386713e-11    2.788761e-14   -1.395360e-14   -4.459787e-18
    3.650000e-01    5.869735e-01    6.393876e-09    2.180540e-10    2.763274e-11    2.825144e-14   -1.446114e-14   -4.657903e-18
    3.700000e-01    5.869735e-01    7.387165e-09    2.524481e-10    3.198183e-11    2.862305e-14   -1.497787e-14   -4.864335e-18
    3.750000e-01    5.869735e-01    8.531019e-09    2.921764e-10    3.700223e-11    2.900210e-14   -1.550335e-14   -5.079382e-18
