# sky130 pfet_01v8 gm/ID Lookup Table
# Corner: ff
# Temperature: 75 C
# W = 2.0 um
# L = 4.86 um (4860 nm)
# VDS = -0.6 V  (VSD = 0.6 V)
# Columns: vgs [V]  vth [V]  gm [S]  id [A]  gds [S]  cgg [F]  cgs [F]  cgd [F]
#            vgs             vth              gm              id             gds             cgg             cgs             cgd
   -1.800000e+00    9.266646e-01    1.531785e-05   -8.999493e-06    5.433147e-06    6.472481e-14   -5.687126e-14   -9.197627e-15
   -1.795000e+00    9.266646e-01    1.533488e-05   -8.922861e-06    5.307540e-06    6.458268e-14   -5.690180e-14   -8.995495e-15
   -1.790000e+00    9.266646e-01    1.535146e-05   -8.846145e-06    5.182274e-06    6.444057e-14   -5.693128e-14   -8.794279e-15
   -1.785000e+00    9.266646e-01    1.536755e-05   -8.769348e-06    5.057381e-06    6.429857e-14   -5.695968e-14   -8.594100e-15
   -1.780000e+00    9.266646e-01    1.538314e-05   -8.692471e-06    4.932895e-06    6.415675e-14   -5.698697e-14   -8.395079e-15
   -1.775000e+00    9.266646e-01    1.539819e-05   -8.615517e-06    4.808856e-06    6.401519e-14   -5.701310e-14   -8.197337e-15
   -1.770000e+00    9.266646e-01    1.541267e-05   -8.538490e-06    4.685301e-06    6.387395e-14   -5.703804e-14   -8.000997e-15
   -1.765000e+00    9.266646e-01    1.542653e-05   -8.461391e-06    4.562274e-06    6.373314e-14   -5.706177e-14   -7.806178e-15
   -1.760000e+00    9.266646e-01    1.543976e-05   -8.384225e-06    4.439818e-06    6.359281e-14   -5.708426e-14   -7.613000e-15
   -1.755000e+00    9.266646e-01    1.545231e-05   -8.306995e-06    4.317981e-06    6.345305e-14   -5.731446e-14   -7.421582e-15
   -1.750000e+00    9.266646e-01    1.546413e-05   -8.229704e-06    4.196813e-06    6.331394e-14   -5.732851e-14   -7.232041e-15
   -1.745000e+00    9.266646e-01    1.547519e-05   -8.152355e-06    4.076367e-06    6.317554e-14   -5.734135e-14   -7.044489e-15
   -1.740000e+00    9.266646e-01    1.548544e-05   -8.074953e-06    3.956698e-06    6.303795e-14   -5.735298e-14   -6.859039e-15
   -1.735000e+00    9.266646e-01    1.549482e-05   -7.997502e-06    3.837865e-06    6.290122e-14   -5.736336e-14   -6.675799e-15
   -1.730000e+00    9.266646e-01    1.550330e-05   -7.920006e-06    3.719930e-06    6.276543e-14   -5.737247e-14   -6.494874e-15
   -1.725000e+00    9.266646e-01    1.551081e-05   -7.842471e-06    3.602957e-06    6.263065e-14   -5.738029e-14   -6.316365e-15
   -1.720000e+00    9.266646e-01    1.551730e-05   -7.764900e-06    3.487015e-06    6.249695e-14   -5.738681e-14   -6.140368e-15
   -1.715000e+00    9.266646e-01    1.552271e-05   -7.687299e-06    3.372173e-06    6.236440e-14   -5.739200e-14   -5.966975e-15
   -1.710000e+00    9.266646e-01    1.552698e-05   -7.609675e-06    3.258506e-06    6.223304e-14   -5.739585e-14   -5.796273e-15
   -1.705000e+00    9.266646e-01    1.553005e-05   -7.532032e-06    3.146090e-06    6.210295e-14   -5.739834e-14   -5.628344e-15
   -1.700000e+00    9.266646e-01    1.553184e-05   -7.454376e-06    3.035004e-06    6.197418e-14   -5.739947e-14   -5.463264e-15
   -1.695000e+00    9.266646e-01    1.553229e-05   -7.376715e-06    2.925329e-06    6.184677e-14   -5.739923e-14   -5.301104e-15
   -1.690000e+00    9.266646e-01    1.553134e-05   -7.299056e-06    2.817148e-06    6.172078e-14   -5.739760e-14   -5.141928e-15
   -1.685000e+00    9.266646e-01    1.552890e-05   -7.221405e-06    2.710547e-06    6.159626e-14   -5.739458e-14   -4.985794e-15
   -1.680000e+00    9.266646e-01    1.552490e-05   -7.143769e-06    2.605611e-06    6.147323e-14   -5.739016e-14   -4.832754e-15
   -1.675000e+00    9.266646e-01    1.551927e-05   -7.066158e-06    2.502429e-06    6.135174e-14   -5.738435e-14   -4.682853e-15
   -1.670000e+00    9.266646e-01    1.551194e-05   -6.988579e-06    2.401088e-06    6.123182e-14   -5.737713e-14   -4.536132e-15
   -1.665000e+00    9.266646e-01    1.550282e-05   -6.911042e-06    2.301674e-06    6.111349e-14   -5.736852e-14   -4.392623e-15
   -1.660000e+00    9.266646e-01    1.549185e-05   -6.833554e-06    2.204275e-06    6.099679e-14   -5.735851e-14   -4.252351e-15
   -1.655000e+00    9.266646e-01    1.547894e-05   -6.756127e-06    2.108973e-06    6.088172e-14   -5.734710e-14   -4.115337e-15
   -1.650000e+00    9.266646e-01    1.546403e-05   -6.678768e-06    2.015853e-06    6.076830e-14   -5.733430e-14   -3.981595e-15
   -1.645000e+00    9.266646e-01    1.544704e-05   -6.601490e-06    1.924991e-06    6.065655e-14   -5.732011e-14   -3.851131e-15
   -1.640000e+00    9.266646e-01    1.542791e-05   -6.524301e-06    1.836463e-06    6.054646e-14   -5.730454e-14   -3.723948e-15
   -1.635000e+00    9.266646e-01    1.540657e-05   -6.447214e-06    1.750338e-06    6.043804e-14   -5.728759e-14   -3.600041e-15
   -1.630000e+00    9.266646e-01    1.538296e-05   -6.370240e-06    1.666681e-06    6.033129e-14   -5.726928e-14   -3.479399e-15
   -1.625000e+00    9.266646e-01    1.535704e-05   -6.293389e-06    1.585547e-06    6.022619e-14   -5.724962e-14   -3.362008e-15
   -1.620000e+00    9.266646e-01    1.532874e-05   -6.216673e-06    1.506988e-06    6.012275e-14   -5.722860e-14   -3.247846e-15
   -1.615000e+00    9.266646e-01    1.529803e-05   -6.140105e-06    1.431044e-06    6.002094e-14   -5.720625e-14   -3.136888e-15
   -1.610000e+00    9.266646e-01    1.526487e-05   -6.063697e-06    1.357751e-06    5.992074e-14   -5.718257e-14   -3.029104e-15
   -1.605000e+00    9.266646e-01    1.522924e-05   -5.987461e-06    1.287131e-06    5.982214e-14   -5.715758e-14   -2.924459e-15
   -1.600000e+00    9.266646e-01    1.519110e-05   -5.911409e-06    1.219199e-06    5.972511e-14   -5.713128e-14   -2.822915e-15
   -1.595000e+00    9.266646e-01    1.515046e-05   -5.835554e-06    1.153962e-06    5.962963e-14   -5.710368e-14   -2.724429e-15
