# sky130 pfet_01v8 gm/ID Lookup Table
# Corner: fs
# Temperature: 0 C
# W = 2.0 um
# L = 2.16 um (2160 nm)
# VDS = -0.6 V  (VSD = 0.6 V)
# Columns: vgs [V]  vth [V]  gm [S]  id [A]  gds [S]  cgg [F]  cgs [F]  cgd [F]
#            vgs             vth              gm              id             gds             cgg             cgs             cgd
   -1.800000e+00    1.020052e+00    4.241409e-05   -2.109950e-05    9.255336e-06    2.856469e-14   -2.598214e-14   -2.428807e-15
   -1.795000e+00    1.020052e+00    4.244315e-05   -2.088736e-05    8.949228e-06    2.851197e-14   -2.598633e-14   -2.357425e-15
   -1.790000e+00    1.020052e+00    4.246842e-05   -2.067507e-05    8.646839e-06    2.845991e-14   -2.598993e-14   -2.287355e-15
   -1.785000e+00    1.020052e+00    4.248969e-05   -2.046268e-05    8.348397e-06    2.840853e-14   -2.599295e-14   -2.218620e-15
   -1.780000e+00    1.020052e+00    4.250677e-05   -2.025018e-05    8.054136e-06    2.835783e-14   -2.599538e-14   -2.151242e-15
   -1.775000e+00    1.020052e+00    4.251945e-05   -2.003762e-05    7.764293e-06    2.830785e-14   -2.599723e-14   -2.085239e-15
   -1.770000e+00    1.020052e+00    4.252753e-05   -1.982500e-05    7.479103e-06    2.825859e-14   -2.599849e-14   -2.020627e-15
   -1.765000e+00    1.020052e+00    4.253080e-05   -1.961235e-05    7.198804e-06    2.821006e-14   -2.599917e-14   -1.957419e-15
   -1.760000e+00    1.020052e+00    4.252905e-05   -1.939970e-05    6.923631e-06    2.816227e-14   -2.599927e-14   -1.895625e-15
   -1.755000e+00    1.020052e+00    4.252207e-05   -1.918707e-05    6.653812e-06    2.811524e-14   -2.599879e-14   -1.835254e-15
   -1.750000e+00    1.020052e+00    4.250967e-05   -1.897449e-05    6.389572e-06    2.806897e-14   -2.599773e-14   -1.776310e-15
   -1.745000e+00    1.020052e+00    4.249164e-05   -1.876198e-05    6.131127e-06    2.802347e-14   -2.599611e-14   -1.718796e-15
   -1.740000e+00    1.020052e+00    4.246780e-05   -1.854958e-05    5.878683e-06    2.797873e-14   -2.599391e-14   -1.662712e-15
   -1.735000e+00    1.020052e+00    4.243798e-05   -1.833731e-05    5.632433e-06    2.793477e-14   -2.599116e-14   -1.608056e-15
   -1.730000e+00    1.020052e+00    4.240199e-05   -1.812521e-05    5.392556e-06    2.789158e-14   -2.598785e-14   -1.554822e-15
   -1.725000e+00    1.020052e+00    4.235969e-05   -1.791330e-05    5.159213e-06    2.784915e-14   -2.598398e-14   -1.503005e-15
   -1.720000e+00    1.020052e+00    4.231093e-05   -1.770162e-05    4.932549e-06    2.780750e-14   -2.597958e-14   -1.452593e-15
   -1.715000e+00    1.020052e+00    4.225558e-05   -1.749021e-05    4.712687e-06    2.776660e-14   -2.597464e-14   -1.403577e-15
   -1.710000e+00    1.020052e+00    4.219354e-05   -1.727908e-05    4.499729e-06    2.772646e-14   -2.596916e-14   -1.355943e-15
   -1.705000e+00    1.020052e+00    4.212471e-05   -1.706828e-05    4.293755e-06    2.768707e-14   -2.596317e-14   -1.309676e-15
   -1.700000e+00    1.020052e+00    4.204902e-05   -1.685784e-05    4.094820e-06    2.764842e-14   -2.595665e-14   -1.264760e-15
   -1.695000e+00    1.020052e+00    4.196641e-05   -1.664780e-05    3.902957e-06    2.761049e-14   -2.594963e-14   -1.221176e-15
   -1.690000e+00    1.020052e+00    4.187687e-05   -1.643819e-05    3.718172e-06    2.757329e-14   -2.594211e-14   -1.178904e-15
   -1.685000e+00    1.020052e+00    4.178036e-05   -1.622905e-05    3.540448e-06    2.753679e-14   -2.593409e-14   -1.137924e-15
   -1.680000e+00    1.020052e+00    4.167691e-05   -1.602040e-05    3.369744e-06    2.750099e-14   -2.592559e-14   -1.098213e-15
   -1.675000e+00    1.020052e+00    4.156654e-05   -1.581229e-05    3.205996e-06    2.746586e-14   -2.591660e-14   -1.059749e-15
   -1.670000e+00    1.020052e+00    4.144929e-05   -1.560475e-05    3.049118e-06    2.743140e-14   -2.590715e-14   -1.022507e-15
   -1.665000e+00    1.020052e+00    4.132523e-05   -1.539781e-05    2.899004e-06    2.739758e-14   -2.589723e-14   -9.864617e-16
   -1.660000e+00    1.020052e+00    4.119445e-05   -1.519150e-05    2.755526e-06    2.736439e-14   -2.588685e-14   -9.515883e-16
   -1.655000e+00    1.020052e+00    4.105704e-05   -1.498587e-05    2.618542e-06    2.733182e-14   -2.587602e-14   -9.178602e-16
   -1.650000e+00    1.020052e+00    4.091311e-05   -1.478094e-05    2.487894e-06    2.729984e-14   -2.586475e-14   -8.852508e-16
   -1.645000e+00    1.020052e+00    4.076278e-05   -1.457675e-05    2.363408e-06    2.726844e-14   -2.585303e-14   -8.537330e-16
   -1.640000e+00    1.020052e+00    4.060620e-05   -1.437333e-05    2.244901e-06    2.723760e-14   -2.584089e-14   -8.232796e-16
   -1.635000e+00    1.020052e+00    4.044351e-05   -1.417070e-05    2.132181e-06    2.720730e-14   -2.582832e-14   -7.938629e-16
   -1.630000e+00    1.020052e+00    4.027486e-05   -1.396890e-05    2.025046e-06    2.717751e-14   -2.581532e-14   -7.654555e-16
   -1.625000e+00    1.020052e+00    4.010041e-05   -1.376796e-05    1.923290e-06    2.714823e-14   -2.580191e-14   -7.380297e-16
   -1.620000e+00    1.020052e+00    3.992032e-05   -1.356791e-05    1.826704e-06    2.711942e-14   -2.578808e-14   -7.115580e-16
   -1.615000e+00    1.020052e+00    3.973476e-05   -1.336877e-05    1.735076e-06    2.709107e-14   -2.577385e-14   -6.860129e-16
   -1.610000e+00    1.020052e+00    3.954391e-05   -1.317057e-05    1.648193e-06    2.706316e-14   -2.575921e-14   -6.613672e-16
   -1.605000e+00    1.020052e+00    3.934792e-05   -1.297334e-05    1.565845e-06    2.703567e-14   -2.574417e-14   -6.375939e-16
   -1.600000e+00    1.020052e+00    3.914697e-05   -1.277710e-05    1.487822e-06    2.700857e-14   -2.572873e-14   -6.146663e-16
   -1.595000e+00    1.020052e+00    3.894122e-05   -1.258188e-05    1.413919e-06    2.698184e-14   -2.571289e-14   -5.925581e-16
   -1.590000e+00    1.020052e+00    3.873085e-05   -1.238769e-05    1.343935e-06    2.695547e-14   -2.569666e-14   -5.712433e-16
   -1.585000e+00    1.020052e+00    3.851601e-05   -1.219457e-05    1.277672e-06    2.692943e-14   -2.568003e-14   -5.506965e-16
   -1.580000e+00    1.020052e+00    3.829686e-05   -1.200254e-05    1.214942e-06    2.690371e-14   -2.566301e-14   -5.308926e-16
   -1.575000e+00    1.020052e+00    3.807355e-05   -1.181161e-05    1.155559e-06    2.687827e-14   -2.564560e-14   -5.118069e-16
   -1.570000e+00    1.020052e+00    3.784623e-05   -1.162181e-05    1.099345e-06    2.685310e-14   -2.562779e-14   -4.934154e-16
   -1.565000e+00    1.020052e+00    3.761506e-05   -1.143316e-05    1.046131e-06    2.682818e-14   -2.560959e-14   -4.756947e-16
   -1.560000e+00    1.020052e+00    3.738016e-05   -1.124567e-05    9.957522e-07    2.680349e-14   -2.559099e-14   -4.586216e-16
   -1.555000e+00    1.020052e+00    3.714167e-05   -1.105936e-05    9.480526e-07    2.677900e-14   -2.557199e-14   -4.421738e-16
   -1.550000e+00    1.020052e+00    3.689971e-05   -1.087426e-05    9.028830e-07    2.675470e-14   -2.555259e-14   -4.263295e-16
   -1.545000e+00    1.020052e+00    3.665442e-05   -1.069037e-05    8.601016e-07    2.673056e-14   -2.553279e-14   -4.110672e-16
   -1.540000e+00    1.020052e+00    3.640590e-05   -1.050772e-05    8.195733e-07    2.670656e-14   -2.551258e-14   -3.963665e-16
   -1.535000e+00    1.020052e+00    3.615426e-05   -1.032632e-05    7.811704e-07    2.668269e-14   -2.549196e-14   -3.822070e-16
   -1.530000e+00    1.020052e+00    3.589962e-05   -1.014618e-05    7.447718e-07    2.665892e-14   -2.547092e-14   -3.685694e-16
   -1.525000e+00    1.020052e+00    3.564207e-05   -9.967324e-06    7.102630e-07    2.663523e-14   -2.544946e-14   -3.554347e-16
   -1.520000e+00    1.020052e+00    3.538171e-05   -9.789764e-06    6.775357e-07    2.661160e-14   -2.542757e-14   -3.427844e-16
   -1.515000e+00    1.020052e+00    3.511862e-05   -9.613512e-06    6.464879e-07    2.658801e-14   -2.540524e-14   -3.306009e-16
   -1.510000e+00    1.020052e+00    3.485289e-05   -9.438582e-06    6.170233e-07    2.656443e-14   -2.538247e-14   -3.188669e-16
   -1.505000e+00    1.020052e+00    3.458460e-05   -9.264987e-06    5.890513e-07    2.654086e-14   -2.535925e-14   -3.075657e-16
   -1.500000e+00    1.020052e+00    3.431382e-05   -9.092740e-06    5.624865e-07    2.651726e-14   -2.533558e-14   -2.966813e-16
   -1.495000e+00    1.020052e+00    3.404064e-05   -8.921853e-06    5.372488e-07    2.649361e-14   -2.531143e-14   -2.861980e-16
   -1.490000e+00    1.020052e+00    3.376510e-05   -8.752338e-06    5.132625e-07    2.646990e-14   -2.528680e-14   -2.761008e-16
   -1.485000e+00    1.020052e+00    3.348728e-05   -8.584206e-06    4.904567e-07    2.644611e-14   -2.526169e-14   -2.663753e-16
   -1.480000e+00    1.020052e+00    3.320723e-05   -8.417469e-06    4.687649e-07    2.642220e-14   -2.523607e-14   -2.570073e-16
