# sky130 pfet_01v8 gm/ID Lookup Table
# Corner: fs
# Temperature: 0 C
# W = 2.0 um
# L = 5.94 um (5940 nm)
# VDS = -0.6 V  (VSD = 0.6 V)
# Columns: vgs [V]  vth [V]  gm [S]  id [A]  gds [S]  cgg [F]  cgs [F]  cgd [F]
#            vgs             vth              gm              id             gds             cgg             cgs             cgd
   -1.800000e+00    1.031169e+00    1.544620e-05   -7.320087e-06    2.600704e-06    7.865188e-14   -7.231242e-14   -7.261103e-15
   -1.795000e+00    1.031169e+00    1.544876e-05   -7.242849e-06    2.496240e-06    7.849027e-14   -7.232326e-14   -7.047574e-15
   -1.790000e+00    1.031169e+00    1.544954e-05   -7.165602e-06    2.393639e-06    7.833047e-14   -7.233248e-14   -6.837702e-15
   -1.785000e+00    1.031169e+00    1.544847e-05   -7.088356e-06    2.292991e-06    7.817257e-14   -7.234005e-14   -6.631578e-15
   -1.780000e+00    1.031169e+00    1.544547e-05   -7.011121e-06    2.194387e-06    7.801661e-14   -7.234598e-14   -6.429289e-15
   -1.775000e+00    1.031169e+00    1.544046e-05   -6.933905e-06    2.097914e-06    7.786267e-14   -7.235025e-14   -6.230910e-15
   -1.770000e+00    1.031169e+00    1.543337e-05   -6.856719e-06    2.003659e-06    7.771081e-14   -7.235287e-14   -6.036511e-15
   -1.765000e+00    1.031169e+00    1.542412e-05   -6.779575e-06    1.911705e-06    7.756106e-14   -7.235384e-14   -5.846152e-15
   -1.760000e+00    1.031169e+00    1.541264e-05   -6.702482e-06    1.822128e-06    7.741349e-14   -7.235315e-14   -5.659885e-15
   -1.755000e+00    1.031169e+00    1.539887e-05   -6.625452e-06    1.735003e-06    7.726813e-14   -7.235081e-14   -5.477752e-15
   -1.750000e+00    1.031169e+00    1.538274e-05   -6.548497e-06    1.650396e-06    7.712501e-14   -7.234683e-14   -5.299789e-15
   -1.745000e+00    1.031169e+00    1.536419e-05   -6.471629e-06    1.568366e-06    7.698416e-14   -7.234121e-14   -5.126021e-15
   -1.740000e+00    1.031169e+00    1.534318e-05   -6.394859e-06    1.488968e-06    7.684561e-14   -7.233397e-14   -4.956467e-15
   -1.735000e+00    1.031169e+00    1.531966e-05   -6.318201e-06    1.412243e-06    7.670937e-14   -7.232512e-14   -4.791135e-15
   -1.730000e+00    1.031169e+00    1.529359e-05   -6.241667e-06    1.338229e-06    7.657545e-14   -7.231466e-14   -4.630029e-15
   -1.725000e+00    1.031169e+00    1.526495e-05   -6.165270e-06    1.266950e-06    7.644386e-14   -7.230262e-14   -4.473140e-15
   -1.720000e+00    1.031169e+00    1.523370e-05   -6.089022e-06    1.198423e-06    7.631460e-14   -7.228901e-14   -4.320457e-15
   -1.715000e+00    1.031169e+00    1.519984e-05   -6.012937e-06    1.132653e-06    7.618767e-14   -7.227384e-14   -4.171958e-15
   -1.710000e+00    1.031169e+00    1.516336e-05   -5.937028e-06    1.069636e-06    7.606305e-14   -7.225714e-14   -4.027615e-15
   -1.705000e+00    1.031169e+00    1.512427e-05   -5.861308e-06    1.009358e-06    7.594073e-14   -7.223892e-14   -3.887395e-15
   -1.700000e+00    1.031169e+00    1.508257e-05   -5.785789e-06    9.517956e-07    7.582069e-14   -7.221920e-14   -3.751257e-15
   -1.695000e+00    1.031169e+00    1.503829e-05   -5.710486e-06    8.969143e-07    7.570290e-14   -7.219800e-14   -3.619156e-15
   -1.690000e+00    1.031169e+00    1.499145e-05   -5.635411e-06    8.446721e-07    7.558734e-14   -7.217534e-14   -3.491040e-15
   -1.685000e+00    1.031169e+00    1.494208e-05   -5.560576e-06    7.950179e-07    7.547397e-14   -7.215124e-14   -3.366853e-15
   -1.680000e+00    1.031169e+00    1.489024e-05   -5.485994e-06    7.478932e-07    7.536276e-14   -7.212572e-14   -3.246535e-15
   -1.675000e+00    1.031169e+00    1.483596e-05   -5.411678e-06    7.032325e-07    7.525367e-14   -7.209880e-14   -3.130021e-15
   -1.670000e+00    1.031169e+00    1.477930e-05   -5.337639e-06    6.609642e-07    7.514665e-14   -7.207050e-14   -3.017244e-15
