# sky130 nfet_01v8 gm/ID Processed Lookup Table
# Corner: sf
# Temperature: 75C
# W = 2.0 um
# L = 0.9 um (900 nm)
# Columns: gm/id [1/V]  gm/gds [V/V]  id/W [A/m]  ft [Hz]  Cgg/W [F/m]  Cgd/W [F/m]  Cgs/W [F/m]  Vov [V]
#         gm/id          gm/gds            id/W              ft           Cgg/W           Cgd/W           Cgs/W             Vov
    2.465274e+01    1.531543e+02    1.373503e-06    2.906988e+03    1.853837e-09    5.423890e-14    1.314282e-10   -5.366273e-01
    2.465089e+01    1.531429e+02    1.553675e-06    3.291308e+03    1.852015e-09    5.606710e-14    1.367915e-10   -5.316273e-01
    2.464891e+01    1.531308e+02    1.757466e-06    3.725856e+03    1.850456e-09    5.796300e-14    1.424062e-10   -5.266273e-01
    2.464682e+01    1.531179e+02    1.987967e-06    4.217097e+03    1.849169e-09    5.992935e-14    1.482838e-10   -5.216273e-01
    2.464458e+01    1.531042e+02    2.248675e-06    4.772306e+03    1.848162e-09    6.196905e-14    1.544358e-10   -5.166273e-01
    2.464222e+01    1.530896e+02    2.543544e-06    5.399680e+03    1.847443e-09    6.408515e-14    1.608739e-10   -5.116273e-01
    2.463971e+01    1.530742e+02    2.877043e-06    6.108437e+03    1.847021e-09    6.628085e-14    1.676105e-10   -5.066273e-01
    2.463703e+01    1.530576e+02    3.254228e-06    6.908941e+03    1.846907e-09    6.855930e-14    1.746581e-10   -5.016273e-01
    2.463419e+01    1.530402e+02    3.680811e-06    7.812857e+03    1.847107e-09    7.092405e-14    1.820298e-10   -4.966273e-01
    2.463116e+01    1.530216e+02    4.163253e-06    8.833279e+03    1.847634e-09    7.337865e-14    1.897389e-10   -4.916273e-01
    2.462796e+01    1.530020e+02    4.708854e-06    9.984934e+03    1.848496e-09    7.592675e-14    1.977988e-10   -4.866273e-01
    2.462454e+01    1.529810e+02    5.325870e-06    1.128435e+04    1.849704e-09    7.857225e-14    2.062237e-10   -4.816273e-01
    2.462093e+01    1.529587e+02    6.023625e-06    1.275008e+04    1.851269e-09    8.131920e-14    2.150279e-10   -4.766273e-01
    2.461706e+01    1.529351e+02    6.812675e-06    1.440295e+04    1.853202e-09    8.417185e-14    2.242258e-10   -4.716273e-01
    2.461298e+01    1.529099e+02    7.704925e-06    1.626630e+04    1.855513e-09    8.713450e-14    2.338324e-10   -4.666273e-01
    2.460862e+01    1.528832e+02    8.713855e-06    1.836631e+04    1.858214e-09    9.021180e-14    2.438626e-10   -4.616273e-01
    2.460402e+01    1.528549e+02    9.854670e-06    2.073232e+04    1.861317e-09    9.340840e-14    2.543321e-10   -4.566273e-01
    2.459910e+01    1.528248e+02    1.114459e-05    2.339716e+04    1.864834e-09    9.672935e-14    2.652561e-10   -4.516273e-01
    2.459389e+01    1.527929e+02    1.260302e-05    2.639762e+04    1.868776e-09    1.001797e-13    2.766506e-10   -4.466273e-01
    2.458835e+01    1.527590e+02    1.425193e-05    2.977484e+04    1.873155e-09    1.037648e-13    2.885314e-10   -4.416273e-01
    2.458248e+01    1.527230e+02    1.611611e-05    3.357483e+04    1.877985e-09    1.074903e-13    3.009145e-10   -4.366273e-01
    2.457623e+01    1.526848e+02    1.822357e-05    3.784904e+04    1.883276e-09    1.113619e-13    3.138161e-10   -4.316273e-01
    2.456960e+01    1.526443e+02    2.060597e-05    4.265497e+04    1.889042e-09    1.153857e-13    3.272520e-10   -4.266273e-01
    2.456256e+01    1.526012e+02    2.329902e-05    4.805674e+04    1.895296e-09    1.195679e-13    3.412388e-10   -4.216273e-01
    2.455508e+01    1.525556e+02    2.634308e-05    5.412604e+04    1.902049e-09    1.239150e-13    3.557928e-10   -4.166273e-01
    2.454715e+01    1.525072e+02    2.978371e-05    6.094277e+04    1.909315e-09    1.284338e-13    3.709299e-10   -4.116273e-01
    2.453873e+01    1.524558e+02    3.367233e-05    6.859606e+04    1.917106e-09    1.331312e-13    3.866661e-10   -4.066273e-01
