# sky130 nfet_01v8 gm/ID Lookup Table
# Corner: tt
# Temperature: 0 C
# W = 2.0 um
# L = 4.86 um (4860 nm)
# VDS = 0.6 V
# Columns: vgs [V]  vth [V]  gm [S]  id [A]  gds [S]  cgg [F]  cgs [F]  cgd [F]
#           vgs             vth              gm              id             gds             cgg             cgs             cgd
    0.000000e+00    5.669925e-01    2.906833e-13    9.818912e-15    1.272794e-15    2.070345e-14   -7.339361e-16   -2.754474e-19
    5.000000e-03    5.669925e-01    3.370532e-13    1.138540e-14    1.475852e-15    2.066029e-14   -7.626882e-16   -2.862491e-19
    1.000000e-02    5.669925e-01    3.908188e-13    1.320176e-14    1.711302e-15    2.061891e-14   -7.928997e-16   -2.974984e-19
    1.500000e-02    5.669925e-01    4.531593e-13    1.530786e-14    1.984309e-15    2.057935e-14   -8.246544e-16   -3.092159e-19
    2.000000e-02    5.669925e-01    5.254419e-13    1.774991e-14    2.300864e-15    2.054168e-14   -8.580407e-16   -3.214234e-19
    2.500000e-02    5.669925e-01    6.092516e-13    2.058148e-14    2.667911e-15    2.050596e-14   -8.931518e-16   -3.341434e-19
    3.000000e-02    5.669925e-01    7.064259e-13    2.386469e-14    3.093502e-15    2.047226e-14   -9.300825e-16   -3.473999e-19
    3.500000e-02    5.669925e-01    8.190952e-13    2.767155e-14    3.586972e-15    2.044065e-14   -9.689386e-16   -3.612178e-19
    4.000000e-02    5.669925e-01    9.497295e-13    3.208556e-14    4.159146e-15    2.041121e-14   -1.009829e-15   -3.756236e-19
    4.500000e-02    5.669925e-01    1.101192e-12    3.720353e-14    4.822572e-15    2.038401e-14   -1.052869e-15   -3.906448e-19
    5.000000e-02    5.669925e-01    1.276802e-12    4.313770e-14    5.591798e-15    2.035915e-14   -1.098178e-15   -4.063104e-19
    5.500000e-02    5.669925e-01    1.480407e-12    5.001817e-14    6.483692e-15    2.033671e-14   -1.145881e-15   -4.226508e-19
    6.000000e-02    5.669925e-01    1.716468e-12    5.799582e-14    7.517808e-15    2.031678e-14   -1.196111e-15   -4.396981e-19
    6.500000e-02    5.669925e-01    1.990156e-12    6.724552e-14    8.716816e-15    2.029948e-14   -1.249005e-15   -4.574858e-19
