# sky130 nfet_01v8 gm/ID Processed Lookup Table
# Corner: tt
# Temperature: 25C
# W = 2.0 um
# L = 4.32 um (4320 nm)
# Columns: gm/id [1/V]  gm/gds [V/V]  id/W [A/m]  ft [Hz]  Cgg/W [F/m]  Cgd/W [F/m]  Cgs/W [F/m]  Vov [V]
#         gm/id          gm/gds            id/W              ft           Cgg/W           Cgd/W           Cgs/W             Vov
    2.707387e+01    2.095415e+02    3.425028e-08    1.601657e+01    9.214355e-09    2.046287e-13    5.003760e-10   -5.431014e-01
    2.707304e+01    2.095350e+02    3.921510e-08    1.836155e+01    9.202400e-09    2.122091e-13    5.208350e-10   -5.381014e-01
    2.707215e+01    2.095280e+02    4.489942e-08    2.104738e+01    9.191480e-09    2.200924e-13    5.422920e-10   -5.331014e-01
    2.707118e+01    2.095207e+02    5.140745e-08    2.412312e+01    9.181635e-09    2.282916e-13    5.647970e-10   -5.281014e-01
    2.707017e+01    2.095128e+02    5.885850e-08    2.764481e+01    9.172900e-09    2.368207e-13    5.884010e-10   -5.231014e-01
    2.706906e+01    2.095043e+02    6.738920e-08    3.167644e+01    9.165310e-09    2.456941e-13    6.131570e-10   -5.181014e-01
    2.706789e+01    2.094953e+02    7.715580e-08    3.629104e+01    9.158910e-09    2.549268e-13    6.391190e-10   -5.131014e-01
    2.706662e+01    2.094856e+02    8.833740e-08    4.157196e+01    9.153735e-09    2.645346e-13    6.663455e-10   -5.081014e-01
    2.706527e+01    2.094752e+02    1.011387e-07    4.761427e+01    9.149830e-09    2.745341e-13    6.948960e-10   -5.031014e-01
    2.706384e+01    2.094640e+02    1.157943e-07    5.452638e+01    9.147245e-09    2.849422e-13    7.248335e-10   -4.981014e-01
    2.706230e+01    2.094521e+02    1.325727e-07    6.243194e+01    9.146020e-09    2.957771e-13    7.562210e-10   -4.931014e-01
    2.706065e+01    2.094395e+02    1.517810e-07    7.147183e+01    9.146205e-09    3.070576e-13    7.891250e-10   -4.881014e-01
    2.705889e+01    2.094259e+02    1.737709e-07    8.180650e+01    9.147855e-09    3.188032e-13    8.236135e-10   -4.831014e-01
    2.705700e+01    2.094113e+02    1.989448e-07    9.361876e+01    9.151020e-09    3.310343e-13    8.597575e-10   -4.781014e-01
    2.705498e+01    2.093958e+02    2.277635e-07    1.071168e+02    9.155750e-09    3.437722e-13    8.976300e-10   -4.731014e-01
    2.705285e+01    2.093793e+02    2.607539e-07    1.225374e+02    9.162105e-09    3.570394e-13    9.373050e-10   -4.681014e-01
    2.705054e+01    2.093616e+02    2.985196e-07    1.401499e+02    9.170140e-09    3.708590e-13    9.788595e-10   -4.631014e-01
    2.704807e+01    2.093427e+02    3.417510e-07    1.602608e+02    9.179920e-09    3.852551e-13    1.022373e-09   -4.581014e-01
    2.704544e+01    2.093224e+02    3.912380e-07    1.832184e+02    9.191495e-09    4.002533e-13    1.067926e-09   -4.531014e-01
    2.704263e+01    2.093008e+02    4.478849e-07    2.094183e+02    9.204935e-09    4.158797e-13    1.115602e-09   -4.481014e-01
    2.703963e+01    2.092776e+02    5.127260e-07    2.393100e+02    9.220305e-09    4.321619e-13    1.165483e-09   -4.431014e-01
    2.703640e+01    2.092529e+02    5.869455e-07    2.734038e+02    9.237665e-09    4.491284e-13    1.217658e-09   -4.381014e-01
    2.703296e+01    2.092265e+02    6.718975e-07    3.122787e+02    9.257085e-09    4.668091e-13    1.272212e-09   -4.331014e-01
