# sky130 pfet_01v8 gm/ID Processed Lookup Table
# Corner: ss
# Temperature: 75C
# W = 2.0 um
# L = 3.06 um (3060 nm)
# Columns: gm/id [1/V]  gm/gds [V/V]  id/W [A/m]  ft [Hz]  Cgg/W [F/m]  Cgd/W [F/m]  Cgs/W [F/m]  Vov [V]
#         gm/id          gm/gds            id/W              ft           Cgg/W           Cgd/W           Cgs/W             Vov
    1.886505e+00    3.844487e+00    5.473345e+00    9.117570e+07    1.802403e-08    1.766593e-09    1.640048e-08   -2.769908e+00
    1.905389e+00    3.961182e+00    5.421705e+00    9.139441e+07    1.798954e-08    1.719047e-09    1.640344e-08   -2.764908e+00
    1.924530e+00    4.083830e+00    5.370040e+00    9.160708e+07    1.795533e-08    1.672191e-09    1.640603e-08   -2.759908e+00
    1.943930e+00    4.212819e+00    5.318360e+00    9.181333e+07    1.792144e-08    1.626048e-09    1.640826e-08   -2.754908e+00
    1.963590e+00    4.348559e+00    5.266660e+00    9.201265e+07    1.788787e-08    1.580636e-09    1.641012e-08   -2.749908e+00
    1.983509e+00    4.491493e+00    5.214945e+00    9.220470e+07    1.785463e-08    1.535975e-09    1.641160e-08   -2.744908e+00
    2.003686e+00    4.642089e+00    5.163220e+00    9.238895e+07    1.782175e-08    1.492081e-09    1.641270e-08   -2.739908e+00
    2.024119e+00    4.800853e+00    5.111490e+00    9.256498e+07    1.778923e-08    1.448971e-09    1.641343e-08   -2.734908e+00
    2.044806e+00    4.968320e+00    5.059760e+00    9.273226e+07    1.775708e-08    1.406658e-09    1.641377e-08   -2.729908e+00
    2.065747e+00    5.145061e+00    5.008030e+00    9.289037e+07    1.772530e-08    1.365154e-09    1.641372e-08   -2.724908e+00
    2.086939e+00    5.331686e+00    4.956307e+00    9.303881e+07    1.769392e-08    1.324471e-09    1.641329e-08   -2.719908e+00
    2.108378e+00    5.528844e+00    4.904596e+00    9.317709e+07    1.766293e-08    1.284619e-09    1.641248e-08   -2.714908e+00
    2.130060e+00    5.737220e+00    4.852901e+00    9.330471e+07    1.763233e-08    1.245606e-09    1.641128e-08   -2.709908e+00
    2.151982e+00    5.957546e+00    4.801228e+00    9.342115e+07    1.760216e-08    1.207437e-09    1.640969e-08   -2.704908e+00
    2.174140e+00    6.190596e+00    4.749581e+00    9.352595e+07    1.757239e-08    1.170118e-09    1.640772e-08   -2.699908e+00
    2.196529e+00    6.437187e+00    4.697967e+00    9.361863e+07    1.754304e-08    1.133653e-09    1.640537e-08   -2.694908e+00
    2.219143e+00    6.698178e+00    4.646392e+00    9.369862e+07    1.751411e-08    1.098042e-09    1.640263e-08   -2.689908e+00
    2.241978e+00    6.974489e+00    4.594860e+00    9.376559e+07    1.748559e-08    1.063287e-09    1.639951e-08   -2.684908e+00
    2.265030e+00    7.267071e+00    4.543378e+00    9.381903e+07    1.745750e-08    1.029388e-09    1.639601e-08   -2.679908e+00
    2.288290e+00    7.576925e+00    4.491953e+00    9.385844e+07    1.742983e-08    9.963410e-10    1.639214e-08   -2.674908e+00
    2.311755e+00    7.905110e+00    4.440591e+00    9.388353e+07    1.740257e-08    9.641430e-10    1.638788e-08   -2.669908e+00
    2.335419e+00    8.252719e+00    4.389299e+00    9.389385e+07    1.737573e-08    9.327890e-10    1.638326e-08   -2.664908e+00
    2.359276e+00    8.620899e+00    4.338084e+00    9.388903e+07    1.734930e-08    9.022735e-10    1.637826e-08   -2.659908e+00
    2.383321e+00    9.010837e+00    4.286955e+00    9.386879e+07    1.732329e-08    8.725885e-10    1.637291e-08   -2.654908e+00
    2.407549e+00    9.423767e+00    4.235916e+00    9.383281e+07    1.729768e-08    8.437270e-10    1.636718e-08   -2.649908e+00
    2.431956e+00    9.860965e+00    4.184975e+00    9.378090e+07    1.727247e-08    8.156790e-10    1.636110e-08   -2.644908e+00
    2.456536e+00    1.032374e+01    4.134141e+00    9.371273e+07    1.724765e-08    7.884340e-10    1.635465e-08   -2.639908e+00
    2.481287e+00    1.081345e+01    4.083421e+00    9.362829e+07    1.722322e-08    7.619820e-10    1.634786e-08   -2.634908e+00
    2.506205e+00    1.133146e+01    4.032822e+00    9.352734e+07    1.719916e-08    7.363105e-10    1.634071e-08   -2.629908e+00
    2.531288e+00    1.187919e+01    3.982353e+00    9.340980e+07    1.717548e-08    7.114075e-10    1.633322e-08   -2.624908e+00
    2.556535e+00    1.245809e+01    3.932020e+00    9.327577e+07    1.715216e-08    6.872590e-10    1.632538e-08   -2.619908e+00
    2.581945e+00    1.306960e+01    3.881832e+00    9.312517e+07    1.712919e-08    6.638525e-10    1.631720e-08   -2.614908e+00
    2.607517e+00    1.371520e+01    3.831796e+00    9.295809e+07    1.710656e-08    6.411730e-10    1.630868e-08   -2.609908e+00
    2.633254e+00    1.439638e+01    3.781920e+00    9.277458e+07    1.708426e-08    6.192060e-10    1.629982e-08   -2.604908e+00
    2.659159e+00    1.511466e+01    3.732211e+00    9.257492e+07    1.706229e-08    5.979365e-10    1.629063e-08   -2.599908e+00
    2.685232e+00    1.587150e+01    3.682676e+00    9.235916e+07    1.704062e-08    5.773490e-10    1.628111e-08   -2.594908e+00
    2.711477e+00    1.666843e+01    3.633325e+00    9.212755e+07    1.701926e-08    5.574280e-10    1.627127e-08   -2.589908e+00
    2.737902e+00    1.750695e+01    3.584163e+00    9.188048e+07    1.699818e-08    5.381580e-10    1.626109e-08   -2.584908e+00
    2.764510e+00    1.838854e+01    3.535197e+00    9.161807e+07    1.697738e-08    5.195225e-10    1.625061e-08   -2.579908e+00
    2.791308e+00    1.931468e+01    3.486434e+00    9.134071e+07    1.695684e-08    5.015060e-10    1.623979e-08   -2.574908e+00
    2.818305e+00    2.028683e+01    3.437882e+00    9.104875e+07    1.693656e-08    4.840918e-10    1.622866e-08   -2.569908e+00
    2.845509e+00    2.130643e+01    3.389546e+00    9.074256e+07    1.691650e-08    4.672642e-10    1.621720e-08   -2.564908e+00
    2.872930e+00    2.237493e+01    3.341433e+00    9.042253e+07    1.689668e-08    4.510071e-10    1.620544e-08   -2.559908e+00
    2.900574e+00    2.349369e+01    3.293551e+00    9.008894e+07    1.687707e-08    4.353045e-10    1.619335e-08   -2.554908e+00
    2.928457e+00    2.466412e+01    3.245904e+00    8.974233e+07    1.685766e-08    4.201404e-10    1.618095e-08   -2.549908e+00
    2.956586e+00    2.588755e+01    3.198498e+00    8.938302e+07    1.683843e-08    4.054991e-10    1.616824e-08   -2.544908e+00
    2.984977e+00    2.716533e+01    3.151339e+00    8.901153e+07    1.681938e-08    3.913651e-10    1.615521e-08   -2.539908e+00
    3.013637e+00    2.849871e+01    3.104433e+00    8.862810e+07    1.680049e-08    3.777230e-10    1.614186e-08   -2.534908e+00
    3.042584e+00    2.988901e+01    3.057784e+00    8.823325e+07    1.678175e-08    3.645576e-10    1.612821e-08   -2.529908e+00
    3.071828e+00    3.133744e+01    3.011399e+00    8.782739e+07    1.676314e-08    3.518540e-10    1.611423e-08   -2.524908e+00
